product_id,product_name,unit_price,product_category,supplier_name,supplier_id,order_date,order_quantity,order_status,delivery_date,cogs,inventory_level,reorder_level,lead_time_days,stockout_flag,inventory_valuation
P000675,KrogerBrand Cheese,50.0,Groceries,FastSource S00675,S00675,2024-08-31,57,In Transit,2024-09-10,29.42,590,32,10,0,17357.8
P000675,KrogerBrand Cheese,50.0,Groceries,FastSource S00675,S00675,2024-09-30,57,Delivered,2024-10-10,29.6,630,32,10,0,18648.0
P000675,KrogerBrand Cheese,50.0,Groceries,FastSource S00675,S00675,2024-10-31,57,In Transit,2024-11-10,26.6,684,32,10,0,18194.4
P000675,KrogerBrand Cheese,50.0,Groceries,FastSource S00675,S00675,2024-11-30,57,Placed,2024-12-10,28.72,736,32,10,0,21137.92
P000675,KrogerBrand Cheese,50.0,Groceries,FastSource S00675,S00675,2024-12-31,57,Placed,2025-01-10,35.3,790,32,10,0,27887.0
P000676,Samsung Microwave,1091.99,Appliances,GlobalSupply S00676,S00676,2024-01-31,27,Placed,2024-02-13,696.24,101,15,13,0,70320.24
P000676,Samsung Microwave,1091.99,Appliances,GlobalSupply S00676,S00676,2024-02-29,27,Placed,2024-03-13,691.96,128,15,13,0,88570.88
P000676,Samsung Microwave,1091.99,Appliances,GlobalSupply S00676,S00676,2024-03-31,27,Delivered,2024-04-13,672.11,155,15,13,0,104177.05
P000676,Samsung Microwave,1091.99,Appliances,GlobalSupply S00676,S00676,2024-04-30,27,Delivered,2024-05-13,614.45,181,15,13,0,111215.45
P000676,Samsung Microwave,1091.99,Appliances,GlobalSupply S00676,S00676,2024-05-31,27,Delivered,2024-06-13,789.16,205,15,13,0,161777.8
P000676,Samsung Microwave,1091.99,Appliances,GlobalSupply S00676,S00676,2024-06-30,27,In Transit,2024-07-13,636.07,232,15,13,0,147568.24
P000676,Samsung Microwave,1091.99,Appliances,GlobalSupply S00676,S00676,2024-07-31,27,In Transit,2024-08-13,572.76,259,15,13,0,148344.84
P000676,Samsung Microwave,1091.99,Appliances,GlobalSupply S00676,S00676,2024-08-31,27,Delivered,2024-09-13,590.55,283,15,13,0,167125.65
P000676,Samsung Microwave,1091.99,Appliances,GlobalSupply S00676,S00676,2024-09-30,27,Delivered,2024-10-13,653.91,306,15,13,0,200096.46
P000676,Samsung Microwave,1091.99,Appliances,GlobalSupply S00676,S00676,2024-10-31,27,Placed,2024-11-13,610.63,332,15,13,0,202729.16
P000676,Samsung Microwave,1091.99,Appliances,GlobalSupply S00676,S00676,2024-11-30,27,In Transit,2024-12-13,634.21,356,15,13,0,225778.76
P000676,Samsung Microwave,1091.99,Appliances,GlobalSupply S00676,S00676,2024-12-31,27,Delivered,2025-01-13,692.9,380,15,13,0,263302.0
P000677,Pampers Pacifier,163.49,Baby,FastSource S00677,S00677,2024-01-31,19,In Transit,2024-02-14,82.76,96,11,14,0,7944.96
P000677,Pampers Pacifier,163.49,Baby,FastSource S00677,S00677,2024-02-29,19,In Transit,2024-03-14,103.19,115,11,14,0,11866.85
P000677,Pampers Pacifier,163.49,Baby,FastSource S00677,S00677,2024-03-31,19,Delivered,2024-04-14,88.74,133,11,14,0,11802.42
P000677,Pampers Pacifier,163.49,Baby,FastSource S00677,S00677,2024-04-30,19,Delivered,2024-05-14,115.63,152,11,14,0,17575.76
P000677,Pampers Pacifier,163.49,Baby,FastSource S00677,S00677,2024-05-31,19,Placed,2024-06-14,103.18,170,11,14,0,17540.6
P000677,Pampers Pacifier,163.49,Baby,FastSource S00677,S00677,2024-06-30,19,In Transit,2024-07-14,94.81,187,11,14,0,17729.47
P000677,Pampers Pacifier,163.49,Baby,FastSource S00677,S00677,2024-07-31,19,Delivered,2024-08-14,99.81,204,11,14,0,20361.24
P000677,Pampers Pacifier,163.49,Baby,FastSource S00677,S00677,2024-08-31,19,In Transit,2024-09-14,94.91,220,11,14,0,20880.2
P000677,Pampers Pacifier,163.49,Baby,FastSource S00677,S00677,2024-09-30,19,Placed,2024-10-14,113.08,239,11,14,0,27026.12
P000677,Pampers Pacifier,163.49,Baby,FastSource S00677,S00677,2024-10-31,19,Placed,2024-11-14,83.7,258,11,14,0,21594.6
P000677,Pampers Pacifier,163.49,Baby,FastSource S00677,S00677,2024-11-30,19,In Transit,2024-12-14,95.88,274,11,14,0,26271.12
P000677,Pampers Pacifier,163.49,Baby,FastSource S00677,S00677,2024-12-31,19,Delivered,2025-01-14,88.33,293,11,14,0,25880.69
P000678,NaturesBest Cheese,50.0,Groceries,PrimeSupplies S00678,S00678,2024-01-31,124,Delivered,2024-02-08,25.29,363,69,8,0,9180.27
P000678,NaturesBest Cheese,50.0,Groceries,PrimeSupplies S00678,S00678,2024-02-29,124,Delivered,2024-03-08,27.4,482,69,8,0,13206.8
P000678,NaturesBest Cheese,50.0,Groceries,PrimeSupplies S00678,S00678,2024-03-31,124,Placed,2024-04-08,26.45,585,69,8,0,15473.25
P000678,NaturesBest Cheese,50.0,Groceries,PrimeSupplies S00678,S00678,2024-04-30,124,Delivered,2024-05-08,33.85,691,69,8,0,23390.35
P000678,NaturesBest Cheese,50.0,Groceries,PrimeSupplies S00678,S00678,2024-05-31,124,Placed,2024-06-08,36.77,806,69,8,0,29636.62
P000678,NaturesBest Cheese,50.0,Groceries,PrimeSupplies S00678,S00678,2024-06-30,124,Delivered,2024-07-08,31.4,928,69,8,0,29139.2
P000678,NaturesBest Cheese,50.0,Groceries,PrimeSupplies S00678,S00678,2024-07-31,124,Delivered,2024-08-08,28.95,1028,69,8,0,29760.6
P000678,NaturesBest Cheese,50.0,Groceries,PrimeSupplies S00678,S00678,2024-08-31,124,Placed,2024-09-08,29.98,1139,69,8,0,34147.22
P000678,NaturesBest Cheese,50.0,Groceries,PrimeSupplies S00678,S00678,2024-09-30,124,In Transit,2024-10-08,26.88,1253,69,8,0,33680.64
P000678,NaturesBest Cheese,50.0,Groceries,PrimeSupplies S00678,S00678,2024-10-31,124,Delivered,2024-11-08,32.41,1371,69,8,0,44434.11
P000678,NaturesBest Cheese,50.0,Groceries,PrimeSupplies S00678,S00678,2024-11-30,124,In Transit,2024-12-08,33.42,1482,69,8,0,49528.44
P000678,NaturesBest Cheese,50.0,Groceries,PrimeSupplies S00678,S00678,2024-12-31,124,In Transit,2025-01-08,36.14,1589,69,8,0,57426.46
P000679,Puma Football,108.92,Sports,GlobalSupply S00679,S00679,2024-01-31,57,In Transit,2024-02-11,77.57,196,32,11,0,15203.72
P000679,Puma Football,108.92,Sports,GlobalSupply S00679,S00679,2024-02-29,57,In Transit,2024-03-11,68.92,253,32,11,0,17436.76
P000679,Puma Football,108.92,Sports,GlobalSupply S00679,S00679,2024-03-31,57,Delivered,2024-04-11,81.2,309,32,11,0,25090.8
P000679,Puma Football,108.92,Sports,GlobalSupply S00679,S00679,2024-04-30,57,Delivered,2024-05-11,67.7,364,32,11,0,24642.8
P000679,Puma Football,108.92,Sports,GlobalSupply S00679,S00679,2024-05-31,57,Placed,2024-06-11,64.15,420,32,11,0,26943.0
P000679,Puma Football,108.92,Sports,GlobalSupply S00679,S00679,2024-06-30,57,Delivered,2024-07-11,71.21,470,32,11,0,33468.7
P000679,Puma Football,108.92,Sports,GlobalSupply S00679,S00679,2024-07-31,57,Delivered,2024-08-11,60.85,524,32,11,0,31885.4
P000679,Puma Football,108.92,Sports,GlobalSupply S00679,S00679,2024-08-31,57,In Transit,2024-09-11,74.57,579,32,11,0,43176.03
P000679,Puma Football,108.92,Sports,GlobalSupply S00679,S00679,2024-09-30,57,Placed,2024-10-11,59.91,631,32,11,0,37803.21
P000679,Puma Football,108.92,Sports,GlobalSupply S00679,S00679,2024-10-31,57,Placed,2024-11-11,78.88,684,32,11,0,53953.92
P000679,Puma Football,108.92,Sports,GlobalSupply S00679,S00679,2024-11-30,57,In Transit,2024-12-11,64.8,739,32,11,0,47887.2
P000679,Puma Football,108.92,Sports,GlobalSupply S00679,S00679,2024-12-31,57,Placed,2025-01-11,59.81,796,32,11,0,47608.76
P000680,Samsung Speaker,1747.84,Electronics,InterGoods S00680,S00680,2024-01-31,90,In Transit,2024-02-06,1015.29,276,50,6,0,280220.04
P000680,Samsung Speaker,1747.84,Electronics,InterGoods S00680,S00680,2024-02-29,90,Delivered,2024-03-06,895.35,361,50,6,0,323221.35
P000680,Samsung Speaker,1747.84,Electronics,InterGoods S00680,S00680,2024-03-31,90,Delivered,2024-04-06,1152.57,445,50,6,0,512893.65
P000680,Samsung Speaker,1747.84,Electronics,InterGoods S00680,S00680,2024-04-30,90,Delivered,2024-05-06,969.4,528,50,6,0,511843.2
P000680,Samsung Speaker,1747.84,Electronics,InterGoods S00680,S00680,2024-05-31,90,In Transit,2024-06-06,1201.25,615,50,6,0,738768.75
P000680,Samsung Speaker,1747.84,Electronics,InterGoods S00680,S00680,2024-06-30,90,Delivered,2024-07-06,937.9,700,50,6,0,656530.0
P000680,Samsung Speaker,1747.84,Electronics,InterGoods S00680,S00680,2024-07-31,90,In Transit,2024-08-06,1130.76,781,50,6,0,883123.56
P000680,Samsung Speaker,1747.84,Electronics,InterGoods S00680,S00680,2024-08-31,90,In Transit,2024-09-06,956.71,868,50,6,0,830424.28
P000680,Samsung Speaker,1747.84,Electronics,InterGoods S00680,S00680,2024-09-30,90,In Transit,2024-10-06,1290.37,955,50,6,0,1232303.35
P000680,Samsung Speaker,1747.84,Electronics,InterGoods S00680,S00680,2024-10-31,90,Placed,2024-11-06,1309.84,1039,50,6,0,1360923.76
P000680,Samsung Speaker,1747.84,Electronics,InterGoods S00680,S00680,2024-11-30,90,Placed,2024-12-06,1209.86,1123,50,6,0,1358672.78
P000680,Samsung Speaker,1747.84,Electronics,InterGoods S00680,S00680,2024-12-31,90,Placed,2025-01-06,1273.05,1209,50,6,0,1539117.45
P000681,Decathlon Tennis Racket,114.41,Sports,PrimeSupplies S00681,S00681,2024-01-31,118,Delivered,2024-02-06,60.81,313,66,6,0,19033.53
P000681,Decathlon Tennis Racket,114.41,Sports,PrimeSupplies S00681,S00681,2024-02-29,118,Delivered,2024-03-06,80.23,429,66,6,0,34418.67
P000681,Decathlon Tennis Racket,114.41,Sports,PrimeSupplies S00681,S00681,2024-03-31,118,Delivered,2024-04-06,76.51,542,66,6,0,41468.42
P000681,Decathlon Tennis Racket,114.41,Sports,PrimeSupplies S00681,S00681,2024-04-30,118,Placed,2024-05-06,84.01,653,66,6,0,54858.53
P000681,Decathlon Tennis Racket,114.41,Sports,PrimeSupplies S00681,S00681,2024-05-31,118,Placed,2024-06-06,58.92,768,66,6,0,45250.56
P000681,Decathlon Tennis Racket,114.41,Sports,PrimeSupplies S00681,S00681,2024-06-30,118,Placed,2024-07-06,83.73,883,66,6,0,73933.59
P000681,Decathlon Tennis Racket,114.41,Sports,PrimeSupplies S00681,S00681,2024-07-31,118,Delivered,2024-08-06,67.14,998,66,6,0,67005.72
P000681,Decathlon Tennis Racket,114.41,Sports,PrimeSupplies S00681,S00681,2024-08-31,118,In Transit,2024-09-06,68.78,1107,66,6,0,76139.46
P000681,Decathlon Tennis Racket,114.41,Sports,PrimeSupplies S00681,S00681,2024-09-30,118,Placed,2024-10-06,64.72,1220,66,6,0,78958.4
P000681,Decathlon Tennis Racket,114.41,Sports,PrimeSupplies S00681,S00681,2024-10-31,118,In Transit,2024-11-06,81.49,1333,66,6,0,108626.17
P000681,Decathlon Tennis Racket,114.41,Sports,PrimeSupplies S00681,S00681,2024-11-30,118,Delivered,2024-12-06,82.43,1448,66,6,0,119358.64
P000681,Decathlon Tennis Racket,114.41,Sports,PrimeSupplies S00681,S00681,2024-12-31,118,In Transit,2025-01-06,58.62,1563,66,6,0,91623.06
P000682,WalgreensBrand Protein Powder,144.49,Health,FastSource S00682,S00682,2024-01-31,138,In Transit,2024-02-12,101.93,369,77,12,0,37612.17
P000682,WalgreensBrand Protein Powder,144.49,Health,FastSource S00682,S00682,2024-02-29,138,Delivered,2024-03-12,86.81,505,77,12,0,43839.05
P000682,WalgreensBrand Protein Powder,144.49,Health,FastSource S00682,S00682,2024-03-31,138,In Transit,2024-04-12,103.24,638,77,12,0,65867.12
P000682,WalgreensBrand Protein Powder,144.49,Health,FastSource S00682,S00682,2024-04-30,138,In Transit,2024-05-12,87.99,772,77,12,0,67928.28
P000682,WalgreensBrand Protein Powder,144.49,Health,FastSource S00682,S00682,2024-05-31,138,In Transit,2024-06-12,96.16,905,77,12,0,87024.8
P000682,WalgreensBrand Protein Powder,144.49,Health,FastSource S00682,S00682,2024-06-30,138,Placed,2024-07-12,96.16,1038,77,12,0,99814.08
P000682,WalgreensBrand Protein Powder,144.49,Health,FastSource S00682,S00682,2024-07-31,138,In Transit,2024-08-12,95.7,1173,77,12,0,112256.1
P000682,WalgreensBrand Protein Powder,144.49,Health,FastSource S00682,S00682,2024-08-31,138,Delivered,2024-09-12,74.96,1310,77,12,0,98197.6
P000682,WalgreensBrand Protein Powder,144.49,Health,FastSource S00682,S00682,2024-09-30,138,Delivered,2024-10-12,84.27,1446,77,12,0,121854.42
P000682,WalgreensBrand Protein Powder,144.49,Health,FastSource S00682,S00682,2024-10-31,138,In Transit,2024-11-12,90.12,1582,77,12,0,142569.84
P000682,WalgreensBrand Protein Powder,144.49,Health,FastSource S00682,S00682,2024-11-30,138,Placed,2024-12-12,74.7,1713,77,12,0,127961.1
P000682,WalgreensBrand Protein Powder,144.49,Health,FastSource S00682,S00682,2024-12-31,138,Placed,2025-01-12,76.69,1845,77,12,0,141493.05
P000683,NaturesBest Cheese,50.0,Groceries,GlobalSupply S00683,S00683,2024-01-31,97,Delivered,2024-02-14,36.19,416,54,14,0,15055.04
P000683,NaturesBest Cheese,50.0,Groceries,GlobalSupply S00683,S00683,2024-02-29,97,Placed,2024-03-14,34.18,499,54,14,0,17055.82
P000683,NaturesBest Cheese,50.0,Groceries,GlobalSupply S00683,S00683,2024-03-31,97,In Transit,2024-04-14,37.33,583,54,14,0,21763.39
P000683,NaturesBest Cheese,50.0,Groceries,GlobalSupply S00683,S00683,2024-04-30,97,Placed,2024-05-14,29.9,674,54,14,0,20152.6
P000683,NaturesBest Cheese,50.0,Groceries,GlobalSupply S00683,S00683,2024-05-31,97,Placed,2024-06-14,26.7,763,54,14,0,20372.1
P000683,NaturesBest Cheese,50.0,Groceries,GlobalSupply S00683,S00683,2024-06-30,97,Placed,2024-07-14,37.43,857,54,14,0,32077.51
P000683,NaturesBest Cheese,50.0,Groceries,GlobalSupply S00683,S00683,2024-07-31,97,Delivered,2024-08-14,35.25,951,54,14,0,33522.75
P000683,NaturesBest Cheese,50.0,Groceries,GlobalSupply S00683,S00683,2024-08-31,97,Placed,2024-09-14,37.13,1041,54,14,0,38652.33
P000683,NaturesBest Cheese,50.0,Groceries,GlobalSupply S00683,S00683,2024-09-30,97,Placed,2024-10-14,36.48,1132,54,14,0,41295.36
P000683,NaturesBest Cheese,50.0,Groceries,GlobalSupply S00683,S00683,2024-10-31,97,In Transit,2024-11-14,29.19,1218,54,14,0,35553.42
P000683,NaturesBest Cheese,50.0,Groceries,GlobalSupply S00683,S00683,2024-11-30,97,Placed,2024-12-14,34.32,1309,54,14,0,44924.88
P000683,NaturesBest Cheese,50.0,Groceries,GlobalSupply S00683,S00683,2024-12-31,97,Placed,2025-01-14,29.92,1392,54,14,0,41648.64
P000684,Bose Monitor,974.37,Electronics,FastSource S00684,S00684,2024-01-31,39,In Transit,2024-02-04,639.11,180,22,4,0,115039.8
P000684,Bose Monitor,974.37,Electronics,FastSource S00684,S00684,2024-02-29,39,In Transit,2024-03-04,489.43,214,22,4,0,104738.02
P000684,Bose Monitor,974.37,Electronics,FastSource S00684,S00684,2024-03-31,39,Delivered,2024-04-04,500.7,251,22,4,0,125675.7
P000684,Bose Monitor,974.37,Electronics,FastSource S00684,S00684,2024-04-30,39,Delivered,2024-05-04,492.59,286,22,4,0,140880.74
P000684,Bose Monitor,974.37,Electronics,FastSource S00684,S00684,2024-05-31,39,Delivered,2024-06-04,561.59,320,22,4,0,179708.8
P000684,Bose Monitor,974.37,Electronics,FastSource S00684,S00684,2024-06-30,39,Delivered,2024-07-04,681.66,353,22,4,0,240625.98
P000684,Bose Monitor,974.37,Electronics,FastSource S00684,S00684,2024-07-31,39,Delivered,2024-08-04,691.16,390,22,4,0,269552.4
P000684,Bose Monitor,974.37,Electronics,FastSource S00684,S00684,2024-08-31,39,Placed,2024-09-04,645.92,425,22,4,0,274516.0
P000684,Bose Monitor,974.37,Electronics,FastSource S00684,S00684,2024-09-30,39,In Transit,2024-10-04,555.77,456,22,4,0,253431.12
P000684,Bose Monitor,974.37,Electronics,FastSource S00684,S00684,2024-10-31,39,In Transit,2024-11-04,575.39,491,22,4,0,282516.49
P000684,Bose Monitor,974.37,Electronics,FastSource S00684,S00684,2024-11-30,39,Delivered,2024-12-04,622.81,527,22,4,0,328220.87
P000684,Bose Monitor,974.37,Electronics,FastSource S00684,S00684,2024-12-31,39,Placed,2025-01-04,728.48,559,22,4,0,407220.32
P000685,The Body Shop Mascara,96.08,Beauty,PrimeSupplies S00685,S00685,2024-01-31,88,In Transit,2024-02-09,50.39,328,49,9,0,16527.92
P000685,The Body Shop Mascara,96.08,Beauty,PrimeSupplies S00685,S00685,2024-02-29,88,Placed,2024-03-09,49.17,414,49,9,0,20356.38
P000685,The Body Shop Mascara,96.08,Beauty,PrimeSupplies S00685,S00685,2024-03-31,88,In Transit,2024-04-09,66.54,500,49,9,0,33270.0
P000685,The Body Shop Mascara,96.08,Beauty,PrimeSupplies S00685,S00685,2024-04-30,88,Delivered,2024-05-09,55.54,585,49,9,0,32490.9
P000685,The Body Shop Mascara,96.08,Beauty,PrimeSupplies S00685,S00685,2024-05-31,88,Delivered,2024-06-09,59.0,668,49,9,0,39412.0
P000685,The Body Shop Mascara,96.08,Beauty,PrimeSupplies S00685,S00685,2024-06-30,88,Placed,2024-07-09,64.31,754,49,9,0,48489.74
P000685,The Body Shop Mascara,96.08,Beauty,PrimeSupplies S00685,S00685,2024-07-31,88,Placed,2024-08-09,61.61,840,49,9,0,51752.4
P000685,The Body Shop Mascara,96.08,Beauty,PrimeSupplies S00685,S00685,2024-08-31,88,Delivered,2024-09-09,65.85,925,49,9,0,60911.25
P000685,The Body Shop Mascara,96.08,Beauty,PrimeSupplies S00685,S00685,2024-09-30,88,In Transit,2024-10-09,60.92,1012,49,9,0,61651.04
P000685,The Body Shop Mascara,96.08,Beauty,PrimeSupplies S00685,S00685,2024-10-31,88,Delivered,2024-11-09,66.59,1099,49,9,0,73182.41
P000685,The Body Shop Mascara,96.08,Beauty,PrimeSupplies S00685,S00685,2024-11-30,88,In Transit,2024-12-09,67.15,1181,49,9,0,79304.15
P000685,The Body Shop Mascara,96.08,Beauty,PrimeSupplies S00685,S00685,2024-12-31,88,In Transit,2025-01-09,54.13,1266,49,9,0,68528.58
P000686,HP Monitor,3000.0,Electronics,GlobalSupply S00686,S00686,2024-01-31,30,In Transit,2024-02-03,2130.73,95,14,3,0,202419.35
P000686,HP Monitor,3000.0,Electronics,GlobalSupply S00686,S00686,2024-02-29,28,Placed,2024-03-03,1992.7,109,14,3,0,217204.3
P000686,HP Monitor,3000.0,Electronics,GlobalSupply S00686,S00686,2024-03-31,26,Delivered,2024-04-03,1579.21,123,14,3,0,194242.83
P000686,HP Monitor,3000.0,Electronics,GlobalSupply S00686,S00686,2024-04-30,25,Delivered,2024-05-03,2246.5,139,14,3,0,312263.5
P000686,HP Monitor,3000.0,Electronics,GlobalSupply S00686,S00686,2024-05-31,29,Delivered,2024-06-03,2211.98,153,14,3,0,338432.94
P000686,HP Monitor,3000.0,Electronics,GlobalSupply S00686,S00686,2024-06-30,25,In Transit,2024-07-03,2157.05,171,14,3,0,368855.55
P000686,HP Monitor,3000.0,Electronics,GlobalSupply S00686,S00686,2024-07-31,25,In Transit,2024-08-03,1939.04,189,14,3,0,366478.56
P000686,HP Monitor,3000.0,Electronics,GlobalSupply S00686,S00686,2024-08-31,27,Delivered,2024-09-03,2104.51,203,14,3,0,427215.53
P000686,HP Monitor,3000.0,Electronics,GlobalSupply S00686,S00686,2024-09-30,25,In Transit,2024-10-03,2174.61,218,14,3,0,474064.98
P000686,HP Monitor,3000.0,Electronics,GlobalSupply S00686,S00686,2024-10-31,25,Placed,2024-11-03,1662.63,234,14,3,0,389055.42
P000686,HP Monitor,3000.0,Electronics,GlobalSupply S00686,S00686,2024-11-30,25,Placed,2024-12-03,1761.12,248,14,3,0,436757.76
P000686,HP Monitor,3000.0,Electronics,GlobalSupply S00686,S00686,2024-12-31,25,In Transit,2025-01-03,2129.02,263,14,3,0,559932.26
P000687,Samsung Refrigerator,167.36,Appliances,GlobalSupply S00687,S00687,2024-01-31,12,In Transit,2024-02-05,123.02,25,5,5,0,3075.5
P000687,Samsung Refrigerator,167.36,Appliances,GlobalSupply S00687,S00687,2024-02-29,9,Placed,2024-03-05,87.46,32,5,5,0,2798.72
P000687,Samsung Refrigerator,167.36,Appliances,GlobalSupply S00687,S00687,2024-03-31,9,Placed,2024-04-05,114.04,41,5,5,0,4675.64
P000687,Samsung Refrigerator,167.36,Appliances,GlobalSupply S00687,S00687,2024-04-30,9,Placed,2024-05-05,106.16,47,5,5,0,4989.52
P000687,Samsung Refrigerator,167.36,Appliances,GlobalSupply S00687,S00687,2024-05-31,11,Delivered,2024-06-05,114.29,52,5,5,0,5943.08
P000687,Samsung Refrigerator,167.36,Appliances,GlobalSupply S00687,S00687,2024-06-30,9,Placed,2024-07-05,93.2,59,5,5,0,5498.8
P000687,Samsung Refrigerator,167.36,Appliances,GlobalSupply S00687,S00687,2024-07-31,11,Delivered,2024-08-05,107.06,64,5,5,0,6851.84
P000687,Samsung Refrigerator,167.36,Appliances,GlobalSupply S00687,S00687,2024-08-31,9,Placed,2024-09-05,106.06,70,5,5,0,7424.2
P000687,Samsung Refrigerator,167.36,Appliances,GlobalSupply S00687,S00687,2024-09-30,9,Delivered,2024-10-05,90.79,77,5,5,0,6990.83
P000687,Samsung Refrigerator,167.36,Appliances,GlobalSupply S00687,S00687,2024-10-31,11,Placed,2024-11-05,92.23,82,5,5,0,7562.86
P000687,Samsung Refrigerator,167.36,Appliances,GlobalSupply S00687,S00687,2024-11-30,10,In Transit,2024-12-05,115.41,87,5,5,0,10040.67
P000687,Samsung Refrigerator,167.36,Appliances,GlobalSupply S00687,S00687,2024-12-31,9,Placed,2025-01-05,117.77,95,5,5,0,11188.15
P000688,Under Armour Shirt,150.41,Fashion,GlobalSupply S00688,S00688,2024-01-31,46,Placed,2024-02-12,96.66,150,26,12,0,14499.0
P000688,Under Armour Shirt,150.41,Fashion,GlobalSupply S00688,S00688,2024-02-29,46,Delivered,2024-03-12,89.81,189,26,12,0,16974.09
P000688,Under Armour Shirt,150.41,Fashion,GlobalSupply S00688,S00688,2024-03-31,46,In Transit,2024-04-12,99.0,218,26,12,0,21582.0
P000688,Under Armour Shirt,150.41,Fashion,GlobalSupply S00688,S00688,2024-04-30,46,In Transit,2024-05-12,106.89,253,26,12,0,27043.17
P000688,Under Armour Shirt,150.41,Fashion,GlobalSupply S00688,S00688,2024-05-31,46,Delivered,2024-06-12,112.53,283,26,12,0,31845.99
P000688,Under Armour Shirt,150.41,Fashion,GlobalSupply S00688,S00688,2024-06-30,46,Delivered,2024-07-12,98.22,320,26,12,0,31430.4
P000688,Under Armour Shirt,150.41,Fashion,GlobalSupply S00688,S00688,2024-07-31,46,In Transit,2024-08-12,93.18,348,26,12,0,32426.64
P000688,Under Armour Shirt,150.41,Fashion,GlobalSupply S00688,S00688,2024-08-31,46,Placed,2024-09-12,86.42,382,26,12,0,33012.44
P000688,Under Armour Shirt,150.41,Fashion,GlobalSupply S00688,S00688,2024-09-30,46,Placed,2024-10-12,76.47,416,26,12,0,31811.52
P000688,Under Armour Shirt,150.41,Fashion,GlobalSupply S00688,S00688,2024-10-31,46,In Transit,2024-11-12,91.6,450,26,12,0,41220.0
P000688,Under Armour Shirt,150.41,Fashion,GlobalSupply S00688,S00688,2024-11-30,46,In Transit,2024-12-12,82.44,487,26,12,0,40148.28
P000688,Under Armour Shirt,150.41,Fashion,GlobalSupply S00688,S00688,2024-12-31,46,In Transit,2025-01-12,75.62,524,26,12,0,39624.88
P000689,CVSBrand First Aid Kit,65.63,Health,PrimeSupplies S00689,S00689,2024-01-31,91,Placed,2024-02-03,35.09,253,51,3,0,8877.77
P000689,CVSBrand First Aid Kit,65.63,Health,PrimeSupplies S00689,S00689,2024-02-29,91,In Transit,2024-03-03,47.04,342,51,3,0,16087.68
P000689,CVSBrand First Aid Kit,65.63,Health,PrimeSupplies S00689,S00689,2024-03-31,91,In Transit,2024-04-03,43.49,430,51,3,0,18700.7
P000689,CVSBrand First Aid Kit,65.63,Health,PrimeSupplies S00689,S00689,2024-04-30,91,Placed,2024-05-03,44.35,520,51,3,0,23062.0
P000689,CVSBrand First Aid Kit,65.63,Health,PrimeSupplies S00689,S00689,2024-05-31,91,Placed,2024-06-03,46.62,610,51,3,0,28438.2
P000689,CVSBrand First Aid Kit,65.63,Health,PrimeSupplies S00689,S00689,2024-06-30,91,Placed,2024-07-03,41.08,701,51,3,0,28797.08
P000689,CVSBrand First Aid Kit,65.63,Health,PrimeSupplies S00689,S00689,2024-07-31,91,Placed,2024-08-03,45.39,791,51,3,0,35903.49
P000689,CVSBrand First Aid Kit,65.63,Health,PrimeSupplies S00689,S00689,2024-08-31,91,Placed,2024-09-03,38.67,881,51,3,0,34068.27
P000689,CVSBrand First Aid Kit,65.63,Health,PrimeSupplies S00689,S00689,2024-09-30,91,Placed,2024-10-03,43.54,971,51,3,0,42277.34
P000689,CVSBrand First Aid Kit,65.63,Health,PrimeSupplies S00689,S00689,2024-10-31,91,In Transit,2024-11-03,48.18,1061,51,3,0,51118.98
P000689,CVSBrand First Aid Kit,65.63,Health,PrimeSupplies S00689,S00689,2024-11-30,91,Placed,2024-12-03,41.59,1151,51,3,0,47870.09
P000689,CVSBrand First Aid Kit,65.63,Health,PrimeSupplies S00689,S00689,2024-12-31,91,In Transit,2025-01-03,34.23,1240,51,3,0,42445.2
P000690,GenericBrandA Flashlight,250.0,Misc,MetroTrade S00690,S00690,2024-01-31,41,In Transit,2024-02-05,186.08,143,23,5,0,26609.44
P000690,GenericBrandA Flashlight,250.0,Misc,MetroTrade S00690,S00690,2024-02-29,41,Placed,2024-03-05,184.52,183,23,5,0,33767.16
P000690,GenericBrandA Flashlight,250.0,Misc,MetroTrade S00690,S00690,2024-03-31,41,Delivered,2024-04-05,178.47,220,23,5,0,39263.4
P000690,GenericBrandA Flashlight,250.0,Misc,MetroTrade S00690,S00690,2024-04-30,41,In Transit,2024-05-05,156.93,261,23,5,0,40958.73
P000690,GenericBrandA Flashlight,250.0,Misc,MetroTrade S00690,S00690,2024-05-31,41,In Transit,2024-06-05,130.3,297,23,5,0,38699.1
P000690,GenericBrandA Flashlight,250.0,Misc,MetroTrade S00690,S00690,2024-06-30,41,In Transit,2024-07-05,184.46,335,23,5,0,61794.1
P000690,GenericBrandA Flashlight,250.0,Misc,MetroTrade S00690,S00690,2024-07-31,41,In Transit,2024-08-05,135.17,375,23,5,0,50688.75
P000690,GenericBrandA Flashlight,250.0,Misc,MetroTrade S00690,S00690,2024-08-31,41,Delivered,2024-09-05,182.02,416,23,5,0,75720.32
P000690,GenericBrandA Flashlight,250.0,Misc,MetroTrade S00690,S00690,2024-09-30,41,Placed,2024-10-05,125.4,453,23,5,0,56806.2
P000690,GenericBrandA Flashlight,250.0,Misc,MetroTrade S00690,S00690,2024-10-31,41,In Transit,2024-11-05,160.34,492,23,5,0,78887.28
