date,product_id,product_name,product_quantity,total_amount,discount_applied,tax_amount,transaction_count,region
2024-08-11,P001149,Lenovo Phone,1,3360.0,0.0,360.0,1,UK
2024-08-11,P001165,TraderJoes Cheese,5,265.5,25.0,40.5,1,AU
2024-08-11,P001187,Sephora Perfume,1,60.76,0.0,6.51,1,EU
2024-08-11,P001187,Sephora Perfume,1,58.49,1.08,5.32,1,US
2024-08-11,P001197,WholeFoods Snack Pack,1,30.71,0.0,2.79,1,US
2024-08-12,P000010,TraderJoes Cereal,1,56.0,0.0,6.0,1,UK
2024-08-12,P000035,Yonex Running Shoes,1,436.12,0.0,39.65,1,US
2024-08-12,P000036,NaturesBest Snack Pack,1,35.91,0.0,5.48,1,IN
2024-08-12,P000040,NaturesBest Milk,5,106.75,10.59,11.44,1,UK
2024-08-12,P000056,Nike Bag,2,660.0,0.0,60.0,1,US
2024-08-12,P000058,Lenovo Headphones,1,2065.68,0.0,187.79,1,US
2024-08-12,P000078,WalgreensBrand Pain Relief,1,162.69,2.96,17.43,1,EU
2024-08-12,P000081,NaturesBest Cheese,2,118.0,0.0,18.0,1,IN
2024-08-12,P000087,Uniqlo Sunglasses,1,96.71,4.55,10.36,1,EU
2024-08-12,P000102,TraderJoes Chocolate,3,177.0,0.0,27.0,1,AU
2024-08-12,P000103,Hamilton Beach Vacuum,1,186.35,3.4,19.97,1,EU
2024-08-12,P000104,The Body Shop Cream,1,59.64,1.11,5.42,1,US
2024-08-12,P000120,CVSBrand Protein Powder,1,152.31,7.16,16.32,1,UK
2024-08-12,P000122,NaturesBest Juice,1,24.44,2.82,3.73,1,IN
2024-08-12,P000126,Sephora Shampoo,1,130.2,15.05,19.86,1,IN
2024-08-12,P000126,Sephora Shampoo,1,140.44,0.0,15.05,1,UK
2024-08-12,P000127,LG Speaker,2,4267.19,77.75,457.2,1,EU
2024-08-12,P000129,WholeFoods Milk,1,52.25,2.5,4.75,1,US
2024-08-12,P000132,Johnson&Johnson First Aid Kit,1,49.71,4.68,7.58,1,IN
2024-08-12,P000135,TraderJoes Chocolate,2,43.68,0.0,6.66,1,AU
2024-08-12,P000144,NaturesBest Cereal,1,35.96,0.67,3.27,1,US
2024-08-12,P000174,Under Armour Shirt,1,181.19,3.13,27.64,1,IN
2024-08-12,P000191,Nike Yoga Mat,1,208.31,3.8,22.32,1,EU
2024-08-12,P000195,Gucci Jacket,1,322.06,0.0,34.51,1,UK
2024-08-12,P000205,Gucci Jacket,1,336.0,0.0,36.0,1,EU
2024-08-12,P000205,Gucci Jacket,1,354.0,0.0,54.0,1,IN
2024-08-12,P000209,Gucci Bag,1,145.41,2.52,22.18,1,IN
2024-08-12,P000222,Philips Tablet,1,1843.37,0.0,197.5,1,EU
2024-08-12,P000232,Philips Knife Set,1,660.0,0.0,60.0,1,US
2024-08-12,P000233,Nike Shirt,1,91.31,1.69,8.3,1,US
2024-08-12,P000244,KrogerBrand Cheese,1,11.55,0.0,1.76,1,IN
2024-08-12,P000248,Nike Bag,1,319.2,15.0,34.2,1,EU
2024-08-12,P000248,Nike Bag,1,336.0,0.0,36.0,1,UK
2024-08-12,P000257,Puma Yoga Mat,1,416.64,28.0,44.64,1,UK
2024-08-12,P000259,Pampers Stroller,1,53.09,0.0,4.83,1,US
2024-08-12,P000266,LG Headphones,1,3234.0,60.0,294.0,1,US
2024-08-12,P000274,Decathlon Basketball,1,124.18,0.0,11.29,1,US
2024-08-12,P000280,Panasonic Phone,1,963.86,17.56,103.27,1,EU
2024-08-12,P000288,WholeFoods Chocolate,1,6.11,0.0,0.56,1,US
2024-08-12,P000294,Levi's Shirt,1,201.15,0.0,30.68,1,IN
2024-08-12,P000299,Nike Shoes,1,47.13,0.0,5.05,1,EU
2024-08-12,P000301,Nike Shirt,1,336.0,0.0,36.0,1,UK
2024-08-12,P000302,Samsung Phone,1,1315.07,0.0,140.9,1,UK
2024-08-12,P000308,Pandora Watch,1,5229.88,0.0,797.78,1,IN
2024-08-12,P000334,Samsung Microwave,1,314.12,0.0,33.66,1,EU
2024-08-12,P000346,Dove Mascara,2,251.84,16.92,26.98,1,UK
2024-08-12,P000350,Adidas Dress,1,336.0,0.0,36.0,1,UK
2024-08-12,P000396,Sephora Foundation,1,224.2,10.0,34.2,1,IN
2024-08-12,P000423,Puma Dress,1,284.73,0.0,30.51,1,UK
2024-08-12,P000435,Whirlpool Microwave,1,1473.29,0.0,133.94,1,US
2024-08-12,P000442,Puma Jacket,1,100.51,0.0,10.77,1,EU
2024-08-12,P000455,LG Camera,1,2492.31,117.12,267.03,1,UK
2024-08-12,P000461,Hasbro LEGO Set,1,66.72,1.15,10.18,1,AU
2024-08-12,P000465,Lenovo Camera,1,3300.0,0.0,300.0,1,US
2024-08-12,P000475,Ashley Wardrobe,1,1127.46,20.54,120.8,1,UK
2024-08-12,P000499,HP Speaker,1,3300.0,0.0,300.0,1,US
2024-08-12,P000503,Panasonic Speaker,1,391.07,0.0,35.55,1,US
2024-08-12,P000508,Dove Shampoo,1,48.2,0.0,4.38,1,US
2024-08-12,P000522,Yonex Helmet,1,440.0,0.0,40.0,1,US
2024-08-12,P000525,LG Phone,1,789.47,78.32,84.59,1,EU
2024-08-12,P000536,Lenovo Speaker,1,2989.94,54.48,320.35,1,EU
2024-08-12,P000536,Lenovo Speaker,1,3053.69,136.2,465.82,1,IN
2024-08-12,P000539,Uniqlo Watch,1,123.48,0.0,13.23,1,UK
2024-08-12,P000543,Samsung Camera,1,3469.2,60.0,529.2,1,IN
2024-08-12,P000546,Nike Jacket,1,323.4,6.0,29.4,1,US
2024-08-12,P000558,Pampers Pacifier,1,212.8,10.0,22.8,1,EU
2024-08-12,P000565,Under Armour Sunglasses,1,312.04,0.0,28.37,1,US
2024-08-12,P000566,Bose Monitor,2,4911.62,44.3,526.24,2,UK
2024-08-12,P000568,Bose Tablet,1,1971.98,0.0,179.27,1,US
2024-08-12,P000581,Hamilton Beach Lamp,1,708.0,0.0,108.0,1,IN
2024-08-12,P000605,Puma Shirt,1,171.98,3.13,18.43,1,UK
2024-08-12,P000614,TraderJoes Milk,1,19.51,1.94,2.09,1,EU
2024-08-12,P000617,Nike Jacket,2,310.91,0.0,33.31,1,UK
2024-08-12,P000632,GE Toaster,1,1543.51,28.13,165.38,1,UK
2024-08-12,P000639,Hamilton Beach Vacuum,1,207.23,0.0,22.2,1,EU
2024-08-12,P000644,Samsung Laptop,1,599.55,0.0,64.24,1,UK
2024-08-12,P000648,Zara Shoes,1,61.5,0.0,9.38,1,AU
2024-08-12,P000648,Zara Shoes,2,110.91,5.21,11.88,1,UK
2024-08-12,P000648,Zara Shoes,1,57.33,0.0,5.21,1,US
2024-08-12,P000661,H&M Jacket,1,318.6,30.0,48.6,1,IN
2024-08-12,P000694,Philips Table,1,672.6,30.0,102.6,1,IN
2024-08-12,P000696,Under Armour Bag,1,191.85,0.0,17.44,1,US
2024-08-12,P000697,Kenwood Blender,1,690.62,0.0,105.35,1,IN
2024-08-12,P000709,HP Headphones,1,2072.34,195.13,316.12,1,AU
2024-08-12,P000709,HP Headphones,1,1966.97,195.13,210.75,1,EU
2024-08-12,P000717,KrogerBrand Milk,1,46.36,3.12,4.97,1,UK
2024-08-12,P000740,KrogerBrand Juice,1,32.3,3.2,3.46,1,EU
2024-08-12,P000762,NaturesBest Cheese,2,46.35,2.22,4.21,1,US
2024-08-12,P000786,Samsung Toaster,1,882.33,0.0,80.21,1,US
2024-08-12,P000793,Levi's Shirt,1,119.92,0.0,10.9,1,US
2024-08-12,P000798,Puma Shirt,2,420.22,0.0,45.02,1,EU
2024-08-12,P000798,Puma Shirt,1,210.11,0.0,22.51,1,UK
2024-08-12,P000803,Instant Pot Knife Set,1,177.68,17.63,19.04,1,EU
2024-08-12,P000807,Bose Headphones,1,3360.0,0.0,360.0,1,EU
2024-08-12,P000807,Bose Headphones,1,3540.0,0.0,540.0,1,IN
2024-08-12,P000817,HP Tablet,1,1212.05,81.45,129.86,1,UK
2024-08-12,P000859,Bose Tablet,1,3024.0,300.0,324.0,1,EU
2024-08-12,P000872,Bose Phone,1,2045.23,0.0,185.93,1,US
2024-08-12,P000879,H&M Dress,1,148.31,10.15,13.48,1,US
2024-08-12,P000882,Zara Dress,1,329.28,6.0,35.28,1,UK
2024-08-12,P000892,Nike Bag,1,114.36,0.0,12.25,1,UK
2024-08-12,P000897,TraderJoes Cereal,1,57.82,1.0,8.82,1,IN
2024-08-12,P000903,KrogerBrand Juice,5,25.7,0.0,2.75,1,EU
2024-08-12,P000911,Panasonic Headphones,2,6720.0,0.0,720.0,1,UK
2024-08-12,P000916,Apple Speaker,1,470.68,0.0,50.43,1,UK
2024-08-12,P000919,Uniqlo Watch,1,162.24,0.0,24.75,1,AU
2024-08-12,P000921,TraderJoes Cheese,1,26.86,1.29,2.44,1,US
2024-08-12,P000922,LG Speaker,1,2214.93,0.0,337.87,1,IN
2024-08-12,P000925,Philips Monitor,2,6600.0,0.0,600.0,1,US
2024-08-12,P000926,Uniqlo Bag,1,157.84,0.0,16.91,1,UK
2024-08-12,P000933,Hamilton Beach Blender,1,334.08,6.09,35.79,1,EU
2024-08-12,P000938,HP Speaker,1,467.21,0.0,50.06,1,UK
2024-08-12,P000950,Nike Shoes,1,336.0,0.0,36.0,1,EU
2024-08-12,P000950,Nike Shoes,1,297.0,30.0,27.0,1,US
2024-08-12,P000956,Instant Pot Knife Set,3,1975.68,36.0,211.68,1,UK
2024-08-12,P000961,HP Camera,1,2387.78,0.0,364.24,1,IN
2024-08-12,P000961,HP Camera,1,2225.89,0.0,202.35,1,US
2024-08-12,P000975,GE Microwave,1,2750.0,0.0,250.0,1,US
2024-08-12,P000992,IKEA Table,3,1828.21,0.0,195.88,1,UK
2024-08-12,P000994,Bose Phone,1,541.61,0.0,82.62,1,IN
2024-08-12,P001003,NaturesBest Juice,1,10.79,0.0,1.16,1,UK
2024-08-12,P001029,WholeFoods Milk,1,55.0,0.0,5.0,1,US
2024-08-12,P001040,IKEA Cookware,1,207.96,0.0,22.28,1,EU
2024-08-12,P001056,Zara Jacket,1,346.92,6.0,52.92,1,AU
2024-08-12,P001074,GE Refrigerator,1,294.96,5.37,31.6,1,EU
2024-08-12,P001097,LG Camera,1,3469.2,60.0,529.2,1,AU
2024-08-12,P001098,Lenovo Tablet,1,861.95,0.0,92.35,1,EU
2024-08-12,P001113,Prada Shoes,1,232.41,10.92,24.9,1,EU
2024-08-12,P001122,KrogerBrand Cereal,1,53.2,2.5,5.7,1,UK
2024-08-12,P001132,Dell Monitor,1,2561.99,46.68,274.5,1,UK
2024-08-12,P001134,Adidas Jacket,1,288.65,4.99,44.03,1,IN
2024-08-12,P001134,Adidas Jacket,1,273.97,4.99,29.35,1,UK
2024-08-12,P001141,Dell Monitor,1,1204.1,119.45,129.01,1,UK
2024-08-12,P001148,WholeFoods Snack Pack,2,42.1,2.83,4.51,1,UK
2024-08-12,P001153,NaturesBest Cereal,5,90.07,4.02,13.74,1,IN
2024-08-12,P001154,Purina Cat Litter,1,97.29,4.57,10.42,1,EU
2024-08-12,P001155,NaturesBest Cheese,1,34.69,1.55,5.29,1,IN
2024-08-12,P001157,The Body Shop Mascara,2,349.76,0.0,31.8,1,US
2024-08-12,P001159,Nike Running Shoes,1,87.23,0.0,13.31,1,AU
2024-08-12,P001176,KrogerBrand Juice,1,10.95,0.0,1.17,1,EU
2024-08-12,P001184,H&M Bag,1,329.28,6.0,35.28,1,EU
2024-08-12,P001199,WholeFoods Cheese,2,68.25,1.18,10.41,1,IN
2024-08-13,P000013,Sephora Cream,1,65.42,1.13,9.98,1,AU
2024-08-13,P000016,Prada Dress,1,131.41,2.39,14.08,1,UK
2024-08-13,P000022,Funko LEGO Set,1,212.44,0.0,22.76,1,EU
2024-08-13,P000030,NaturesBest Cheese,2,33.37,0.62,3.03,1,US
2024-08-13,P000058,Lenovo Headphones,1,1892.91,187.79,202.81,1,UK
2024-08-13,P000070,Whirlpool Toaster,2,5390.0,100.0,490.0,1,US
2024-08-13,P000086,Apple Phone,1,527.64,0.0,80.49,1,AU
2024-08-13,P000086,Apple Phone,1,491.87,0.0,44.72,1,US
2024-08-13,P000087,Uniqlo Sunglasses,1,101.81,0.0,10.91,1,UK
2024-08-13,P000101,GE Refrigerator,1,1102.4,0.0,168.16,1,IN
2024-08-13,P000109,GE Coffee Maker,1,663.3,11.47,101.18,1,IN
2024-08-13,P000113,IKEA Knife Set,1,483.49,0.0,51.8,1,UK
2024-08-13,P000118,WholeFoods Cheese,1,56.0,0.0,6.0,1,UK
2024-08-13,P000119,Levi's Jacket,1,257.83,0.0,23.44,1,US
2024-08-13,P000122,NaturesBest Juice,1,27.77,0.0,4.24,1,AU
2024-08-13,P000123,Hamilton Beach Knife Set,1,38.02,0.0,4.07,1,UK
2024-08-13,P000125,KrogerBrand Cheese,1,17.59,0.0,1.6,1,US
2024-08-13,P000144,NaturesBest Cereal,1,31.2,5.0,2.84,1,US
2024-08-13,P000154,Pampers Baby Monitor,1,132.11,0.0,20.15,1,IN
2024-08-13,P000155,Prada Shirt,1,244.74,4.54,22.25,1,US
2024-08-13,P000165,HP Tablet,4,1505.9,34.48,161.33999999999997,2,UK
2024-08-13,P000171,Adidas Jacket,1,75.1,0.0,8.05,1,UK
2024-08-13,P000179,CVSBrand Bandages,2,414.94,7.18,63.3,1,IN
2024-08-13,P000215,Dell Monitor,1,612.8,10.6,93.48,1,IN
2024-08-13,P000217,Nike Dress,1,203.52,9.56,21.81,1,UK
2024-08-13,P000226,L'Oreal Shampoo,1,90.66,1.57,13.83,1,IN
2024-08-13,P000231,WholeFoods Snack Pack,1,45.5,0.0,4.14,1,US
2024-08-13,P000236,Instant Pot Knife Set,1,119.95,0.0,18.3,1,IN
2024-08-13,P000244,KrogerBrand Cheese,1,10.74,0.69,1.64,1,AU
2024-08-13,P000248,Nike Bag,1,336.0,0.0,36.0,1,UK
2024-08-13,P000261,Samsung Camera,1,724.3,0.0,110.49,1,IN
2024-08-13,P000272,Prada Jacket,1,61.4,0.0,9.37,1,AU
2024-08-13,P000272,Prada Jacket,1,57.23,0.0,5.2,1,US
2024-08-13,P000291,LG Speaker,1,1488.95,234.6,159.53,1,EU
2024-08-13,P000295,Apple Laptop,1,1616.39,27.96,246.57,1,IN
2024-08-13,P000299,Nike Shoes,1,46.19,0.84,4.95,1,EU
2024-08-13,P000305,L'Oreal Cream,2,107.78,0.0,9.8,1,US
2024-08-13,P000320,TraderJoes Chocolate,1,59.0,0.0,9.0,1,AU
2024-08-13,P000331,WholeFoods Cereal,1,33.39,0.58,5.09,1,IN
2024-08-13,P000354,Prada Shirt,1,176.28,0.0,18.89,1,EU
2024-08-13,P000361,Lenovo Camera,1,790.73,0.0,120.62,1,AU
2024-08-13,P000363,Apple Speaker,1,2461.96,0.0,375.55,1,IN
2024-08-13,P000365,Whirlpool Washing Machine,1,2695.0,50.0,245.0,1,US
2024-08-13,P000384,Levi's Shoes,1,194.59,0.0,17.69,1,US
2024-08-13,P000387,Gucci Jacket,1,331.85,5.74,50.62,1,IN
2024-08-13,P000396,Sephora Foundation,1,224.0,0.0,24.0,1,EU
2024-08-13,P000406,Zara Shoes,1,323.4,6.0,29.4,1,US
2024-08-13,P000409,Apple Speaker,3,6215.969999999999,76.36,565.09,2,US
2024-08-13,P000410,Lego LEGO Set,1,67.3,0.0,7.21,1,EU
2024-08-13,P000416,Hamilton Beach Cookware,5,2737.11,0.0,293.26,1,EU
2024-08-13,P000428,Nike Sunglasses,1,195.18,8.71,29.77,1,IN
2024-08-13,P000436,Adidas Helmet,1,82.16,1.52,7.47,1,US
2024-08-13,P000443,Instant Pot Blender,6,1888.21,32.66,288.03,1,AU
2024-08-13,P000469,Philips Cookware,1,440.85,0.0,47.23,1,UK
2024-08-13,P000476,TraderJoes Cereal,1,55.66,0.0,8.49,1,AU
2024-08-13,P000481,Sony Speaker,1,2039.83,202.37,218.55,1,EU
2024-08-13,P000503,Panasonic Speaker,1,390.22,7.11,41.81,1,UK
2024-08-13,P000508,Dove Shampoo,1,47.23,0.88,4.29,1,US
2024-08-13,P000510,Apple Phone,1,1743.07,0.0,265.89,1,AU
2024-08-13,P000522,Yonex Helmet,2,878.08,16.0,94.08,1,EU
2024-08-13,P000525,LG Phone,1,905.7,15.66,138.16,1,IN
2024-08-13,P000534,WholeFoods Cereal,1,16.76,0.0,2.56,1,AU
2024-08-13,P000534,WholeFoods Cereal,1,14.31,1.42,1.53,1,EU
2024-08-13,P000536,Lenovo Speaker,1,3053.69,136.2,465.82,1,AU
2024-08-13,P000539,Uniqlo Watch,1,127.49,2.21,19.45,1,IN
2024-08-13,P000558,Pampers Pacifier,1,231.28,4.0,35.28,1,IN
2024-08-13,P000571,Levi's Bag,2,658.56,12.0,70.56,1,EU
2024-08-13,P000577,Adidas Tennis Racket,1,154.62,0.0,14.06,1,US
2024-08-13,P000581,Hamilton Beach Lamp,1,672.0,0.0,72.0,1,EU
2024-08-13,P000582,Samsung Speaker,1,718.14,0.0,76.94,1,UK
2024-08-13,P000583,Bose Camera,1,1840.13,0.0,280.7,1,AU
2024-08-13,P000583,Bose Camera,1,1711.32,109.16,261.05,1,IN
2024-08-13,P000593,Pedigree Pet Toy,1,122.52,2.27,11.14,1,US
2024-08-13,P000594,KrogerBrand Cereal,1,29.31,1.31,4.47,1,AU
2024-08-13,P000595,KrogerBrand Snack Pack,1,55.45,0.0,8.46,1,AU
2024-08-13,P000605,Puma Shirt,1,172.35,0.0,15.67,1,US
2024-08-13,P000634,Adidas Dress,2,360.32,0.0,32.76,1,US
2024-08-13,P000638,Philips Monitor,1,3403.23,0.0,519.14,1,AU
2024-08-13,P000638,Philips Monitor,1,3172.5,0.0,288.41,1,US
2024-08-13,P000651,Samsung Monitor,1,2856.0,450.0,306.0,1,UK
2024-08-13,P000656,Johnson&Johnson Protein Powder,1,45.49,2.18,4.14,1,US
2024-08-13,P000679,Puma Football,1,128.53,0.0,19.61,1,IN
2024-08-13,P000681,Decathlon Tennis Racket,1,135.0,0.0,20.59,1,AU
2024-08-13,P000691,Adidas Football,1,83.09,0.0,8.9,1,EU
2024-08-13,P000702,Zara Watch,1,354.0,0.0,54.0,1,AU
2024-08-13,P000742,Decathlon Running Shoes,1,202.09,9.5,21.65,1,UK
2024-08-13,P000760,Bose Speaker,1,563.63,0.0,85.98,1,IN
2024-08-13,P000770,Panasonic Laptop,1,579.07,10.55,62.04,1,EU
2024-08-13,P000775,NaturesBest Cereal,1,17.13,0.0,2.61,1,AU
2024-08-13,P000779,Instant Pot Cookware,1,638.4,30.0,68.4,1,EU
2024-08-13,P000781,Under Armour Watch,1,141.2,2.57,15.13,1,UK
2024-08-13,P000789,Pampers Diapers,1,113.0,5.41,10.27,1,US
2024-08-13,P000801,NaturesBest Cheese,1,11.8,0.2,1.8,1,AU
2024-08-13,P000805,Uniqlo Shoes,1,62.9,0.0,6.74,1,UK
2024-08-13,P000817,HP Tablet,1,1345.64,23.27,205.27,1,IN
2024-08-13,P000819,Johnson&Johnson Stroller,1,83.72,0.0,8.97,1,EU
2024-08-13,P000825,LG Headphones,1,2460.03,117.7,223.64,1,US
2024-08-13,P000829,Pampers Baby Bottle,1,215.6,4.0,19.6,1,US
2024-08-13,P000849,Puma Dress,1,46.74,0.81,7.13,1,AU
2024-08-13,P000865,LG Tablet,1,3234.0,60.0,294.0,1,US
2024-08-13,P000873,Nike Dress,1,244.89,0.0,37.36,1,AU
2024-08-13,P000879,H&M Dress,1,171.08,0.0,26.1,1,IN
2024-08-13,P000887,Whirlpool Microwave,2,2461.41,115.67,263.72,1,UK
2024-08-13,P000891,NaturesBest Juice,2,75.48,3.37,11.51,1,IN
2024-08-13,P000920,Philips Blender,2,667.36,12.16,71.5,1,UK
2024-08-13,P000923,Bose Tablet,1,3033.79,56.29,275.8,1,US
2024-08-13,P000930,Zara Shoes,1,249.87,4.32,38.12,1,IN
2024-08-13,P000933,Hamilton Beach Blender,2,656.24,12.18,59.66,1,US
2024-08-13,P000944,Bose Camera,2,3169.89,148.96,339.63,1,UK
2024-08-13,P000954,Hamilton Beach Lamp,1,183.34,0.0,16.67,1,US
2024-08-13,P000966,WholeFoods Snack Pack,1,27.94,3.23,4.26,1,AU
2024-08-13,P000974,Gucci Sunglasses,1,211.48,3.66,32.26,1,IN
2024-08-13,P001002,Pampers Stroller,1,187.07,3.41,20.04,1,UK
2024-08-13,P001005,KrogerBrand Snack Pack,1,50.4,5.0,5.4,1,EU
2024-08-13,P001010,HP Camera,1,1226.98,0.0,187.17,1,IN
2024-08-13,P001012,Nivea Cream,1,49.34,0.0,7.53,1,AU
2024-08-13,P001031,WalgreensBrand Pain Relief,1,142.08,0.0,15.22,1,UK
2024-08-13,P001040,IKEA Cookware,1,183.82,18.57,16.71,1,US
2024-08-13,P001045,Lenovo Camera,1,944.46,16.33,144.07,1,IN
2024-08-13,P001053,NaturesBest Juice,1,55.0,0.0,5.0,1,US
2024-08-13,P001057,Uniqlo Jacket,2,196.4,8.76,29.96,1,IN
2024-08-13,P001065,Philips Monitor,1,482.42,8.34,73.59,1,IN
2024-08-13,P001065,Philips Monitor,1,467.23,0.0,50.06,1,UK
2024-08-13,P001073,HP Laptop,1,3540.0,0.0,540.0,1,IN
2024-08-13,P001074,GE Refrigerator,1,294.96,5.37,31.6,1,EU
2024-08-13,P001081,NaturesBest Cereal,5,226.85,0.0,34.6,1,AU
2024-08-13,P001082,Puma Shoes,1,330.0,0.0,30.0,1,US
2024-08-13,P001083,H&M Jacket,1,216.65,0.0,23.21,1,EU
2024-08-13,P001089,Ashley Sofa,2,4480.0,0.0,480.0,1,UK
2024-08-13,P001107,Sephora Conditioner,1,49.84,2.22,7.6,1,IN
2024-08-13,P001123,Philips Tablet,2,2988.59,0.0,455.89,1,IN
2024-08-13,P001126,KrogerBrand Cereal,2,113.04,0.0,17.24,1,IN
2024-08-13,P001134,Adidas Jacket,1,294.54,0.0,44.93,1,AU
2024-08-13,P001134,Adidas Jacket,1,260.84,12.48,23.71,1,US
2024-08-13,P001137,Adidas Sunglasses,1,35.58,0.0,5.43,1,AU
2024-08-13,P001160,Hamilton Beach Table,6,1420.33,63.35,216.66,1,IN
2024-08-13,P001161,Puma Yoga Mat,1,314.23,49.51,33.67,1,UK
2024-08-13,P001173,Adidas Yoga Mat,1,399.84,0.0,42.84,1,UK
2024-08-13,P001180,Columbia Sleeping Bag,1,173.51,3.16,18.59,1,EU
2024-08-13,P001182,Nike Bag,1,219.79,0.0,23.55,1,UK
2024-08-13,P001186,KrogerBrand Chocolate,1,52.25,2.5,4.75,1,US
2024-08-13,P001199,WholeFoods Cheese,1,31.81,0.59,2.89,1,US
2024-08-14,P000005,Fender Guitar,1,627.97,0.0,67.28,1,EU
2024-08-14,P000011,LG Monitor,1,2937.17,0.0,267.02,1,US
2024-08-14,P000016,Prada Dress,2,263.38,0.0,23.94,1,US
2024-08-14,P000026,TraderJoes Chocolate,1,55.0,0.0,5.0,1,US
2024-08-14,P000030,NaturesBest Cheese,1,17.36,0.77,2.65,1,IN
2024-08-14,P000036,NaturesBest Snack Pack,1,32.32,3.04,4.93,1,IN
2024-08-14,P000063,Dell Tablet,1,779.67,36.64,83.54,1,UK
2024-08-14,P000066,Under Armour Shoes,1,56.64,5.62,6.07,1,EU
2024-08-14,P000081,NaturesBest Cheese,1,52.25,2.5,4.75,1,US
2024-08-14,P000085,Yonex Football,1,472.0,0.0,72.0,1,IN
2024-08-14,P000097,WholeFoods Snack Pack,2,23.67,2.35,2.54,1,UK
2024-08-14,P000100,Sony Phone,1,1609.66,162.59,146.33,1,US
2024-08-14,P000101,GE Refrigerator,1,1046.35,0.0,112.11,1,UK
2024-08-14,P000107,The Body Shop Conditioner,1,46.08,3.15,4.19,1,US
2024-08-14,P000115,TraderJoes Juice,1,11.11,0.0,1.19,1,UK
2024-08-14,P000118,WholeFoods Cheese,1,53.2,2.5,5.7,1,EU
2024-08-14,P000122,NaturesBest Juice,1,25.88,0.0,2.35,1,US
2024-08-14,P000125,KrogerBrand Cheese,6,96.71,9.59,10.36,1,EU
2024-08-14,P000127,LG Speaker,1,2247.89,38.88,342.9,1,IN
2024-08-14,P000136,GenericBrandA Umbrella,1,76.61,3.6,8.21,1,UK
2024-08-14,P000140,The Body Shop Mascara,1,106.48,12.31,16.24,1,IN
2024-08-14,P000143,HarperCollins Novel,1,43.97,0.0,4.0,1,US
2024-08-14,P000144,NaturesBest Cereal,3,112.09,0.0,12.01,1,UK
2024-08-14,P000165,HP Tablet,1,406.82,0.0,62.06,1,IN
2024-08-14,P000165,HP Tablet,1,386.13,0.0,41.37,1,UK
2024-08-14,P000166,H&M Dress,1,27.87,0.48,4.25,1,IN
2024-08-14,P000189,Lenovo Headphones,1,1130.27,53.11,121.1,1,UK
2024-08-14,P000198,HarperCollins Biography,1,10.98,0.0,1.0,1,US
2024-08-14,P000220,West Elm Desk,1,1607.89,0.0,245.27,1,IN
2024-08-14,P000224,Panasonic Speaker,1,1515.65,142.72,231.2,1,IN
2024-08-14,P000228,NaturesBest Chocolate,1,42.75,2.01,4.58,1,EU
2024-08-14,P000228,NaturesBest Chocolate,1,46.47,0.8,7.09,1,IN
2024-08-14,P000229,Samsung Toaster,2,5600.0,0.0,600.0,1,EU
2024-08-14,P000242,Puma Watch,1,336.0,0.0,36.0,1,UK
2024-08-14,P000244,KrogerBrand Cheese,1,9.82,1.47,1.5,1,AU
2024-08-14,P000246,Bose Camera,1,452.29,45.69,41.12,1,US
2024-08-14,P000251,Pedigree Pet Bed,1,73.72,1.34,7.9,1,UK
2024-08-14,P000258,Under Armour Jacket,1,329.22,21.0,50.22,1,AU
2024-08-14,P000261,Samsung Camera,1,687.47,0.0,73.66,1,EU
2024-08-14,P000263,Kenwood Chair,1,303.77,45.43,46.34,1,IN
2024-08-14,P000267,TraderJoes Cereal,1,53.1,5.0,8.1,1,AU
2024-08-14,P000270,Puma Shirt,1,146.15,6.99,13.29,1,US
2024-08-14,P000299,Nike Shoes,2,89.53999999999999,4.21,9.59,2,UK
2024-08-14,P000315,Dell Headphones,1,1139.41,107.29,173.81,1,AU
2024-08-14,P000319,Uniqlo Watch,1,62.41,1.08,9.52,1,AU
2024-08-14,P000321,Puma Running Shoes,1,379.6,0.0,40.67,1,UK
2024-08-14,P000331,WholeFoods Cereal,1,31.13,0.58,2.83,1,US
2024-08-14,P000342,Philips Phone,2,5388.09,0.0,821.91,1,IN
2024-08-14,P000349,Johnson&Johnson Diapers,1,72.49,7.19,7.77,1,EU
2024-08-14,P000350,Adidas Dress,1,330.0,0.0,30.0,1,US
2024-08-14,P000368,Sephora Mascara,1,224.0,0.0,24.0,1,EU
2024-08-14,P000369,The Body Shop Foundation,1,47.65,0.0,7.27,1,IN
2024-08-14,P000373,Maybelline Conditioner,1,188.36,8.85,20.18,1,UK
2024-08-14,P000373,Maybelline Conditioner,1,194.73,0.0,17.7,1,US
2024-08-14,P000375,NaturesBest Chocolate,1,59.0,0.0,9.0,1,AU
2024-08-14,P000382,NaturesBest Cheese,1,20.23,0.0,3.09,1,AU
2024-08-14,P000394,Yonex Football,1,265.57,4.93,24.14,1,US
2024-08-14,P000406,Zara Shoes,1,330.0,0.0,30.0,1,US
2024-08-14,P000416,Hamilton Beach Cookware,1,565.21,9.78,86.22,1,AU
2024-08-14,P000420,GE Microwave,2,983.81,0.0,150.07,1,IN
2024-08-14,P000453,Dell Tablet,1,2385.0,0.0,255.54,1,UK
2024-08-14,P000455,LG Camera,1,2361.14,234.24,252.98,1,UK
2024-08-14,P000468,Yonex Football,1,86.34,0.0,9.25,1,UK
2024-08-14,P000474,Puma Jacket,1,99.41,1.81,10.65,1,UK
