transaction_id,date,sku_id,customer_id,location_id,units_sold,price,on_promotion,payment_method,channel
TXN227323,2024-07-09,P0038,CUST0127,L1,1,55.0,0,Card,Online
TXN227324,2024-07-09,P0038,CUST0114,L4,1,55.0,0,UPI,Online
TXN227325,2024-07-09,P0038,CUST0133,L1,1,55.0,0,UPI,Online
TXN227326,2024-07-09,P0038,CUST0040,L3,1,55.0,0,Cash,Offline
TXN227327,2024-07-09,P0038,CUST0141,L3,1,55.0,0,Card,Offline
TXN227328,2024-07-09,P0039,CUST0043,L1,1,214.0,0,Card,Offline
TXN227329,2024-07-09,P0039,CUST0093,L5,1,214.0,0,Cash,Online
TXN227330,2024-07-09,P0039,CUST0004,L2,1,214.0,0,Cash,Offline
TXN227331,2024-07-09,P0039,CUST0111,L2,1,214.0,0,Card,Offline
TXN227332,2024-07-09,P0039,CUST0118,L3,1,214.0,0,Cash,Offline
TXN227333,2024-07-09,P0040,CUST0012,L4,1,294.0,0,UPI,Offline
TXN227334,2024-07-09,P0040,CUST0030,L3,1,294.0,0,Card,Offline
TXN227335,2024-07-09,P0040,CUST0095,L4,1,294.0,0,Card,Offline
TXN227336,2024-07-09,P0040,CUST0073,L1,1,294.0,0,Card,Offline
TXN227337,2024-07-09,P0040,CUST0197,L1,1,294.0,0,UPI,Online
TXN227338,2024-07-09,P0040,CUST0129,L3,1,294.0,0,UPI,Offline
TXN227339,2024-07-09,P0040,CUST0013,L3,1,294.0,0,Cash,Online
TXN227340,2024-07-09,P0040,CUST0063,L4,1,294.0,0,Cash,Online
TXN227341,2024-07-09,P0040,CUST0015,L2,1,294.0,0,Cash,Offline
TXN227342,2024-07-09,P0040,CUST0175,L3,1,294.0,0,Cash,Online
TXN227343,2024-07-09,P0040,CUST0050,L4,1,294.0,0,Cash,Offline
TXN227344,2024-07-09,P0040,CUST0176,L3,1,294.0,0,Cash,Offline
TXN227345,2024-07-09,P0040,CUST0008,L1,1,294.0,0,Cash,Offline
TXN227346,2024-07-09,P0040,CUST0042,L2,1,294.0,0,Card,Online
TXN227347,2024-07-09,P0040,CUST0118,L4,1,294.0,0,Card,Offline
TXN227348,2024-07-09,P0040,CUST0104,L4,1,294.0,0,UPI,Online
TXN227349,2024-07-09,P0040,CUST0164,L1,1,294.0,0,Cash,Offline
TXN227350,2024-07-09,P0040,CUST0085,L3,1,294.0,0,Card,Online
TXN227351,2024-07-09,P0040,CUST0179,L2,1,294.0,0,UPI,Offline
TXN227352,2024-07-09,P0040,CUST0136,L2,1,294.0,0,Cash,Online
TXN227353,2024-07-09,P0040,CUST0190,L5,1,294.0,0,Cash,Offline
TXN227354,2024-07-09,P0040,CUST0198,L5,1,294.0,0,Card,Online
TXN227355,2024-07-09,P0040,CUST0164,L5,1,294.0,0,Card,Offline
TXN227356,2024-07-09,P0040,CUST0123,L2,1,294.0,0,Card,Offline
TXN227357,2024-07-09,P0040,CUST0169,L1,1,294.0,0,Card,Online
TXN227358,2024-07-09,P0040,CUST0080,L1,1,294.0,0,UPI,Offline
TXN227359,2024-07-09,P0040,CUST0097,L2,1,294.0,0,Cash,Offline
TXN227360,2024-07-09,P0041,CUST0074,L4,1,283.0,0,Card,Online
TXN227361,2024-07-09,P0041,CUST0084,L1,1,283.0,0,Cash,Offline
TXN227362,2024-07-09,P0041,CUST0148,L5,1,283.0,0,Card,Online
TXN227363,2024-07-09,P0041,CUST0087,L4,1,283.0,0,UPI,Online
TXN227364,2024-07-09,P0041,CUST0172,L4,1,283.0,0,Cash,Online
TXN227365,2024-07-09,P0041,CUST0010,L1,1,283.0,0,UPI,Online
TXN227366,2024-07-09,P0041,CUST0008,L3,1,283.0,0,UPI,Online
TXN227367,2024-07-09,P0041,CUST0030,L4,1,283.0,0,UPI,Offline
TXN227368,2024-07-09,P0041,CUST0054,L5,1,283.0,0,Cash,Offline
TXN227369,2024-07-09,P0041,CUST0188,L4,1,283.0,0,Card,Online
TXN227370,2024-07-09,P0041,CUST0193,L4,1,283.0,0,UPI,Offline
TXN227371,2024-07-09,P0041,CUST0050,L4,1,283.0,0,Cash,Offline
TXN227372,2024-07-09,P0041,CUST0180,L1,1,283.0,0,UPI,Offline
TXN227373,2024-07-09,P0041,CUST0151,L4,1,283.0,0,Card,Online
TXN227374,2024-07-09,P0041,CUST0185,L4,1,283.0,0,Cash,Offline
TXN227375,2024-07-09,P0041,CUST0060,L1,1,283.0,0,Card,Offline
TXN227376,2024-07-09,P0041,CUST0159,L3,1,283.0,0,Cash,Offline
TXN227377,2024-07-09,P0041,CUST0012,L3,1,283.0,0,Card,Online
TXN227378,2024-07-09,P0041,CUST0035,L2,1,283.0,0,UPI,Offline
TXN227379,2024-07-09,P0041,CUST0029,L3,1,283.0,0,Card,Offline
TXN227380,2024-07-09,P0042,CUST0198,L2,1,103.0,0,Cash,Online
TXN227381,2024-07-09,P0042,CUST0088,L5,1,103.0,0,Card,Offline
TXN227382,2024-07-09,P0042,CUST0175,L1,1,103.0,0,Card,Offline
TXN227383,2024-07-09,P0042,CUST0154,L4,1,103.0,0,Cash,Online
TXN227384,2024-07-09,P0042,CUST0165,L4,1,103.0,0,Cash,Offline
TXN227385,2024-07-09,P0042,CUST0150,L4,1,103.0,0,Cash,Offline
TXN227386,2024-07-09,P0042,CUST0151,L4,1,103.0,0,UPI,Offline
TXN227387,2024-07-09,P0042,CUST0138,L3,1,103.0,0,Card,Online
TXN227388,2024-07-09,P0042,CUST0102,L4,1,103.0,0,Card,Online
TXN227389,2024-07-09,P0042,CUST0090,L3,1,103.0,0,Card,Online
TXN227390,2024-07-09,P0042,CUST0081,L2,1,103.0,0,Card,Offline
TXN227391,2024-07-09,P0042,CUST0028,L1,1,103.0,0,Card,Online
TXN227392,2024-07-09,P0042,CUST0121,L2,1,103.0,0,Cash,Online
TXN227393,2024-07-09,P0042,CUST0123,L1,1,103.0,0,UPI,Offline
TXN227394,2024-07-09,P0042,CUST0133,L2,1,103.0,0,Card,Online
TXN227395,2024-07-09,P0042,CUST0155,L5,1,103.0,0,Cash,Online
TXN227396,2024-07-09,P0042,CUST0131,L4,1,103.0,0,UPI,Online
TXN227397,2024-07-09,P0042,CUST0172,L4,1,103.0,0,Cash,Offline
TXN227398,2024-07-09,P0042,CUST0093,L2,1,103.0,0,UPI,Offline
TXN227399,2024-07-09,P0042,CUST0145,L4,1,103.0,0,Cash,Offline
TXN227400,2024-07-09,P0043,CUST0177,L5,1,229.0,0,UPI,Offline
TXN227401,2024-07-09,P0043,CUST0170,L2,1,229.0,0,UPI,Offline
TXN227402,2024-07-09,P0043,CUST0107,L3,1,229.0,0,Cash,Online
TXN227403,2024-07-09,P0043,CUST0031,L5,1,229.0,0,Cash,Offline
TXN227404,2024-07-09,P0043,CUST0061,L2,1,229.0,0,Card,Offline
TXN227405,2024-07-09,P0043,CUST0149,L1,1,229.0,0,Cash,Online
TXN227406,2024-07-09,P0043,CUST0135,L4,1,229.0,0,Cash,Offline
TXN227407,2024-07-09,P0043,CUST0199,L5,1,229.0,0,UPI,Online
TXN227408,2024-07-09,P0043,CUST0171,L4,1,229.0,0,UPI,Online
TXN227409,2024-07-09,P0043,CUST0126,L4,1,229.0,0,Cash,Online
TXN227410,2024-07-09,P0043,CUST0024,L5,1,229.0,0,Card,Online
TXN227411,2024-07-09,P0043,CUST0174,L3,1,229.0,0,UPI,Offline
TXN227412,2024-07-09,P0043,CUST0123,L2,1,229.0,0,Cash,Offline
TXN227413,2024-07-09,P0043,CUST0061,L3,1,229.0,0,Cash,Offline
TXN227414,2024-07-09,P0043,CUST0006,L1,1,229.0,0,Cash,Offline
TXN227415,2024-07-09,P0043,CUST0045,L3,1,229.0,0,Cash,Online
TXN227416,2024-07-09,P0043,CUST0158,L2,1,229.0,0,Card,Online
TXN227417,2024-07-09,P0043,CUST0018,L1,1,229.0,0,UPI,Online
TXN227418,2024-07-09,P0043,CUST0016,L2,1,229.0,0,Cash,Online
TXN227419,2024-07-09,P0043,CUST0036,L4,1,229.0,0,Cash,Online
TXN227420,2024-07-09,P0043,CUST0135,L1,1,229.0,0,UPI,Offline
TXN227421,2024-07-09,P0044,CUST0198,L2,1,149.0,0,UPI,Online
TXN227422,2024-07-09,P0044,CUST0021,L2,1,149.0,0,Cash,Offline
TXN227423,2024-07-09,P0044,CUST0096,L5,1,149.0,0,Card,Offline
TXN227424,2024-07-09,P0044,CUST0010,L5,1,149.0,0,Card,Online
TXN227425,2024-07-09,P0044,CUST0132,L1,1,149.0,0,Cash,Offline
TXN227426,2024-07-09,P0044,CUST0056,L5,1,149.0,0,Cash,Offline
TXN227427,2024-07-09,P0044,CUST0038,L5,1,149.0,0,Cash,Online
TXN227428,2024-07-09,P0045,CUST0156,L4,1,270.0,0,Cash,Offline
TXN227429,2024-07-09,P0045,CUST0010,L2,1,270.0,0,Card,Offline
TXN227430,2024-07-09,P0045,CUST0153,L4,1,270.0,0,Cash,Online
TXN227431,2024-07-09,P0045,CUST0149,L1,1,270.0,0,Card,Offline
TXN227432,2024-07-09,P0045,CUST0071,L5,1,270.0,0,Cash,Offline
TXN227433,2024-07-09,P0045,CUST0167,L3,1,270.0,0,Card,Online
TXN227434,2024-07-09,P0045,CUST0074,L2,1,270.0,0,Cash,Online
TXN227435,2024-07-09,P0045,CUST0115,L4,1,270.0,0,Cash,Offline
TXN227436,2024-07-09,P0045,CUST0136,L4,1,270.0,0,UPI,Offline
TXN227437,2024-07-09,P0045,CUST0044,L2,1,270.0,0,UPI,Offline
TXN227438,2024-07-09,P0045,CUST0132,L1,1,270.0,0,Cash,Offline
TXN227439,2024-07-09,P0045,CUST0182,L5,1,270.0,0,Cash,Online
TXN227440,2024-07-09,P0045,CUST0042,L1,1,270.0,0,UPI,Offline
TXN227441,2024-07-09,P0045,CUST0137,L2,1,270.0,0,Cash,Online
TXN227442,2024-07-09,P0045,CUST0181,L1,1,270.0,0,Card,Online
TXN227443,2024-07-09,P0045,CUST0044,L3,1,270.0,0,Cash,Offline
TXN227444,2024-07-09,P0045,CUST0073,L3,1,270.0,0,Card,Online
TXN227445,2024-07-09,P0046,CUST0056,L1,1,233.0,0,UPI,Offline
TXN227446,2024-07-09,P0046,CUST0054,L2,1,233.0,0,Card,Online
TXN227447,2024-07-09,P0046,CUST0032,L1,1,233.0,0,Cash,Online
TXN227448,2024-07-09,P0046,CUST0130,L1,1,233.0,0,Cash,Offline
TXN227449,2024-07-09,P0046,CUST0198,L1,1,233.0,0,UPI,Offline
TXN227450,2024-07-09,P0046,CUST0127,L5,1,233.0,0,Card,Offline
TXN227451,2024-07-09,P0046,CUST0171,L5,1,233.0,0,Card,Online
TXN227452,2024-07-09,P0047,CUST0197,L5,1,72.54264540824339,1,Card,Offline
TXN227453,2024-07-09,P0047,CUST0025,L1,1,72.54264540824339,1,Card,Online
TXN227454,2024-07-09,P0047,CUST0104,L3,1,72.54264540824339,1,UPI,Offline
TXN227455,2024-07-09,P0047,CUST0089,L1,1,72.54264540824339,1,UPI,Offline
TXN227456,2024-07-09,P0047,CUST0050,L5,1,72.54264540824339,1,Card,Offline
TXN227457,2024-07-09,P0047,CUST0108,L4,1,72.54264540824339,1,Cash,Online
TXN227458,2024-07-09,P0047,CUST0121,L3,1,72.54264540824339,1,UPI,Offline
TXN227459,2024-07-09,P0048,CUST0174,L3,1,163.0,0,UPI,Offline
TXN227460,2024-07-09,P0048,CUST0165,L1,1,163.0,0,Card,Offline
TXN227461,2024-07-09,P0048,CUST0127,L2,1,163.0,0,Cash,Offline
TXN227462,2024-07-09,P0048,CUST0196,L5,1,163.0,0,UPI,Online
TXN227463,2024-07-09,P0048,CUST0100,L3,1,163.0,0,UPI,Online
TXN227464,2024-07-09,P0048,CUST0152,L3,1,163.0,0,Cash,Online
TXN227465,2024-07-09,P0048,CUST0144,L1,1,163.0,0,Card,Offline
TXN227466,2024-07-09,P0048,CUST0042,L2,1,163.0,0,UPI,Offline
TXN227467,2024-07-09,P0048,CUST0005,L1,1,163.0,0,Cash,Online
TXN227468,2024-07-09,P0048,CUST0101,L3,1,163.0,0,Card,Online
TXN227469,2024-07-09,P0048,CUST0021,L5,1,163.0,0,UPI,Online
TXN227470,2024-07-09,P0048,CUST0135,L4,1,163.0,0,Cash,Offline
TXN227471,2024-07-09,P0048,CUST0022,L1,1,163.0,0,Card,Online
TXN227472,2024-07-09,P0048,CUST0142,L5,1,163.0,0,Cash,Online
TXN227473,2024-07-09,P0048,CUST0117,L3,1,163.0,0,Cash,Offline
TXN227474,2024-07-09,P0048,CUST0070,L2,1,163.0,0,Cash,Online
TXN227475,2024-07-09,P0048,CUST0097,L1,1,163.0,0,Card,Offline
TXN227476,2024-07-09,P0048,CUST0038,L2,1,163.0,0,Cash,Online
TXN227477,2024-07-09,P0049,CUST0049,L4,1,183.0,0,Card,Offline
TXN227478,2024-07-09,P0049,CUST0025,L5,1,183.0,0,UPI,Online
TXN227479,2024-07-09,P0049,CUST0193,L5,1,183.0,0,UPI,Online
TXN227480,2024-07-09,P0049,CUST0107,L4,1,183.0,0,Cash,Offline
TXN227481,2024-07-09,P0049,CUST0043,L4,1,183.0,0,Card,Online
TXN227482,2024-07-09,P0049,CUST0032,L2,1,183.0,0,Cash,Offline
TXN227483,2024-07-09,P0049,CUST0053,L4,1,183.0,0,Card,Offline
TXN227484,2024-07-09,P0049,CUST0133,L1,1,183.0,0,Card,Online
TXN227485,2024-07-09,P0049,CUST0199,L1,1,183.0,0,UPI,Online
TXN227486,2024-07-09,P0049,CUST0017,L2,1,183.0,0,UPI,Offline
TXN227487,2024-07-09,P0049,CUST0179,L1,1,183.0,0,Cash,Online
TXN227488,2024-07-09,P0049,CUST0192,L3,1,183.0,0,UPI,Online
TXN227489,2024-07-09,P0049,CUST0056,L2,1,183.0,0,Cash,Offline
TXN227490,2024-07-09,P0049,CUST0042,L5,1,183.0,0,Cash,Online
TXN227491,2024-07-10,P0000,CUST0046,L3,1,83.0,0,UPI,Offline
TXN227492,2024-07-10,P0000,CUST0072,L2,1,83.0,0,Card,Online
TXN227493,2024-07-10,P0000,CUST0121,L5,1,83.0,0,Card,Online
TXN227494,2024-07-10,P0000,CUST0091,L5,1,83.0,0,Cash,Online
TXN227495,2024-07-10,P0000,CUST0174,L2,1,83.0,0,Cash,Offline
TXN227496,2024-07-10,P0001,CUST0196,L5,1,234.0,0,Card,Online
TXN227497,2024-07-10,P0001,CUST0080,L5,1,234.0,0,UPI,Online
TXN227498,2024-07-10,P0001,CUST0036,L2,1,234.0,0,UPI,Online
TXN227499,2024-07-10,P0001,CUST0083,L4,1,234.0,0,UPI,Offline
TXN227500,2024-07-10,P0001,CUST0003,L5,1,234.0,0,Card,Online
TXN227501,2024-07-10,P0001,CUST0007,L5,1,234.0,0,Card,Online
TXN227502,2024-07-10,P0001,CUST0189,L1,1,234.0,0,Card,Online
TXN227503,2024-07-10,P0001,CUST0196,L5,1,234.0,0,Card,Offline
TXN227504,2024-07-10,P0001,CUST0178,L3,1,234.0,0,UPI,Offline
TXN227505,2024-07-10,P0001,CUST0066,L3,1,234.0,0,Card,Offline
TXN227506,2024-07-10,P0001,CUST0188,L3,1,234.0,0,UPI,Online
TXN227507,2024-07-10,P0001,CUST0006,L1,1,234.0,0,Card,Online
TXN227508,2024-07-10,P0001,CUST0107,L2,1,234.0,0,Cash,Offline
TXN227509,2024-07-10,P0001,CUST0190,L5,1,234.0,0,Cash,Offline
TXN227510,2024-07-10,P0001,CUST0189,L4,1,234.0,0,Cash,Offline
TXN227511,2024-07-10,P0001,CUST0024,L3,1,234.0,0,Card,Online
TXN227512,2024-07-10,P0001,CUST0096,L5,1,234.0,0,Cash,Offline
TXN227513,2024-07-10,P0001,CUST0155,L2,1,234.0,0,UPI,Online
TXN227514,2024-07-10,P0001,CUST0039,L3,1,234.0,0,UPI,Online
TXN227515,2024-07-10,P0001,CUST0101,L1,1,234.0,0,UPI,Offline
TXN227516,2024-07-10,P0001,CUST0063,L4,1,234.0,0,Cash,Offline
TXN227517,2024-07-10,P0001,CUST0068,L2,1,234.0,0,Cash,Online
TXN227518,2024-07-10,P0001,CUST0182,L2,1,234.0,0,Card,Offline
TXN227519,2024-07-10,P0001,CUST0065,L5,1,234.0,0,Cash,Offline
TXN227520,2024-07-10,P0001,CUST0013,L1,1,234.0,0,UPI,Online
TXN227521,2024-07-10,P0001,CUST0127,L5,1,234.0,0,UPI,Offline
TXN227522,2024-07-10,P0001,CUST0006,L4,1,234.0,0,Cash,Online
TXN227523,2024-07-10,P0001,CUST0039,L1,1,234.0,0,Card,Offline
TXN227524,2024-07-10,P0002,CUST0104,L5,1,156.0,0,Cash,Online
TXN227525,2024-07-10,P0002,CUST0071,L4,1,156.0,0,Cash,Online
TXN227526,2024-07-10,P0002,CUST0097,L3,1,156.0,0,UPI,Offline
TXN227527,2024-07-10,P0002,CUST0195,L4,1,156.0,0,UPI,Online
TXN227528,2024-07-10,P0002,CUST0056,L4,1,156.0,0,Cash,Online
TXN227529,2024-07-10,P0002,CUST0037,L1,1,156.0,0,UPI,Offline
TXN227530,2024-07-10,P0002,CUST0113,L2,1,156.0,0,Card,Online
TXN227531,2024-07-10,P0002,CUST0161,L2,1,156.0,0,Card,Offline
TXN227532,2024-07-10,P0002,CUST0080,L2,1,156.0,0,Card,Online
TXN227533,2024-07-10,P0002,CUST0006,L1,1,156.0,0,Cash,Offline
TXN227534,2024-07-10,P0002,CUST0101,L2,1,156.0,0,Cash,Online
TXN227535,2024-07-10,P0002,CUST0088,L1,1,156.0,0,UPI,Online
TXN227536,2024-07-10,P0002,CUST0199,L1,1,156.0,0,Card,Online
TXN227537,2024-07-10,P0002,CUST0102,L1,1,156.0,0,Card,Online
TXN227538,2024-07-10,P0002,CUST0094,L3,1,156.0,0,UPI,Online
TXN227539,2024-07-10,P0003,CUST0171,L1,1,115.0,0,Card,Online
TXN227540,2024-07-10,P0003,CUST0122,L4,1,115.0,0,Card,Offline
TXN227541,2024-07-10,P0003,CUST0116,L5,1,115.0,0,Card,Offline
TXN227542,2024-07-10,P0003,CUST0155,L2,1,115.0,0,Card,Online
TXN227543,2024-07-10,P0003,CUST0101,L3,1,115.0,0,UPI,Online
TXN227544,2024-07-10,P0003,CUST0122,L4,1,115.0,0,UPI,Online
TXN227545,2024-07-10,P0003,CUST0016,L4,1,115.0,0,UPI,Offline
TXN227546,2024-07-10,P0003,CUST0020,L3,1,115.0,0,UPI,Online
TXN227547,2024-07-10,P0003,CUST0114,L3,1,115.0,0,UPI,Offline
TXN227548,2024-07-10,P0003,CUST0173,L1,1,115.0,0,Cash,Online
TXN227549,2024-07-10,P0003,CUST0129,L1,1,115.0,0,Cash,Offline
TXN227550,2024-07-10,P0003,CUST0149,L2,1,115.0,0,Card,Online
TXN227551,2024-07-10,P0004,CUST0101,L1,1,248.0,0,Cash,Offline
TXN227552,2024-07-10,P0004,CUST0194,L3,1,248.0,0,Card,Offline
TXN227553,2024-07-10,P0004,CUST0058,L2,1,248.0,0,Cash,Online
TXN227554,2024-07-10,P0004,CUST0012,L4,1,248.0,0,Card,Online
TXN227555,2024-07-10,P0004,CUST0149,L5,1,248.0,0,Cash,Offline
TXN227556,2024-07-10,P0004,CUST0145,L5,1,248.0,0,Cash,Offline
TXN227557,2024-07-10,P0004,CUST0090,L3,1,248.0,0,Cash,Offline
TXN227558,2024-07-10,P0004,CUST0009,L2,1,248.0,0,Card,Online
TXN227559,2024-07-10,P0004,CUST0156,L5,1,248.0,0,Cash,Online
TXN227560,2024-07-10,P0004,CUST0123,L2,1,248.0,0,Card,Offline
TXN227561,2024-07-10,P0004,CUST0004,L1,1,248.0,0,UPI,Online
TXN227562,2024-07-10,P0004,CUST0177,L2,1,248.0,0,UPI,Offline
TXN227563,2024-07-10,P0004,CUST0035,L5,1,248.0,0,Card,Online
TXN227564,2024-07-10,P0004,CUST0137,L1,1,248.0,0,Card,Offline
TXN227565,2024-07-10,P0004,CUST0039,L4,1,248.0,0,Cash,Online
TXN227566,2024-07-10,P0004,CUST0056,L4,1,248.0,0,UPI,Offline
TXN227567,2024-07-10,P0004,CUST0085,L3,1,248.0,0,UPI,Offline
TXN227568,2024-07-10,P0004,CUST0004,L5,1,248.0,0,Cash,Offline
TXN227569,2024-07-10,P0004,CUST0088,L1,1,248.0,0,UPI,Online
TXN227570,2024-07-10,P0004,CUST0068,L1,1,248.0,0,Card,Online
TXN227571,2024-07-10,P0004,CUST0164,L2,1,248.0,0,Card,Online
TXN227572,2024-07-10,P0004,CUST0086,L4,1,248.0,0,UPI,Offline
TXN227573,2024-07-10,P0004,CUST0120,L5,1,248.0,0,Card,Online
TXN227574,2024-07-10,P0004,CUST0044,L3,1,248.0,0,Card,Online
TXN227575,2024-07-10,P0004,CUST0065,L3,1,248.0,0,Cash,Online
TXN227576,2024-07-10,P0004,CUST0176,L5,1,248.0,0,Cash,Online
TXN227577,2024-07-10,P0004,CUST0136,L4,1,248.0,0,UPI,Offline
TXN227578,2024-07-10,P0006,CUST0167,L4,1,205.0,0,UPI,Offline
TXN227579,2024-07-10,P0006,CUST0090,L1,1,205.0,0,Cash,Online
TXN227580,2024-07-10,P0006,CUST0188,L2,1,205.0,0,UPI,Offline
TXN227581,2024-07-10,P0006,CUST0170,L5,1,205.0,0,Cash,Offline
TXN227582,2024-07-10,P0006,CUST0179,L4,1,205.0,0,Cash,Offline
TXN227583,2024-07-10,P0006,CUST0120,L4,1,205.0,0,Cash,Online
TXN227584,2024-07-10,P0007,CUST0020,L3,1,260.0,0,UPI,Offline
TXN227585,2024-07-10,P0007,CUST0079,L2,1,260.0,0,UPI,Offline
TXN227586,2024-07-10,P0007,CUST0096,L2,1,260.0,0,Card,Online
TXN227587,2024-07-10,P0007,CUST0117,L5,1,260.0,0,Card,Online
TXN227588,2024-07-10,P0007,CUST0199,L4,1,260.0,0,UPI,Offline
TXN227589,2024-07-10,P0007,CUST0172,L5,1,260.0,0,Cash,Online
TXN227590,2024-07-10,P0007,CUST0014,L4,1,260.0,0,Cash,Offline
TXN227591,2024-07-10,P0007,CUST0191,L2,1,260.0,0,UPI,Offline
TXN227592,2024-07-10,P0007,CUST0069,L1,1,260.0,0,Card,Offline
TXN227593,2024-07-10,P0008,CUST0031,L2,1,192.0,0,Card,Offline
TXN227594,2024-07-10,P0008,CUST0026,L5,1,192.0,0,UPI,Offline
TXN227595,2024-07-10,P0008,CUST0186,L1,1,192.0,0,Cash,Offline
TXN227596,2024-07-10,P0008,CUST0072,L2,1,192.0,0,UPI,Online
TXN227597,2024-07-10,P0008,CUST0069,L5,1,192.0,0,Card,Online
TXN227598,2024-07-10,P0008,CUST0103,L4,1,192.0,0,Cash,Online
TXN227599,2024-07-10,P0008,CUST0149,L4,1,192.0,0,Card,Offline
TXN227600,2024-07-10,P0008,CUST0181,L5,1,192.0,0,UPI,Online
TXN227601,2024-07-10,P0008,CUST0156,L3,1,192.0,0,Cash,Offline
TXN227602,2024-07-10,P0008,CUST0085,L2,1,192.0,0,UPI,Offline
TXN227603,2024-07-10,P0008,CUST0142,L3,1,192.0,0,Card,Offline
TXN227604,2024-07-10,P0008,CUST0019,L3,1,192.0,0,UPI,Offline
TXN227605,2024-07-10,P0008,CUST0188,L4,1,192.0,0,UPI,Online
TXN227606,2024-07-10,P0008,CUST0062,L1,1,192.0,0,Card,Offline
TXN227607,2024-07-10,P0008,CUST0019,L4,1,192.0,0,Card,Online
TXN227608,2024-07-10,P0008,CUST0136,L5,1,192.0,0,Cash,Online
TXN227609,2024-07-10,P0008,CUST0061,L1,1,192.0,0,Cash,Offline
TXN227610,2024-07-10,P0008,CUST0134,L2,1,192.0,0,Cash,Offline
TXN227611,2024-07-10,P0008,CUST0079,L4,1,192.0,0,UPI,Online
TXN227612,2024-07-10,P0008,CUST0097,L3,1,192.0,0,UPI,Online
TXN227613,2024-07-10,P0008,CUST0185,L4,1,192.0,0,Card,Online
TXN227614,2024-07-10,P0008,CUST0051,L1,1,192.0,0,UPI,Online
TXN227615,2024-07-10,P0009,CUST0096,L5,1,184.0,0,Card,Online
TXN227616,2024-07-10,P0009,CUST0051,L3,1,184.0,0,UPI,Online
TXN227617,2024-07-10,P0009,CUST0160,L3,1,184.0,0,Cash,Online
TXN227618,2024-07-10,P0009,CUST0001,L2,1,184.0,0,Card,Online
TXN227619,2024-07-10,P0009,CUST0058,L5,1,184.0,0,UPI,Online
TXN227620,2024-07-10,P0009,CUST0170,L1,1,184.0,0,Card,Online
TXN227621,2024-07-10,P0009,CUST0003,L5,1,184.0,0,UPI,Offline
TXN227622,2024-07-10,P0009,CUST0141,L3,1,184.0,0,Card,Offline
TXN227623,2024-07-10,P0009,CUST0160,L2,1,184.0,0,Card,Online
TXN227624,2024-07-10,P0010,CUST0144,L5,1,126.0,0,Cash,Online
TXN227625,2024-07-10,P0010,CUST0152,L1,1,126.0,0,Cash,Online
TXN227626,2024-07-10,P0010,CUST0060,L4,1,126.0,0,Card,Offline
TXN227627,2024-07-10,P0010,CUST0171,L2,1,126.0,0,Card,Online
TXN227628,2024-07-10,P0010,CUST0014,L4,1,126.0,0,Card,Online
TXN227629,2024-07-10,P0011,CUST0114,L2,1,248.0,0,UPI,Online
TXN227630,2024-07-10,P0011,CUST0115,L1,1,248.0,0,Card,Offline
TXN227631,2024-07-10,P0011,CUST0103,L5,1,248.0,0,Card,Offline
TXN227632,2024-07-10,P0011,CUST0059,L5,1,248.0,0,UPI,Online
TXN227633,2024-07-10,P0012,CUST0099,L5,1,197.0,0,Cash,Online
TXN227634,2024-07-10,P0012,CUST0105,L4,1,197.0,0,Cash,Offline
TXN227635,2024-07-10,P0012,CUST0175,L5,1,197.0,0,Card,Offline
TXN227636,2024-07-10,P0012,CUST0175,L3,1,197.0,0,Cash,Online
TXN227637,2024-07-10,P0012,CUST0037,L4,1,197.0,0,Card,Online
TXN227638,2024-07-10,P0012,CUST0002,L2,1,197.0,0,UPI,Online
TXN227639,2024-07-10,P0012,CUST0176,L1,1,197.0,0,Cash,Offline
TXN227640,2024-07-10,P0012,CUST0118,L3,1,197.0,0,UPI,Online
TXN227641,2024-07-10,P0012,CUST0181,L2,1,197.0,0,Cash,Offline
TXN227642,2024-07-10,P0012,CUST0003,L1,1,197.0,0,UPI,Online
TXN227643,2024-07-10,P0012,CUST0084,L5,1,197.0,0,Cash,Offline
TXN227644,2024-07-10,P0012,CUST0088,L5,1,197.0,0,UPI,Offline
TXN227645,2024-07-10,P0012,CUST0197,L5,1,197.0,0,Card,Online
TXN227646,2024-07-10,P0012,CUST0188,L1,1,197.0,0,Card,Offline
TXN227647,2024-07-10,P0012,CUST0082,L3,1,197.0,0,UPI,Offline
TXN227648,2024-07-10,P0012,CUST0000,L4,1,197.0,0,Cash,Online
TXN227649,2024-07-10,P0012,CUST0138,L1,1,197.0,0,Card,Offline
TXN227650,2024-07-10,P0012,CUST0110,L5,1,197.0,0,Cash,Offline
TXN227651,2024-07-10,P0012,CUST0141,L3,1,197.0,0,Cash,Online
TXN227652,2024-07-10,P0012,CUST0139,L4,1,197.0,0,UPI,Online
TXN227653,2024-07-10,P0012,CUST0169,L2,1,197.0,0,Cash,Online
TXN227654,2024-07-10,P0012,CUST0015,L4,1,197.0,0,Cash,Offline
TXN227655,2024-07-10,P0012,CUST0047,L4,1,197.0,0,UPI,Online
TXN227656,2024-07-10,P0014,CUST0180,L3,1,116.7425007044591,1,Cash,Online
TXN227657,2024-07-10,P0014,CUST0048,L2,1,116.7425007044591,1,Card,Offline
TXN227658,2024-07-10,P0014,CUST0135,L4,1,116.7425007044591,1,Card,Offline
TXN227659,2024-07-10,P0014,CUST0068,L2,1,116.7425007044591,1,Card,Offline
