date,sku_id,location_id,regular_price,promo_price,discount_percent,promo_type
2024-08-12,P0046,L4,92,92.0,0.0,BOGO
2024-08-12,P0047,L4,121,121.0,0.0,None
2024-08-12,P0048,L5,162,162.0,0.0,None
2024-08-12,P0049,L3,182,182.0,0.0,None
2024-08-13,P0000,L3,236,236.0,0.0,BOGO
2024-08-13,P0001,L1,175,175.0,0.0,None
2024-08-13,P0002,L5,55,55.0,0.0,None
2024-08-13,P0003,L4,89,89.0,0.0,Seasonal
2024-08-13,P0004,L5,174,174.0,0.0,None
2024-08-13,P0005,L1,257,141.82088982385747,44.8167743876041,BOGO
2024-08-13,P0006,L2,227,227.0,0.0,BOGO
2024-08-13,P0007,L4,168,141.01728002382535,16.06114284296109,Flat Off
2024-08-13,P0008,L3,111,85.05555621709618,23.373372777390816,None
2024-08-13,P0009,L3,273,273.0,0.0,Flat Off
2024-08-13,P0010,L1,74,74.0,0.0,BOGO
2024-08-13,P0011,L2,155,155.0,0.0,BOGO
2024-08-13,P0012,L2,118,118.0,0.0,BOGO
2024-08-13,P0013,L5,75,40.7770631524733,45.630582463368924,BOGO
2024-08-13,P0014,L2,244,201.47386074674273,17.428745595597235,Seasonal
2024-08-13,P0015,L4,203,203.0,0.0,BOGO
2024-08-13,P0016,L1,109,109.0,0.0,Seasonal
2024-08-13,P0017,L3,89,89.0,0.0,Seasonal
2024-08-13,P0018,L1,194,194.0,0.0,None
2024-08-13,P0019,L2,66,66.0,0.0,Flat Off
2024-08-13,P0020,L1,282,282.0,0.0,None
2024-08-13,P0021,L3,190,190.0,0.0,BOGO
2024-08-13,P0022,L4,103,103.0,0.0,BOGO
2024-08-13,P0023,L5,289,289.0,0.0,None
2024-08-13,P0024,L4,66,66.0,0.0,None
2024-08-13,P0025,L4,289,289.0,0.0,BOGO
2024-08-13,P0026,L5,232,232.0,0.0,None
2024-08-13,P0027,L1,231,231.0,0.0,BOGO
2024-08-13,P0028,L5,182,182.0,0.0,Flat Off
2024-08-13,P0029,L5,151,151.0,0.0,Seasonal
2024-08-13,P0030,L5,126,126.0,0.0,Flat Off
2024-08-13,P0031,L4,182,182.0,0.0,BOGO
2024-08-13,P0032,L4,109,109.0,0.0,BOGO
2024-08-13,P0033,L1,230,230.0,0.0,BOGO
2024-08-13,P0034,L4,91,91.0,0.0,Flat Off
2024-08-13,P0035,L1,289,289.0,0.0,Flat Off
2024-08-13,P0036,L5,298,298.0,0.0,None
2024-08-13,P0037,L1,153,153.0,0.0,BOGO
2024-08-13,P0038,L2,246,246.0,0.0,Seasonal
2024-08-13,P0039,L1,208,208.0,0.0,Flat Off
2024-08-13,P0040,L2,220,220.0,0.0,Flat Off
2024-08-13,P0041,L4,239,239.0,0.0,BOGO
2024-08-13,P0042,L2,239,239.0,0.0,BOGO
2024-08-13,P0043,L4,62,62.0,0.0,BOGO
2024-08-13,P0044,L1,291,291.0,0.0,None
2024-08-13,P0045,L5,127,127.0,0.0,Seasonal
2024-08-13,P0046,L5,58,58.0,0.0,None
2024-08-13,P0047,L1,69,69.0,0.0,None
2024-08-13,P0048,L5,223,223.0,0.0,None
2024-08-13,P0049,L2,261,261.0,0.0,Flat Off
2024-08-14,P0000,L2,148,148.0,0.0,Seasonal
2024-08-14,P0001,L3,277,277.0,0.0,Seasonal
2024-08-14,P0002,L1,188,188.0,0.0,Flat Off
2024-08-14,P0003,L5,86,86.0,0.0,BOGO
2024-08-14,P0004,L5,174,150.2993397046126,13.621069135280113,Seasonal
2024-08-14,P0005,L3,107,107.0,0.0,None
2024-08-14,P0006,L3,103,103.0,0.0,Flat Off
2024-08-14,P0007,L5,54,54.0,0.0,BOGO
2024-08-14,P0008,L1,299,299.0,0.0,Flat Off
2024-08-14,P0009,L5,255,255.0,0.0,Flat Off
2024-08-14,P0010,L2,101,101.0,0.0,None
2024-08-14,P0011,L4,107,107.0,0.0,Seasonal
2024-08-14,P0012,L3,260,260.0,0.0,BOGO
2024-08-14,P0013,L1,83,83.0,0.0,Seasonal
2024-08-14,P0014,L2,58,58.0,0.0,BOGO
2024-08-14,P0015,L4,267,267.0,0.0,None
2024-08-14,P0016,L1,66,66.0,0.0,Flat Off
2024-08-14,P0017,L1,81,81.0,0.0,BOGO
2024-08-14,P0018,L4,154,83.7380314013414,45.62465493419389,Flat Off
2024-08-14,P0019,L5,81,47.54641372324019,41.300723798468894,None
2024-08-14,P0020,L3,249,249.0,0.0,Seasonal
2024-08-14,P0021,L4,160,160.0,0.0,BOGO
2024-08-14,P0022,L4,226,226.0,0.0,BOGO
2024-08-14,P0023,L1,160,140.02620156728742,12.483624020445369,Seasonal
2024-08-14,P0024,L4,141,141.0,0.0,Seasonal
2024-08-14,P0025,L2,181,181.0,0.0,None
2024-08-14,P0026,L1,64,64.0,0.0,Flat Off
2024-08-14,P0027,L5,209,209.0,0.0,Flat Off
2024-08-14,P0028,L5,198,198.0,0.0,Seasonal
2024-08-14,P0029,L1,267,267.0,0.0,BOGO
2024-08-14,P0030,L1,282,282.0,0.0,Seasonal
2024-08-14,P0031,L1,132,132.0,0.0,Flat Off
2024-08-14,P0032,L1,102,102.0,0.0,None
2024-08-14,P0033,L4,54,54.0,0.0,BOGO
2024-08-14,P0034,L2,167,167.0,0.0,Seasonal
2024-08-14,P0035,L1,187,162.89603118678684,12.889822894766393,BOGO
2024-08-14,P0036,L1,270,270.0,0.0,BOGO
2024-08-14,P0037,L1,191,191.0,0.0,Seasonal
2024-08-14,P0038,L4,91,81.2434834912681,10.721446712892199,None
2024-08-14,P0039,L2,291,291.0,0.0,Seasonal
2024-08-14,P0040,L2,276,276.0,0.0,Seasonal
2024-08-14,P0041,L1,290,290.0,0.0,Flat Off
2024-08-14,P0042,L2,216,184.75676598625805,14.464460191547204,Seasonal
2024-08-14,P0043,L2,156,156.0,0.0,Seasonal
2024-08-14,P0044,L2,187,187.0,0.0,BOGO
2024-08-14,P0045,L4,274,274.0,0.0,None
2024-08-14,P0046,L5,134,134.0,0.0,None
2024-08-14,P0047,L2,111,111.0,0.0,BOGO
2024-08-14,P0048,L2,87,87.0,0.0,None
2024-08-14,P0049,L5,57,34.116287472030294,40.14686408415737,BOGO
2024-08-15,P0000,L4,142,105.58756839763181,25.642557466456477,Seasonal
2024-08-15,P0001,L1,113,113.0,0.0,BOGO
2024-08-15,P0002,L1,188,188.0,0.0,Seasonal
2024-08-15,P0003,L3,113,113.0,0.0,None
2024-08-15,P0004,L1,270,270.0,0.0,BOGO
2024-08-15,P0005,L3,193,193.0,0.0,None
2024-08-15,P0006,L2,140,140.0,0.0,Seasonal
2024-08-15,P0007,L1,170,170.0,0.0,None
2024-08-15,P0008,L5,196,127.98181589787973,34.70315515414299,Flat Off
2024-08-15,P0009,L3,161,161.0,0.0,Flat Off
2024-08-15,P0010,L5,174,174.0,0.0,BOGO
2024-08-15,P0011,L3,208,208.0,0.0,Seasonal
2024-08-15,P0012,L5,69,42.98878918490133,37.697406978403876,None
2024-08-15,P0013,L2,185,185.0,0.0,None
2024-08-15,P0014,L5,99,99.0,0.0,Flat Off
2024-08-15,P0015,L2,150,116.89331051388471,22.071126324076857,Flat Off
2024-08-15,P0016,L3,250,250.0,0.0,BOGO
2024-08-15,P0017,L2,77,77.0,0.0,BOGO
2024-08-15,P0018,L2,127,127.0,0.0,None
2024-08-15,P0019,L1,264,264.0,0.0,Flat Off
2024-08-15,P0020,L3,158,158.0,0.0,Flat Off
2024-08-15,P0021,L4,138,138.0,0.0,BOGO
2024-08-15,P0022,L1,198,198.0,0.0,Flat Off
2024-08-15,P0023,L2,267,267.0,0.0,Seasonal
2024-08-15,P0024,L3,275,275.0,0.0,Flat Off
2024-08-15,P0025,L4,174,139.89954905080103,19.59796031563159,BOGO
2024-08-15,P0026,L5,260,223.96415296026638,13.859941169128325,Flat Off
2024-08-15,P0027,L2,206,206.0,0.0,Seasonal
2024-08-15,P0028,L1,284,284.0,0.0,Seasonal
2024-08-15,P0029,L5,186,134.7937552032685,27.530239138027703,None
2024-08-15,P0030,L2,175,175.0,0.0,None
2024-08-15,P0031,L2,107,107.0,0.0,Flat Off
2024-08-15,P0032,L1,264,264.0,0.0,None
2024-08-15,P0033,L5,186,186.0,0.0,Flat Off
2024-08-15,P0034,L1,283,283.0,0.0,Flat Off
2024-08-15,P0035,L5,245,245.0,0.0,Flat Off
2024-08-15,P0036,L5,256,256.0,0.0,None
2024-08-15,P0037,L4,108,108.0,0.0,None
2024-08-15,P0038,L4,209,209.0,0.0,BOGO
2024-08-15,P0039,L2,285,285.0,0.0,Seasonal
2024-08-15,P0040,L4,72,72.0,0.0,None
2024-08-15,P0041,L4,51,51.0,0.0,None
2024-08-15,P0042,L3,182,182.0,0.0,Seasonal
2024-08-15,P0043,L5,299,299.0,0.0,Seasonal
2024-08-15,P0044,L4,213,213.0,0.0,Seasonal
2024-08-15,P0045,L2,116,116.0,0.0,BOGO
2024-08-15,P0046,L2,162,162.0,0.0,BOGO
2024-08-15,P0047,L3,282,282.0,0.0,None
2024-08-15,P0048,L5,287,287.0,0.0,Seasonal
2024-08-15,P0049,L4,216,216.0,0.0,Flat Off
2024-08-16,P0000,L5,112,112.0,0.0,Seasonal
2024-08-16,P0001,L3,65,65.0,0.0,Flat Off
2024-08-16,P0002,L4,164,164.0,0.0,None
2024-08-16,P0003,L1,127,127.0,0.0,BOGO
2024-08-16,P0004,L3,211,211.0,0.0,Flat Off
2024-08-16,P0005,L4,175,175.0,0.0,Seasonal
2024-08-16,P0006,L5,283,187.0280452708681,33.9123514943929,Seasonal
2024-08-16,P0007,L1,63,63.0,0.0,Flat Off
2024-08-16,P0008,L3,131,131.0,0.0,None
2024-08-16,P0009,L4,223,223.0,0.0,BOGO
2024-08-16,P0010,L1,188,188.0,0.0,Flat Off
2024-08-16,P0011,L3,193,193.0,0.0,Seasonal
2024-08-16,P0012,L3,78,59.00417119119882,24.35362667795022,None
2024-08-16,P0013,L2,157,157.0,0.0,Seasonal
2024-08-16,P0014,L5,224,224.0,0.0,Seasonal
2024-08-16,P0015,L3,115,115.0,0.0,Seasonal
2024-08-16,P0016,L1,153,153.0,0.0,Seasonal
2024-08-16,P0017,L1,278,278.0,0.0,Seasonal
2024-08-16,P0018,L2,156,156.0,0.0,BOGO
2024-08-16,P0019,L3,191,115.03819940241839,39.770576229100314,BOGO
2024-08-16,P0020,L5,215,215.0,0.0,None
2024-08-16,P0021,L2,185,185.0,0.0,Flat Off
2024-08-16,P0022,L1,193,98.05662435207122,49.19345888493719,None
2024-08-16,P0023,L5,147,147.0,0.0,Flat Off
2024-08-16,P0024,L4,113,113.0,0.0,None
2024-08-16,P0025,L2,248,248.0,0.0,BOGO
2024-08-16,P0026,L1,124,124.0,0.0,Seasonal
2024-08-16,P0027,L5,56,56.0,0.0,Seasonal
2024-08-16,P0028,L4,248,248.0,0.0,Flat Off
2024-08-16,P0029,L3,297,297.0,0.0,BOGO
2024-08-16,P0030,L3,75,75.0,0.0,BOGO
2024-08-16,P0031,L4,294,294.0,0.0,Flat Off
2024-08-16,P0032,L3,236,236.0,0.0,BOGO
2024-08-16,P0033,L4,165,165.0,0.0,Seasonal
2024-08-16,P0034,L4,108,108.0,0.0,Seasonal
2024-08-16,P0035,L5,261,201.49282900372506,22.799682374051706,Flat Off
2024-08-16,P0036,L1,69,69.0,0.0,BOGO
2024-08-16,P0037,L1,272,272.0,0.0,None
2024-08-16,P0038,L3,112,112.0,0.0,None
2024-08-16,P0039,L1,199,132.56420159126736,33.38482332097117,Seasonal
2024-08-16,P0040,L5,261,261.0,0.0,Seasonal
2024-08-16,P0041,L4,206,206.0,0.0,BOGO
2024-08-16,P0042,L5,133,133.0,0.0,BOGO
2024-08-16,P0043,L5,123,123.0,0.0,Flat Off
2024-08-16,P0044,L4,159,159.0,0.0,BOGO
2024-08-16,P0045,L3,178,178.0,0.0,None
2024-08-16,P0046,L2,102,102.0,0.0,None
2024-08-16,P0047,L5,231,231.0,0.0,None
2024-08-16,P0048,L2,66,66.0,0.0,Seasonal
2024-08-16,P0049,L3,285,285.0,0.0,Seasonal
2024-08-17,P0000,L4,160,160.0,0.0,None
2024-08-17,P0001,L4,256,256.0,0.0,BOGO
2024-08-17,P0002,L2,63,63.0,0.0,None
2024-08-17,P0003,L1,227,227.0,0.0,BOGO
2024-08-17,P0004,L1,200,200.0,0.0,Seasonal
2024-08-17,P0005,L5,242,160.31684655882808,33.7533691905669,None
2024-08-17,P0006,L1,245,245.0,0.0,BOGO
2024-08-17,P0007,L3,293,293.0,0.0,Seasonal
2024-08-17,P0008,L5,233,233.0,0.0,BOGO
2024-08-17,P0009,L5,214,214.0,0.0,Seasonal
2024-08-17,P0010,L3,62,62.0,0.0,Flat Off
2024-08-17,P0011,L4,165,165.0,0.0,Seasonal
2024-08-17,P0012,L5,185,185.0,0.0,Flat Off
2024-08-17,P0013,L5,101,101.0,0.0,BOGO
2024-08-17,P0014,L5,268,268.0,0.0,BOGO
2024-08-17,P0015,L3,152,152.0,0.0,None
2024-08-17,P0016,L3,295,295.0,0.0,None
2024-08-17,P0017,L2,269,269.0,0.0,Seasonal
2024-08-17,P0018,L2,254,254.0,0.0,BOGO
2024-08-17,P0019,L4,126,126.0,0.0,Seasonal
2024-08-17,P0020,L3,158,158.0,0.0,Flat Off
2024-08-17,P0021,L1,157,157.0,0.0,None
2024-08-17,P0022,L5,106,106.0,0.0,BOGO
2024-08-17,P0023,L3,266,266.0,0.0,BOGO
2024-08-17,P0024,L5,212,212.0,0.0,None
2024-08-17,P0025,L5,125,125.0,0.0,Flat Off
2024-08-17,P0026,L1,114,114.0,0.0,Seasonal
2024-08-17,P0027,L3,52,52.0,0.0,BOGO
2024-08-17,P0028,L2,212,212.0,0.0,Flat Off
2024-08-17,P0029,L2,87,87.0,0.0,Flat Off
2024-08-17,P0030,L5,87,87.0,0.0,BOGO
2024-08-17,P0031,L5,87,87.0,0.0,Seasonal
2024-08-17,P0032,L5,68,68.0,0.0,Flat Off
2024-08-17,P0033,L3,174,174.0,0.0,Flat Off
2024-08-17,P0034,L4,279,279.0,0.0,Flat Off
2024-08-17,P0035,L4,273,273.0,0.0,BOGO
2024-08-17,P0036,L1,77,77.0,0.0,BOGO
2024-08-17,P0037,L5,137,137.0,0.0,Seasonal
2024-08-17,P0038,L4,226,226.0,0.0,Seasonal
2024-08-17,P0039,L1,62,62.0,0.0,Seasonal
2024-08-17,P0040,L3,206,206.0,0.0,Seasonal
2024-08-17,P0041,L2,278,278.0,0.0,None
2024-08-17,P0042,L4,222,222.0,0.0,Seasonal
2024-08-17,P0043,L1,171,171.0,0.0,None
2024-08-17,P0044,L1,125,70.25479882586441,43.79616093930848,Flat Off
2024-08-17,P0045,L3,74,74.0,0.0,None
2024-08-17,P0046,L1,128,128.0,0.0,Seasonal
2024-08-17,P0047,L2,211,211.0,0.0,BOGO
2024-08-17,P0048,L5,143,143.0,0.0,BOGO
2024-08-17,P0049,L5,225,169.7667989363716,24.548089361612625,None
2024-08-18,P0000,L5,150,150.0,0.0,BOGO
2024-08-18,P0001,L3,183,183.0,0.0,Seasonal
2024-08-18,P0002,L5,174,174.0,0.0,Seasonal
2024-08-18,P0003,L2,183,150.5346166514077,17.740646638575022,None
2024-08-18,P0004,L3,199,199.0,0.0,Flat Off
2024-08-18,P0005,L5,187,187.0,0.0,None
2024-08-18,P0006,L4,190,190.0,0.0,BOGO
2024-08-18,P0007,L5,278,278.0,0.0,BOGO
2024-08-18,P0008,L5,287,287.0,0.0,None
2024-08-18,P0009,L4,111,111.0,0.0,Flat Off
2024-08-18,P0010,L1,298,298.0,0.0,Seasonal
2024-08-18,P0011,L5,82,82.0,0.0,None
2024-08-18,P0012,L3,74,74.0,0.0,Flat Off
2024-08-18,P0013,L4,96,96.0,0.0,None
2024-08-18,P0014,L2,87,87.0,0.0,Flat Off
2024-08-18,P0015,L2,128,128.0,0.0,BOGO
2024-08-18,P0016,L1,294,294.0,0.0,None
2024-08-18,P0017,L4,140,140.0,0.0,None
2024-08-18,P0018,L3,151,151.0,0.0,Flat Off
2024-08-18,P0019,L1,120,120.0,0.0,Seasonal
2024-08-18,P0020,L5,256,256.0,0.0,Flat Off
2024-08-18,P0021,L3,236,236.0,0.0,None
2024-08-18,P0022,L1,277,277.0,0.0,Seasonal
2024-08-18,P0023,L3,160,160.0,0.0,None
2024-08-18,P0024,L5,275,275.0,0.0,BOGO
2024-08-18,P0025,L5,185,185.0,0.0,Seasonal
2024-08-18,P0026,L1,270,270.0,0.0,BOGO
2024-08-18,P0027,L3,64,64.0,0.0,None
2024-08-18,P0028,L5,257,257.0,0.0,None
2024-08-18,P0029,L3,184,184.0,0.0,Flat Off
2024-08-18,P0030,L4,109,109.0,0.0,BOGO
2024-08-18,P0031,L1,58,58.0,0.0,BOGO
2024-08-18,P0032,L1,259,259.0,0.0,Flat Off
2024-08-18,P0033,L2,114,114.0,0.0,BOGO
2024-08-18,P0034,L4,126,126.0,0.0,BOGO
2024-08-18,P0035,L2,95,95.0,0.0,BOGO
2024-08-18,P0036,L4,252,252.0,0.0,None
2024-08-18,P0037,L5,191,191.0,0.0,Flat Off
2024-08-18,P0038,L5,248,248.0,0.0,None
2024-08-18,P0039,L1,294,294.0,0.0,Seasonal
2024-08-18,P0040,L2,106,106.0,0.0,None
2024-08-18,P0041,L2,280,280.0,0.0,None
2024-08-18,P0042,L1,239,239.0,0.0,BOGO
2024-08-18,P0043,L1,211,211.0,0.0,Seasonal
2024-08-18,P0044,L1,52,52.0,0.0,Flat Off
2024-08-18,P0045,L5,192,192.0,0.0,BOGO
2024-08-18,P0046,L2,261,222.55972845549002,14.72807338870114,BOGO
2024-08-18,P0047,L5,78,78.0,0.0,None
2024-08-18,P0048,L3,66,66.0,0.0,None
2024-08-18,P0049,L5,119,119.0,0.0,None
2024-08-19,P0000,L1,150,150.0,0.0,Flat Off
2024-08-19,P0001,L3,118,118.0,0.0,BOGO
2024-08-19,P0002,L5,195,195.0,0.0,Flat Off
2024-08-19,P0003,L4,209,209.0,0.0,None
2024-08-19,P0004,L2,218,218.0,0.0,None
2024-08-19,P0005,L4,83,83.0,0.0,BOGO
2024-08-19,P0006,L3,176,176.0,0.0,Seasonal
2024-08-19,P0007,L1,194,194.0,0.0,Seasonal
2024-08-19,P0008,L2,166,166.0,0.0,Flat Off
2024-08-19,P0009,L4,137,137.0,0.0,Seasonal
2024-08-19,P0010,L1,278,278.0,0.0,Seasonal
2024-08-19,P0011,L2,142,114.33178081699839,19.484661396480007,Flat Off
2024-08-19,P0012,L5,186,186.0,0.0,Seasonal
2024-08-19,P0013,L4,55,36.47829433640204,33.67582847926902,Flat Off
2024-08-19,P0014,L3,60,60.0,0.0,Flat Off
2024-08-19,P0015,L3,208,208.0,0.0,Flat Off
2024-08-19,P0016,L1,258,258.0,0.0,Seasonal
2024-08-19,P0017,L4,150,107.57944128064493,28.28037247957004,BOGO
2024-08-19,P0018,L5,65,65.0,0.0,Flat Off
2024-08-19,P0019,L2,225,225.0,0.0,Flat Off
2024-08-19,P0020,L3,293,293.0,0.0,Flat Off
2024-08-19,P0021,L1,135,135.0,0.0,Seasonal
2024-08-19,P0022,L1,179,179.0,0.0,BOGO
2024-08-19,P0023,L5,238,238.0,0.0,Seasonal
2024-08-19,P0024,L3,135,135.0,0.0,Seasonal
2024-08-19,P0025,L3,158,158.0,0.0,None
2024-08-19,P0026,L2,190,190.0,0.0,None
2024-08-19,P0027,L2,85,85.0,0.0,BOGO
2024-08-19,P0028,L1,164,140.4797493645571,14.341616241123711,Flat Off
2024-08-19,P0029,L4,127,127.0,0.0,Flat Off
2024-08-19,P0030,L5,164,164.0,0.0,BOGO
2024-08-19,P0031,L5,55,55.0,0.0,BOGO
2024-08-19,P0032,L1,118,118.0,0.0,Flat Off
2024-08-19,P0033,L1,231,231.0,0.0,BOGO
2024-08-19,P0034,L1,122,122.0,0.0,BOGO
2024-08-19,P0035,L4,118,118.0,0.0,None
2024-08-19,P0036,L4,235,235.0,0.0,BOGO
2024-08-19,P0037,L2,167,167.0,0.0,None
2024-08-19,P0038,L4,261,261.0,0.0,None
2024-08-19,P0039,L4,190,190.0,0.0,Flat Off
2024-08-19,P0040,L4,116,116.0,0.0,None
2024-08-19,P0041,L4,268,268.0,0.0,None
2024-08-19,P0042,L2,249,249.0,0.0,Seasonal
2024-08-19,P0043,L3,231,231.0,0.0,BOGO
2024-08-19,P0044,L3,210,210.0,0.0,Flat Off
2024-08-19,P0045,L2,210,210.0,0.0,BOGO
2024-08-19,P0046,L3,242,242.0,0.0,None
2024-08-19,P0047,L2,157,100.92450535346198,35.71687557104333,Flat Off
2024-08-19,P0048,L1,117,117.0,0.0,Seasonal
2024-08-19,P0049,L2,76,48.35299867814595,36.37763331822901,Flat Off
2024-08-20,P0000,L1,285,285.0,0.0,BOGO
2024-08-20,P0001,L4,230,230.0,0.0,Flat Off
2024-08-20,P0002,L2,197,197.0,0.0,Seasonal
2024-08-20,P0003,L4,219,219.0,0.0,Seasonal
2024-08-20,P0004,L4,228,228.0,0.0,Seasonal
2024-08-20,P0005,L1,158,158.0,0.0,Flat Off
2024-08-20,P0006,L2,73,73.0,0.0,Seasonal
2024-08-20,P0007,L4,95,95.0,0.0,Flat Off
2024-08-20,P0008,L3,221,221.0,0.0,None
2024-08-20,P0009,L1,240,240.0,0.0,BOGO
2024-08-20,P0010,L3,83,83.0,0.0,Seasonal
2024-08-20,P0011,L3,131,131.0,0.0,Flat Off
2024-08-20,P0012,L4,161,161.0,0.0,None
2024-08-20,P0013,L4,97,97.0,0.0,Seasonal
2024-08-20,P0014,L2,244,244.0,0.0,None
2024-08-20,P0015,L2,53,53.0,0.0,None
2024-08-20,P0016,L5,121,121.0,0.0,BOGO
2024-08-20,P0017,L5,148,80.62917578112786,45.52082717491362,Seasonal
2024-08-20,P0018,L3,276,276.0,0.0,Flat Off
2024-08-20,P0019,L2,72,72.0,0.0,BOGO
2024-08-20,P0020,L3,142,142.0,0.0,BOGO
2024-08-20,P0021,L4,138,138.0,0.0,BOGO
2024-08-20,P0022,L5,84,84.0,0.0,Seasonal
2024-08-20,P0023,L2,191,191.0,0.0,Seasonal
2024-08-20,P0024,L5,263,263.0,0.0,Flat Off
2024-08-20,P0025,L2,78,78.0,0.0,Flat Off
2024-08-20,P0026,L4,163,163.0,0.0,BOGO
2024-08-20,P0027,L2,145,145.0,0.0,BOGO
2024-08-20,P0028,L1,154,154.0,0.0,BOGO
2024-08-20,P0029,L3,67,67.0,0.0,Flat Off
2024-08-20,P0030,L4,170,170.0,0.0,Seasonal
2024-08-20,P0031,L1,115,115.0,0.0,None
2024-08-20,P0032,L2,227,227.0,0.0,None
2024-08-20,P0033,L2,162,162.0,0.0,Flat Off
2024-08-20,P0034,L5,79,79.0,0.0,Seasonal
2024-08-20,P0035,L5,95,95.0,0.0,BOGO
2024-08-20,P0036,L5,59,59.0,0.0,None
2024-08-20,P0037,L5,175,175.0,0.0,None
2024-08-20,P0038,L1,194,194.0,0.0,BOGO
2024-08-20,P0039,L2,256,256.0,0.0,Seasonal
2024-08-20,P0040,L3,81,81.0,0.0,Flat Off
2024-08-20,P0041,L1,173,97.50571852699613,43.63831299017565,None
2024-08-20,P0042,L2,112,112.0,0.0,Flat Off
2024-08-20,P0043,L2,177,177.0,0.0,BOGO
2024-08-20,P0044,L2,193,193.0,0.0,BOGO
2024-08-20,P0045,L2,60,60.0,0.0,BOGO
2024-08-20,P0046,L3,219,219.0,0.0,BOGO
2024-08-20,P0047,L2,219,219.0,0.0,Flat Off
2024-08-20,P0048,L3,235,235.0,0.0,None
2024-08-20,P0049,L3,171,171.0,0.0,None
2024-08-21,P0000,L4,261,261.0,0.0,None
2024-08-21,P0001,L1,83,83.0,0.0,BOGO
2024-08-21,P0002,L1,197,197.0,0.0,BOGO
2024-08-21,P0003,L5,230,230.0,0.0,BOGO
2024-08-21,P0004,L3,134,134.0,0.0,Flat Off
2024-08-21,P0005,L2,187,187.0,0.0,None
2024-08-21,P0006,L1,174,174.0,0.0,BOGO
2024-08-21,P0007,L3,115,115.0,0.0,BOGO
2024-08-21,P0008,L1,96,96.0,0.0,Seasonal
2024-08-21,P0009,L2,162,162.0,0.0,Seasonal
2024-08-21,P0010,L2,212,212.0,0.0,Seasonal
2024-08-21,P0011,L4,214,214.0,0.0,Flat Off
2024-08-21,P0012,L1,163,163.0,0.0,BOGO
2024-08-21,P0013,L2,166,166.0,0.0,Seasonal
2024-08-21,P0014,L5,116,116.0,0.0,BOGO
2024-08-21,P0015,L3,156,156.0,0.0,None
2024-08-21,P0016,L4,264,264.0,0.0,Seasonal
2024-08-21,P0017,L5,64,64.0,0.0,Seasonal
2024-08-21,P0018,L4,153,153.0,0.0,Flat Off
2024-08-21,P0019,L1,264,264.0,0.0,None
2024-08-21,P0020,L2,212,212.0,0.0,None
2024-08-21,P0021,L2,190,190.0,0.0,None
2024-08-21,P0022,L4,274,274.0,0.0,Flat Off
2024-08-21,P0023,L4,106,106.0,0.0,Seasonal
2024-08-21,P0024,L2,98,98.0,0.0,BOGO
2024-08-21,P0025,L5,116,63.40945783905342,45.33667427667809,None
2024-08-21,P0026,L3,75,48.2273765714163,35.6968312381116,Flat Off
2024-08-21,P0027,L4,119,106.7307830554382,10.310266339967903,Seasonal
2024-08-21,P0028,L2,135,135.0,0.0,None
2024-08-21,P0029,L5,79,79.0,0.0,Flat Off
2024-08-21,P0030,L2,224,224.0,0.0,Flat Off
2024-08-21,P0031,L2,112,112.0,0.0,BOGO
2024-08-21,P0032,L4,245,215.9238866858622,11.867801352709314,BOGO
2024-08-21,P0033,L4,213,213.0,0.0,None
2024-08-21,P0034,L3,235,235.0,0.0,Flat Off
2024-08-21,P0035,L2,56,56.0,0.0,None
2024-08-21,P0036,L2,122,122.0,0.0,None
2024-08-21,P0037,L3,267,267.0,0.0,Flat Off
2024-08-21,P0038,L2,143,143.0,0.0,None
2024-08-21,P0039,L2,250,250.0,0.0,Flat Off
2024-08-21,P0040,L4,155,155.0,0.0,Flat Off
2024-08-21,P0041,L3,237,237.0,0.0,None
2024-08-21,P0042,L1,91,91.0,0.0,Flat Off
2024-08-21,P0043,L3,289,289.0,0.0,Seasonal
2024-08-21,P0044,L1,67,67.0,0.0,Flat Off
2024-08-21,P0045,L3,125,125.0,0.0,Seasonal
2024-08-21,P0046,L2,62,62.0,0.0,Seasonal
2024-08-21,P0047,L1,154,154.0,0.0,Flat Off
2024-08-21,P0048,L4,200,200.0,0.0,Seasonal
2024-08-21,P0049,L1,235,235.0,0.0,BOGO
2024-08-22,P0000,L5,94,94.0,0.0,Seasonal
2024-08-22,P0001,L5,142,142.0,0.0,None
2024-08-22,P0002,L2,213,152.32741824208725,28.48478016803415,None
2024-08-22,P0003,L2,263,263.0,0.0,Seasonal
2024-08-22,P0004,L3,212,212.0,0.0,Seasonal
2024-08-22,P0005,L3,199,199.0,0.0,None
2024-08-22,P0006,L3,173,173.0,0.0,None
2024-08-22,P0007,L3,167,167.0,0.0,Seasonal
2024-08-22,P0008,L5,78,78.0,0.0,BOGO
2024-08-22,P0009,L1,59,59.0,0.0,Flat Off
2024-08-22,P0010,L5,98,98.0,0.0,None
2024-08-22,P0011,L4,228,146.4075593255659,35.78615819054127,Flat Off
2024-08-22,P0012,L2,73,73.0,0.0,Seasonal
2024-08-22,P0013,L1,163,163.0,0.0,None
2024-08-22,P0014,L3,161,161.0,0.0,Seasonal
2024-08-22,P0015,L2,53,53.0,0.0,BOGO
2024-08-22,P0016,L2,241,241.0,0.0,None
2024-08-22,P0017,L2,123,123.0,0.0,Seasonal
2024-08-22,P0018,L4,158,158.0,0.0,Flat Off
2024-08-22,P0019,L3,144,144.0,0.0,None
