transaction_id,cancel_date,reason
tx2114953,2022-07-01 18:34:16,payment_failure
tx2115066,2022-07-02 01:10:02,fraud
tx2115074,2022-07-04 18:18:09,customer_request
tx2115076,2022-07-04 17:56:16,payment_failure
tx2115105,2022-07-02 21:55:27,payment_failure
tx2115198,2022-07-03 08:01:01,payment_failure
tx2115315,2022-07-05 04:40:49,fraud
tx2115381,2022-07-03 17:03:21,customer_request
tx2115614,2022-07-05 08:01:22,customer_request
tx2115667,2022-07-05 06:51:39,fraud
tx2115735,2022-07-07 09:54:33,payment_failure
tx2115739,2022-07-07 17:58:22,payment_failure
tx2115780,2022-07-07 13:56:40,fraud
tx2115907,2022-07-06 23:55:55,customer_request
tx2116041,2022-07-09 03:59:26,customer_request
tx2116050,2022-07-07 16:07:57,payment_failure
tx2116078,2022-07-07 05:49:19,customer_request
tx2116101,2022-07-08 15:44:05,fraud
tx2116126,2022-07-08 06:11:04,payment_failure
tx2116390,2022-07-09 17:35:33,customer_request
tx2116468,2022-07-11 11:32:08,fraud
tx2116566,2022-07-11 13:53:05,customer_request
tx2116578,2022-07-10 19:12:38,payment_failure
tx2116625,2022-07-12 23:35:03,payment_failure
tx2116632,2022-07-12 03:45:36,fraud
tx2116680,2022-07-11 21:28:23,payment_failure
tx2116692,2022-07-10 13:40:34,customer_request
tx2116957,2022-07-11 12:00:40,fraud
tx2117040,2022-07-13 15:18:38,customer_request
tx2117092,2022-07-14 04:23:47,customer_request
tx2117247,2022-07-14 22:16:55,payment_failure
tx2117532,2022-07-16 22:29:27,customer_request
tx2117562,2022-07-17 04:56:13,customer_request
tx2117665,2022-07-16 08:38:08,customer_request
tx2117985,2022-07-18 00:32:03,customer_request
tx2118120,2022-07-20 04:52:28,customer_request
tx2118200,2022-07-18 16:24:30,payment_failure
tx2118473,2022-07-21 00:50:58,customer_request
tx2118495,2022-07-22 22:47:32,customer_request
tx2118695,2022-07-23 13:17:46,fraud
tx2118739,2022-07-23 06:33:15,fraud
tx2118810,2022-07-22 09:56:17,customer_request
tx2118874,2022-07-24 00:01:05,payment_failure
tx2118948,2022-07-25 07:39:29,customer_request
tx2119130,2022-07-23 07:46:19,customer_request
tx2119179,2022-07-24 04:24:39,customer_request
tx2119568,2022-07-27 21:33:57,fraud
tx2119639,2022-07-27 20:58:55,fraud
tx2119916,2022-07-28 17:09:15,payment_failure
tx2119985,2022-07-28 15:42:04,payment_failure
tx2120082,2022-07-29 20:51:03,fraud
tx2120191,2022-08-01 14:12:18,fraud
tx2120235,2022-07-31 15:19:54,payment_failure
tx2120251,2022-07-31 05:42:31,customer_request
tx2120396,2022-08-01 03:08:46,payment_failure
tx2120508,2022-07-31 07:07:51,fraud
tx2120541,2022-07-31 22:06:48,payment_failure
tx2120562,2022-08-02 11:58:11,customer_request
tx2120602,2022-08-02 23:59:16,payment_failure
tx2120653,2022-08-02 04:06:07,customer_request
tx2120674,2022-08-03 00:54:06,payment_failure
tx2120724,2022-08-03 03:33:50,payment_failure
tx2120759,2022-08-04 01:06:15,customer_request
tx2121071,2022-08-05 18:16:10,fraud
tx2121072,2022-08-06 15:44:28,fraud
tx2121312,2022-08-05 19:28:11,customer_request
tx2121313,2022-08-05 16:29:59,fraud
tx2121384,2022-08-07 23:50:06,customer_request
tx2121400,2022-08-08 21:50:32,customer_request
tx2121439,2022-08-08 13:14:46,payment_failure
tx2121558,2022-08-06 23:04:23,fraud
tx2121606,2022-08-08 12:12:41,customer_request
tx2121686,2022-08-07 05:27:57,payment_failure
tx2121745,2022-08-07 03:04:50,fraud
tx2122076,2022-08-11 09:45:41,payment_failure
tx2122077,2022-08-11 04:39:50,fraud
tx2122187,2022-08-12 15:35:17,payment_failure
tx2122244,2022-08-11 08:32:00,customer_request
tx2122286,2022-08-11 15:33:14,fraud
tx2122308,2022-08-13 19:23:54,customer_request
tx2122346,2022-08-11 11:28:27,fraud
tx2122487,2022-08-13 17:27:54,customer_request
tx2122864,2022-08-16 12:08:36,fraud
tx2122951,2022-08-15 08:31:51,customer_request
tx2123010,2022-08-17 01:15:10,customer_request
tx2123271,2022-08-19 22:16:45,fraud
tx2123355,2022-08-18 13:45:35,payment_failure
tx2123356,2022-08-18 15:00:52,fraud
tx2123386,2022-08-18 20:54:37,customer_request
tx2123477,2022-08-19 15:24:52,payment_failure
tx2123657,2022-08-20 19:50:54,customer_request
tx2123664,2022-08-21 13:23:31,fraud
tx2123808,2022-08-21 15:58:21,fraud
tx2123996,2022-08-22 10:44:44,payment_failure
tx2124004,2022-08-23 23:56:07,payment_failure
tx2124229,2022-08-25 01:28:22,fraud
tx2124244,2022-08-25 03:21:21,payment_failure
tx2124373,2022-08-24 01:46:25,payment_failure
tx2124533,2022-08-25 08:16:36,customer_request
tx2124544,2022-08-25 12:10:02,customer_request
tx2124693,2022-08-26 16:32:44,fraud
tx2124865,2022-08-27 17:18:59,payment_failure
tx2124989,2022-08-29 10:39:17,payment_failure
tx2125078,2022-08-30 08:04:14,fraud
tx2125085,2022-08-28 08:30:05,fraud
tx2125088,2022-08-29 03:21:12,payment_failure
tx2125137,2022-08-29 23:24:24,customer_request
tx2125241,2022-08-31 08:41:24,payment_failure
tx2125412,2022-08-30 19:17:01,customer_request
tx2125486,2022-08-31 18:46:34,customer_request
tx2125563,2022-08-31 16:48:25,fraud
tx2125579,2022-09-01 02:28:00,customer_request
tx2125698,2022-09-02 23:21:42,payment_failure
tx2125713,2022-09-02 00:28:36,customer_request
tx2125792,2022-09-03 06:40:16,payment_failure
tx2125877,2022-09-03 23:29:30,fraud
tx2125981,2022-09-05 09:51:39,customer_request
tx2126074,2022-09-04 07:02:37,payment_failure
tx2126136,2022-09-06 09:54:40,fraud
tx2126174,2022-09-05 17:34:46,customer_request
tx2126176,2022-09-06 23:50:30,payment_failure
tx2126495,2022-09-08 15:30:49,fraud
tx2126515,2022-09-07 20:10:33,customer_request
tx2126690,2022-09-08 09:29:50,payment_failure
tx2126784,2022-09-10 19:59:55,fraud
tx2126835,2022-09-10 15:34:05,payment_failure
tx2126865,2022-09-10 06:59:44,fraud
tx2126955,2022-09-09 09:47:22,customer_request
tx2126964,2022-09-10 01:10:50,payment_failure
tx2126984,2022-09-12 03:28:31,customer_request
tx2127057,2022-09-12 11:56:20,payment_failure
tx2127101,2022-09-10 04:34:59,payment_failure
tx2127115,2022-09-12 05:59:50,payment_failure
tx2127149,2022-09-10 09:27:20,customer_request
tx2127193,2022-09-13 08:39:09,payment_failure
tx2127299,2022-09-12 10:26:39,payment_failure
tx2127379,2022-09-13 02:05:33,customer_request
tx2127609,2022-09-13 11:13:04,payment_failure
tx2127656,2022-09-15 14:45:44,customer_request
tx2127745,2022-09-14 18:39:28,fraud
tx2127773,2022-09-16 00:05:27,payment_failure
tx2127789,2022-09-17 22:24:56,customer_request
tx2127793,2022-09-16 20:40:08,fraud
tx2127836,2022-09-15 11:18:11,payment_failure
tx2128044,2022-09-18 06:19:33,fraud
tx2128134,2022-09-17 07:53:13,fraud
tx2128148,2022-09-17 03:58:26,fraud
tx2128309,2022-09-18 03:31:09,payment_failure
tx2128408,2022-09-21 13:56:18,customer_request
tx2128468,2022-09-20 02:05:49,customer_request
tx2129009,2022-09-24 23:16:16,customer_request
tx2129051,2022-09-25 17:22:08,fraud
tx2129143,2022-09-24 21:47:03,payment_failure
tx2129151,2022-09-25 10:36:31,customer_request
tx2129229,2022-09-27 17:05:33,customer_request
tx2129249,2022-09-26 20:23:46,fraud
tx2129336,2022-09-27 23:32:34,payment_failure
tx2129408,2022-09-26 08:35:16,payment_failure
tx2129472,2022-09-27 19:59:49,fraud
tx2129519,2022-09-28 12:31:31,payment_failure
tx2129550,2022-09-27 23:50:30,fraud
tx2129614,2022-09-28 22:09:43,fraud
tx2129722,2022-09-29 02:42:16,fraud
tx2129844,2022-09-29 05:22:33,payment_failure
tx2130080,2022-10-02 02:14:30,payment_failure
tx2130112,2022-10-01 09:43:32,fraud
tx2130186,2022-10-04 18:23:26,customer_request
tx2130246,2022-10-04 20:37:12,customer_request
tx2130256,2022-10-03 23:55:53,customer_request
tx2130369,2022-10-04 01:33:04,payment_failure
tx2130464,2022-10-04 15:44:31,payment_failure
tx2130500,2022-10-05 05:20:44,customer_request
tx2130689,2022-10-07 16:20:08,fraud
tx2130887,2022-10-08 05:36:36,payment_failure
tx2130968,2022-10-07 11:33:48,customer_request
tx2131166,2022-10-08 18:19:55,customer_request
tx2131410,2022-10-11 03:36:17,customer_request
tx2131555,2022-10-10 08:34:11,fraud
tx2131751,2022-10-13 12:12:39,fraud
tx2131768,2022-10-13 18:03:57,customer_request
tx2131852,2022-10-12 12:56:28,customer_request
tx2131929,2022-10-15 05:50:26,fraud
tx2132441,2022-10-16 18:23:03,fraud
tx2132652,2022-10-19 01:40:11,customer_request
tx2132702,2022-10-18 08:52:26,fraud
tx2132877,2022-10-21 14:02:05,fraud
tx2133020,2022-10-22 02:43:18,payment_failure
tx2133039,2022-10-22 06:07:50,customer_request
tx2133129,2022-10-21 08:05:36,customer_request
tx2133145,2022-10-22 17:56:10,payment_failure
tx2133214,2022-10-24 08:33:51,payment_failure
tx2133561,2022-10-26 17:54:26,customer_request
tx2133583,2022-10-24 05:56:38,payment_failure
tx2133902,2022-10-27 02:48:59,payment_failure
tx2133952,2022-10-28 11:46:02,fraud
tx2134067,2022-10-29 22:39:12,fraud
tx2134865,2022-11-04 20:52:32,fraud
tx2135085,2022-11-03 18:54:04,payment_failure
tx2135111,2022-11-04 23:17:59,fraud
tx2135296,2022-11-05 18:47:30,customer_request
tx2135356,2022-11-05 01:07:13,customer_request
tx2135361,2022-11-06 23:08:31,customer_request
tx2135374,2022-11-04 13:48:22,payment_failure
tx2135392,2022-11-05 08:45:29,customer_request
tx2135473,2022-11-05 09:46:07,payment_failure
tx2135554,2022-11-07 18:43:41,fraud
tx2135693,2022-11-06 21:21:48,customer_request
tx2135802,2022-11-06 16:44:15,customer_request
tx2135960,2022-11-09 15:53:54,customer_request
tx2136087,2022-11-09 17:36:07,payment_failure
tx2136112,2022-11-10 00:56:46,customer_request
tx2136249,2022-11-11 12:04:06,payment_failure
tx2136389,2022-11-12 17:17:17,payment_failure
tx2136430,2022-11-12 21:51:06,customer_request
tx2136517,2022-11-11 19:28:51,payment_failure
tx2136695,2022-11-12 10:02:21,fraud
tx2136696,2022-11-14 02:05:01,payment_failure
tx2136758,2022-11-14 14:26:46,fraud
tx2136859,2022-11-12 21:24:33,payment_failure
tx2136921,2022-11-15 03:19:40,customer_request
tx2137131,2022-11-15 21:42:15,payment_failure
tx2137212,2022-11-14 03:10:43,customer_request
tx2137394,2022-11-15 22:29:45,fraud
tx2137395,2022-11-16 06:57:25,customer_request
tx2137397,2022-11-16 20:27:20,payment_failure
tx2137483,2022-11-17 10:00:58,customer_request
tx2137545,2022-11-17 04:38:41,customer_request
tx2137917,2022-11-20 05:12:20,payment_failure
tx2138036,2022-11-20 02:44:30,customer_request
tx2138079,2022-11-20 10:01:10,payment_failure
tx2138147,2022-11-21 23:11:12,payment_failure
tx2138154,2022-11-20 01:34:18,customer_request
tx2138203,2022-11-22 16:58:53,customer_request
tx2138326,2022-11-20 21:40:31,payment_failure
tx2138387,2022-11-22 01:03:12,fraud
tx2138495,2022-11-22 13:48:04,payment_failure
tx2138542,2022-11-23 09:19:16,payment_failure
tx2138689,2022-11-22 08:03:16,fraud
tx2138768,2022-11-25 18:34:10,fraud
tx2138911,2022-11-24 19:09:34,fraud
tx2139007,2022-11-26 08:34:14,payment_failure
tx2139111,2022-11-26 13:31:41,payment_failure
tx2139185,2022-11-27 19:06:35,payment_failure
tx2139322,2022-11-28 16:11:57,payment_failure
tx2139348,2022-11-27 01:34:15,payment_failure
tx2139417,2022-11-27 23:35:42,fraud
tx2139509,2022-11-28 21:06:47,customer_request
tx2139630,2022-11-28 01:24:53,customer_request
tx2139669,2022-11-27 20:25:25,fraud
tx2139680,2022-11-28 12:01:34,customer_request
tx2139913,2022-11-28 03:52:05,customer_request
tx2139932,2022-11-29 06:14:14,payment_failure
tx2139946,2022-11-29 22:45:22,payment_failure
tx2140042,2022-11-28 05:25:57,payment_failure
tx2140100,2022-11-29 21:18:52,payment_failure
tx2140230,2022-11-29 11:48:06,fraud
tx2140258,2022-12-01 17:21:23,payment_failure
tx2140342,2022-11-30 21:21:37,fraud
tx2140439,2022-12-01 03:50:11,customer_request
tx2140504,2022-11-30 21:48:27,payment_failure
tx2140762,2022-12-03 09:28:40,customer_request
tx2141013,2022-12-04 10:05:24,fraud
tx2141136,2022-12-04 04:04:03,customer_request
tx2141218,2022-12-05 07:52:12,customer_request
tx2141308,2022-12-04 22:45:27,fraud
tx2141343,2022-12-04 11:43:12,customer_request
tx2141364,2022-12-06 12:06:39,payment_failure
tx2141440,2022-12-07 10:45:36,payment_failure
tx2141537,2022-12-07 00:28:11,customer_request
tx2141674,2022-12-07 03:33:39,payment_failure
tx2141767,2022-12-08 12:57:50,fraud
tx2141814,2022-12-08 11:36:05,payment_failure
tx2141909,2022-12-09 06:45:01,customer_request
tx2142057,2022-12-10 03:56:40,payment_failure
tx2142153,2022-12-10 02:28:54,fraud
tx2142207,2022-12-10 03:50:44,fraud
tx2142442,2022-12-10 18:17:06,payment_failure
tx2142632,2022-12-11 04:12:12,customer_request
tx2142793,2022-12-12 08:28:17,payment_failure
tx2142870,2022-12-12 02:55:21,fraud
tx2142930,2022-12-14 10:23:59,payment_failure
tx2143216,2022-12-15 06:23:39,payment_failure
tx2143239,2022-12-16 06:50:01,customer_request
tx2143281,2022-12-14 20:23:40,fraud
tx2143301,2022-12-17 00:02:26,customer_request
tx2143313,2022-12-16 04:17:18,fraud
tx2143441,2022-12-15 18:48:53,customer_request
tx2143501,2022-12-17 17:14:53,fraud
tx2143797,2022-12-18 17:22:19,payment_failure
tx2143901,2022-12-19 08:57:10,payment_failure
tx2143903,2022-12-18 20:09:15,fraud
tx2144008,2022-12-20 23:04:19,customer_request
tx2144134,2022-12-20 09:15:08,payment_failure
tx2144212,2022-12-21 21:05:32,customer_request
tx2144422,2022-12-22 23:51:40,payment_failure
tx2144737,2022-12-24 03:16:02,fraud
tx2145045,2022-12-26 02:08:41,payment_failure
tx2145238,2022-12-25 08:12:10,payment_failure
tx2145418,2022-12-26 16:44:49,payment_failure
tx2145546,2022-12-27 09:26:22,payment_failure
tx2145722,2022-12-26 22:54:17,customer_request
tx2145758,2022-12-27 12:54:48,fraud
tx2145782,2022-12-28 18:29:28,payment_failure
tx2145839,2022-12-28 07:03:55,customer_request
tx2145895,2022-12-27 09:57:59,customer_request
tx2146049,2022-12-28 19:52:39,fraud
tx2146541,2022-12-29 18:25:43,customer_request
tx2146676,2022-12-31 10:34:38,fraud
tx2146810,2023-01-02 14:37:23,fraud
tx2146884,2023-01-02 12:15:20,customer_request
tx2147003,2023-01-01 13:27:52,fraud
tx2147260,2023-01-01 00:46:26,fraud
tx2147322,2023-01-04 12:31:08,payment_failure
tx2147344,2023-01-03 10:30:22,customer_request
tx2147353,2023-01-03 19:28:56,customer_request
tx2147621,2023-01-03 02:30:26,payment_failure
tx2147704,2023-01-06 16:37:01,customer_request
tx2147739,2023-01-04 15:39:35,payment_failure
tx2148460,2023-01-08 22:35:39,payment_failure
tx2148508,2023-01-08 13:37:31,payment_failure
tx2148544,2023-01-10 11:28:34,customer_request
tx2148617,2023-01-09 11:56:11,payment_failure
tx2148681,2023-01-09 20:02:23,payment_failure
tx2148688,2023-01-10 01:41:28,fraud
tx2148779,2023-01-11 20:23:22,customer_request
tx2148805,2023-01-10 22:12:56,fraud
tx2148961,2023-01-11 00:10:12,customer_request
tx2149078,2023-01-13 03:54:30,payment_failure
tx2149104,2023-01-11 14:28:15,payment_failure
tx2149129,2023-01-12 16:29:50,customer_request
tx2149235,2023-01-12 04:09:04,fraud
tx2149265,2023-01-13 19:53:27,payment_failure
tx2149280,2023-01-14 22:10:02,fraud
tx2149344,2023-01-13 22:08:26,payment_failure
tx2149548,2023-01-15 01:23:04,customer_request
tx2149582,2023-01-14 02:33:15,customer_request
tx2149632,2023-01-14 23:29:13,payment_failure
tx2149676,2023-01-14 23:20:03,customer_request
tx2149772,2023-01-14 08:24:43,customer_request
tx2149838,2023-01-15 01:54:08,payment_failure
tx2149871,2023-01-17 13:39:06,customer_request
tx2149963,2023-01-15 10:40:33,fraud
tx2150291,2023-01-17 14:20:21,customer_request
tx2150333,2023-01-17 04:21:54,fraud
tx2150362,2023-01-19 23:58:31,fraud
tx2150428,2023-01-18 13:05:26,customer_request
tx2150976,2023-01-20 21:59:17,fraud
tx2151226,2023-01-21 14:21:59,customer_request
tx2151312,2023-01-22 20:43:15,fraud
tx2151364,2023-01-23 22:26:07,fraud
tx2151398,2023-01-22 21:46:07,fraud
tx2151500,2023-01-22 01:50:42,payment_failure
tx2151555,2023-01-24 19:17:27,customer_request
tx2151909,2023-01-26 10:19:37,fraud
tx2152103,2023-01-26 10:57:48,customer_request
tx2152149,2023-01-28 05:57:21,payment_failure
tx2152157,2023-01-27 07:33:02,payment_failure
tx2152269,2023-01-26 15:10:34,payment_failure
tx2152282,2023-01-28 18:41:38,fraud
tx2152654,2023-01-29 06:02:46,fraud
tx2152821,2023-01-29 03:46:10,customer_request
tx2152830,2023-01-31 10:11:41,fraud
tx2152857,2023-01-30 21:07:03,payment_failure
tx2153085,2023-01-31 17:00:26,customer_request
tx2153141,2023-01-31 11:34:11,customer_request
tx2153197,2023-02-01 19:43:38,payment_failure
tx2153252,2023-01-31 05:49:20,payment_failure
tx2153428,2023-02-01 07:31:42,customer_request
tx2153452,2023-02-01 00:01:58,customer_request
tx2153562,2023-02-02 10:24:31,customer_request
tx2153653,2023-02-02 20:08:18,fraud
tx2153686,2023-02-02 13:34:55,fraud
tx2153872,2023-02-05 13:30:13,payment_failure
tx2153887,2023-02-05 19:22:41,customer_request
tx2153916,2023-02-03 12:06:04,customer_request
tx2153977,2023-02-05 02:23:28,payment_failure
tx2154048,2023-02-06 14:20:28,payment_failure
tx2154113,2023-02-06 22:15:41,fraud
tx2154167,2023-02-04 06:39:05,payment_failure
tx2154356,2023-02-05 05:14:24,customer_request
tx2154390,2023-02-05 03:09:06,payment_failure
tx2154394,2023-02-05 09:09:47,customer_request
tx2154442,2023-02-05 17:48:25,payment_failure
tx2154469,2023-02-05 09:04:49,payment_failure
tx2154630,2023-02-07 15:49:46,fraud
tx2154697,2023-02-07 00:19:31,payment_failure
tx2154765,2023-02-06 07:41:30,payment_failure
tx2154783,2023-02-07 07:41:57,fraud
tx2154807,2023-02-09 15:58:05,fraud
tx2155045,2023-02-10 19:48:33,fraud
tx2155115,2023-02-09 19:06:23,customer_request
tx2155137,2023-02-08 02:47:26,payment_failure
tx2155172,2023-02-10 12:36:25,fraud
tx2155283,2023-02-11 01:21:30,customer_request
tx2155405,2023-02-09 01:59:45,fraud
tx2155519,2023-02-10 11:06:11,payment_failure
tx2155853,2023-02-11 21:32:18,payment_failure
tx2155858,2023-02-13 22:39:29,customer_request
tx2155922,2023-02-14 17:34:41,customer_request
tx2156244,2023-02-15 08:17:10,payment_failure
tx2156541,2023-02-14 01:41:02,fraud
tx2156635,2023-02-16 13:47:38,customer_request
tx2156665,2023-02-16 02:29:20,payment_failure
tx2156776,2023-02-16 16:11:39,customer_request
tx2156805,2023-02-17 08:25:29,payment_failure
tx2156819,2023-02-18 04:47:35,customer_request
tx2156884,2023-02-18 13:03:35,fraud
tx2157080,2023-02-18 05:51:08,customer_request
tx2157220,2023-02-19 01:16:41,fraud
tx2157221,2023-02-20 16:07:09,payment_failure
tx2157332,2023-02-18 05:33:43,payment_failure
tx2157345,2023-02-20 06:01:46,fraud
tx2157348,2023-02-18 15:42:58,fraud
tx2157422,2023-02-18 21:05:24,payment_failure
tx2157544,2023-02-21 11:48:04,payment_failure
tx2157562,2023-02-19 14:47:25,fraud
tx2157589,2023-02-21 01:03:39,customer_request
tx2157601,2023-02-19 02:30:17,payment_failure
tx2157649,2023-02-19 01:30:26,fraud
tx2157654,2023-02-21 09:03:10,customer_request
tx2157706,2023-02-21 04:46:32,customer_request
tx2157714,2023-02-19 18:04:24,fraud
tx2157868,2023-02-20 17:07:34,customer_request
tx2157965,2023-02-20 22:04:24,payment_failure
tx2157978,2023-02-21 16:02:05,fraud
tx2157980,2023-02-20 16:24:40,customer_request
tx2158062,2023-02-23 07:39:25,payment_failure
tx2158064,2023-02-21 11:18:56,payment_failure
tx2158086,2023-02-22 04:32:14,customer_request
tx2158135,2023-02-21 21:23:12,customer_request
tx2158304,2023-02-23 06:47:36,payment_failure
tx2158320,2023-02-24 22:53:05,customer_request
tx2158382,2023-02-22 22:05:12,fraud
tx2158551,2023-02-23 08:29:25,payment_failure
tx2158689,2023-02-26 12:42:26,customer_request
tx2158690,2023-02-26 08:24:03,fraud
tx2158783,2023-02-25 17:26:28,customer_request
tx2158804,2023-02-24 07:14:03,customer_request
tx2158912,2023-02-25 14:43:39,fraud
tx2158965,2023-02-25 19:39:44,payment_failure
tx2159006,2023-02-27 20:00:01,payment_failure
tx2159046,2023-02-25 18:08:11,payment_failure
tx2159101,2023-02-26 13:11:07,customer_request
tx2159421,2023-02-27 00:39:03,payment_failure
tx2159508,2023-03-01 22:09:50,payment_failure
tx2159514,2023-03-01 12:21:32,payment_failure
tx2159586,2023-03-01 13:34:17,payment_failure
tx2159679,2023-03-01 01:23:53,fraud
tx2159914,2023-03-03 10:49:10,fraud
tx2159925,2023-03-01 17:09:38,payment_failure
tx2160048,2023-03-02 16:37:32,fraud
tx2160152,2023-03-04 20:24:02,fraud
tx2160192,2023-03-04 07:44:59,customer_request
tx2160207,2023-03-04 21:50:18,customer_request
tx2160283,2023-03-04 23:46:34,payment_failure
tx2160485,2023-03-06 21:11:11,customer_request
tx2160681,2023-03-04 06:48:49,fraud
tx2160931,2023-03-07 05:15:49,customer_request
tx2160989,2023-03-06 08:15:43,fraud
tx2161193,2023-03-07 02:56:17,fraud
tx2161282,2023-03-07 12:51:05,customer_request
tx2161402,2023-03-07 02:57:59,fraud
tx2161710,2023-03-11 10:56:28,customer_request
tx2161748,2023-03-10 02:31:54,fraud
tx2161916,2023-03-10 00:52:47,customer_request
tx2162132,2023-03-13 03:45:54,payment_failure
tx2162198,2023-03-12 06:00:03,customer_request
tx2162313,2023-03-11 01:22:24,fraud
tx2162474,2023-03-12 01:57:36,fraud
tx2162490,2023-03-13 11:07:35,fraud
tx2162502,2023-03-12 21:22:32,payment_failure
tx2162901,2023-03-15 20:59:04,fraud
tx2162926,2023-03-15 11:59:19,customer_request
tx2163240,2023-03-15 02:21:09,customer_request
tx2163246,2023-03-16 20:06:56,fraud
tx2163442,2023-03-16 21:48:40,fraud
tx2163455,2023-03-16 14:49:19,payment_failure
tx2163574,2023-03-17 15:12:00,fraud
tx2163630,2023-03-17 18:38:19,customer_request
tx2163639,2023-03-17 16:40:56,fraud
tx2163699,2023-03-19 11:35:55,payment_failure
tx2163778,2023-03-18 17:39:13,fraud
tx2163797,2023-03-19 20:29:02,customer_request
tx2164002,2023-03-19 21:42:12,customer_request
tx2164058,2023-03-21 01:20:15,payment_failure
tx2164405,2023-03-21 00:42:26,customer_request
tx2165089,2023-03-25 18:34:57,payment_failure
tx2165169,2023-03-23 23:34:43,customer_request
tx2165302,2023-03-24 07:00:36,fraud
tx2165313,2023-03-26 13:24:54,fraud
tx2165437,2023-03-25 04:54:25,customer_request
tx2165605,2023-03-26 07:44:49,payment_failure
tx2165880,2023-03-28 21:00:06,payment_failure
tx2165993,2023-03-26 01:02:06,customer_request
tx2166000,2023-03-28 23:37:12,fraud
tx2166055,2023-03-29 23:12:06,payment_failure
tx2166110,2023-03-27 16:30:00,fraud
tx2166117,2023-03-27 14:46:19,fraud
tx2166370,2023-03-30 00:29:44,payment_failure
tx2166408,2023-03-28 00:32:02,fraud
tx2166533,2023-03-31 12:24:23,customer_request
tx2166610,2023-03-29 18:30:01,payment_failure
tx2166668,2023-03-29 19:33:19,customer_request
tx2166732,2023-04-01 00:30:56,customer_request
tx2166746,2023-04-01 18:00:14,fraud
tx2166867,2023-03-31 11:11:30,fraud
tx2166907,2023-03-30 09:06:32,customer_request
tx2167050,2023-04-02 14:12:11,payment_failure
tx2167145,2023-04-02 08:07:38,fraud
tx2167209,2023-04-02 01:46:01,payment_failure
tx2167280,2023-04-01 14:56:09,fraud
tx2167338,2023-04-03 02:41:04,fraud
tx2167449,2023-04-02 22:56:26,customer_request
tx2167452,2023-04-01 11:38:12,fraud
tx2167468,2023-04-03 23:05:51,customer_request
tx2167514,2023-04-03 23:03:42,customer_request
tx2167592,2023-04-04 02:02:15,customer_request
tx2167619,2023-04-04 21:57:04,payment_failure
tx2167729,2023-04-02 04:11:28,payment_failure
tx2167769,2023-04-05 01:44:30,customer_request
tx2167879,2023-04-05 12:05:52,fraud
tx2167914,2023-04-04 19:47:00,payment_failure
tx2168125,2023-04-06 20:25:43,payment_failure
tx2168270,2023-04-05 17:23:17,fraud
tx2168346,2023-04-07 11:58:03,fraud
tx2168687,2023-04-08 19:34:07,fraud
tx2168933,2023-04-09 13:50:55,customer_request
tx2169027,2023-04-08 19:16:52,payment_failure
tx2169276,2023-04-10 18:36:57,fraud
tx2169339,2023-04-09 13:32:15,customer_request
tx2169368,2023-04-11 21:11:08,fraud
tx2169381,2023-04-10 13:46:09,fraud
tx2169457,2023-04-10 03:06:48,customer_request
tx2169687,2023-04-13 17:52:21,fraud
tx2169726,2023-04-13 19:11:09,fraud
tx2169811,2023-04-12 12:51:34,customer_request
tx2169849,2023-04-13 03:50:35,payment_failure
tx2169851,2023-04-12 01:48:36,payment_failure
tx2169858,2023-04-12 08:13:12,fraud
tx2170072,2023-04-15 08:41:42,fraud
tx2170092,2023-04-13 11:18:11,fraud
tx2170098,2023-04-14 20:30:56,customer_request
tx2170151,2023-04-15 08:56:24,payment_failure
tx2170186,2023-04-13 02:32:35,customer_request
tx2170242,2023-04-14 13:22:57,fraud
tx2170330,2023-04-16 22:22:59,fraud
tx2170453,2023-04-16 19:34:27,customer_request
tx2170479,2023-04-14 12:44:26,fraud
tx2170529,2023-04-16 14:51:59,fraud
tx2170604,2023-04-16 14:11:01,fraud
tx2170710,2023-04-15 13:22:05,fraud
tx2170814,2023-04-17 17:32:24,payment_failure
tx2170948,2023-04-18 07:11:34,fraud
tx2170992,2023-04-18 17:58:25,fraud
tx2171000,2023-04-18 02:02:15,fraud
tx2171007,2023-04-17 21:43:49,customer_request
tx2171043,2023-04-18 03:46:23,fraud
tx2171095,2023-04-17 02:05:24,customer_request
tx2171195,2023-04-17 01:13:31,payment_failure
tx2171235,2023-04-18 05:30:46,fraud
tx2171344,2023-04-19 21:39:15,customer_request
tx2171348,2023-04-18 10:47:01,customer_request
tx2171432,2023-04-19 09:51:33,fraud
tx2171552,2023-04-19 05:46:35,fraud
tx2171565,2023-04-20 22:23:48,payment_failure
tx2171596,2023-04-19 16:50:20,fraud
tx2171600,2023-04-20 11:30:44,fraud
tx2171602,2023-04-21 11:22:18,payment_failure
tx2171613,2023-04-20 22:07:26,fraud
tx2171673,2023-04-20 03:20:11,fraud
tx2171696,2023-04-19 10:11:41,customer_request
tx2171816,2023-04-22 22:20:16,payment_failure
tx2171894,2023-04-22 09:06:24,customer_request
tx2172163,2023-04-22 02:24:12,customer_request
tx2172242,2023-04-24 04:05:44,customer_request
tx2172288,2023-04-22 13:13:20,payment_failure
tx2172316,2023-04-23 14:56:57,customer_request
tx2172327,2023-04-22 08:29:24,fraud
tx2172387,2023-04-23 21:50:27,payment_failure
tx2172416,2023-04-22 09:17:23,customer_request
tx2172436,2023-04-22 00:00:08,fraud
tx2172676,2023-04-24 08:27:09,customer_request
