transaction_id,return_date,refund_amount,reason
tx2210500,2023-11-17 03:48:01,37.74,not_as_described
tx2210590,2023-11-18 03:56:58,42.34,defective
tx2210615,2023-11-29 16:43:32,202.41,defective
tx2210625,2023-12-02 11:00:23,53.84,not_as_described
tx2210632,2023-12-11 00:42:42,104.72,size_issue
tx2210677,2023-12-13 12:52:51,49.88,defective
tx2210687,2023-11-27 00:51:33,37.15,not_as_described
tx2210706,2023-12-05 06:31:32,118.41,size_issue
tx2210736,2023-11-27 10:52:45,85.84,not_as_described
tx2210737,2023-12-13 09:05:29,80.26,not_as_described
tx2210747,2023-11-21 03:16:14,81.02,defective
tx2210756,2023-12-11 04:41:01,113.13,size_issue
tx2210762,2023-11-18 05:05:21,150.17,size_issue
tx2210859,2023-11-26 08:31:53,128.48,not_as_described
tx2210868,2023-12-13 13:25:34,65.38,defective
tx2210877,2023-12-04 15:47:04,58.13,not_as_described
tx2210880,2023-12-11 19:07:43,68.06,not_as_described
tx2211053,2023-12-05 00:57:13,143.56,size_issue
tx2211062,2023-11-21 03:05:03,22.32,size_issue
tx2211081,2023-11-26 17:32:19,80.48,size_issue
tx2211102,2023-11-18 13:08:10,58.79,size_issue
tx2211125,2023-12-08 18:04:28,1733.15,size_issue
tx2211258,2023-12-09 00:30:19,198.07,defective
tx2211269,2023-12-07 02:22:31,3463.69,not_as_described
tx2211292,2023-11-26 02:33:35,114.01,defective
tx2211326,2023-12-05 19:15:03,92.15,defective
tx2211433,2023-12-13 21:40:02,240.79,defective
tx2211461,2023-11-30 06:29:00,60.2,size_issue
tx2211562,2023-11-22 09:39:41,70.28,size_issue
tx2211564,2023-12-18 15:27:48,167.72,not_as_described
tx2211598,2023-12-10 17:41:20,43.4,size_issue
tx2211599,2023-12-09 22:55:04,63.81,size_issue
tx2211618,2023-11-23 02:42:40,24.24,not_as_described
tx2211636,2023-11-24 23:44:32,190.91,not_as_described
tx2211656,2023-12-05 02:55:29,92.99,defective
tx2211683,2023-12-13 06:07:42,148.65,defective
tx2211714,2023-12-14 17:28:24,34.85,not_as_described
tx2211764,2023-12-18 08:01:50,38.35,defective
tx2211783,2023-12-05 19:08:36,52.15,size_issue
tx2211794,2023-11-23 00:11:53,28.09,defective
tx2211797,2023-11-26 01:44:31,54.9,defective
tx2211801,2023-12-14 14:13:31,79.46,size_issue
tx2211804,2023-11-28 15:34:15,76.9,defective
tx2211844,2023-12-03 04:53:24,86.16,size_issue
tx2211856,2023-11-29 06:34:05,282.77,not_as_described
tx2211917,2023-12-01 15:23:50,219.85,defective
tx2211927,2023-12-09 09:31:02,233.38,size_issue
tx2211935,2023-12-04 18:07:10,26.35,size_issue
tx2211936,2023-12-18 18:37:10,38.06,size_issue
tx2211956,2023-12-08 02:39:32,71.38,defective
tx2212011,2023-12-18 01:56:58,145.68,not_as_described
tx2212056,2023-12-16 23:56:44,34.82,not_as_described
tx2212064,2023-12-11 22:08:57,66.99,size_issue
tx2212085,2023-12-05 17:12:15,109.71,not_as_described
tx2212124,2023-12-21 00:19:19,68.32,defective
tx2212142,2023-12-10 21:31:03,44.77,size_issue
tx2212155,2023-12-02 07:21:50,92.81,not_as_described
tx2212173,2023-12-06 13:23:13,130.04,defective
tx2212205,2023-11-30 10:04:46,106.5,defective
tx2212241,2023-12-06 18:14:40,58.67,not_as_described
tx2212246,2023-12-18 06:01:03,87.39,size_issue
tx2212253,2023-12-08 02:10:44,53.84,size_issue
tx2212379,2023-12-22 06:46:11,91.72,defective
tx2212493,2023-12-10 15:10:19,124.75,size_issue
tx2212498,2023-11-26 00:25:58,176.97,size_issue
tx2212535,2023-12-20 07:40:19,39.67,size_issue
tx2212562,2023-12-11 12:06:58,90.3,defective
tx2212569,2023-12-04 20:21:12,88.73,not_as_described
tx2212574,2023-12-20 00:50:16,46.54,size_issue
tx2212591,2023-12-18 23:52:33,85.71,not_as_described
tx2212593,2023-12-13 00:43:12,142.92,defective
tx2212697,2023-12-10 13:23:41,103.71,size_issue
tx2212705,2023-12-21 09:53:56,193.05,not_as_described
tx2212722,2023-12-23 19:54:42,197.44,size_issue
tx2212731,2023-12-02 14:56:54,107.34,defective
tx2212757,2023-12-13 05:34:21,117.61,defective
tx2212760,2023-12-17 02:37:16,244.27,not_as_described
tx2212764,2023-12-15 12:10:57,157.24,not_as_described
tx2212779,2023-12-12 06:38:16,139.99,not_as_described
tx2212781,2023-12-19 22:44:00,17.7,size_issue
tx2212799,2023-12-16 18:04:00,99.94,size_issue
tx2212811,2023-12-02 05:31:20,91.53,not_as_described
tx2212850,2023-12-12 11:09:05,251.78,defective
tx2212858,2023-12-21 16:50:39,278.66,not_as_described
tx2212870,2023-12-11 19:37:07,105.08,not_as_described
tx2212871,2023-12-07 06:26:12,90.47,defective
tx2212873,2023-12-15 06:45:50,87.57,defective
tx2212939,2023-12-18 03:50:30,65.54,defective
tx2212964,2023-12-06 09:36:12,59.92,size_issue
tx2213096,2023-12-20 19:33:21,28.98,not_as_described
tx2213140,2023-12-01 00:38:42,17.75,size_issue
tx2213170,2023-12-03 10:57:46,61.85,not_as_described
tx2213187,2023-12-08 19:46:35,220.51,not_as_described
tx2213191,2023-12-02 07:12:05,95.84,size_issue
tx2213194,2023-11-30 04:18:05,82.46,defective
tx2213215,2023-12-23 19:04:56,52.67,not_as_described
tx2213220,2023-11-30 00:25:47,148.3,size_issue
tx2213277,2023-12-15 08:09:07,171.69,defective
tx2213331,2023-12-11 01:55:29,61.48,not_as_described
tx2213350,2023-12-13 02:27:19,407.82,defective
tx2213370,2023-12-14 23:50:57,68.75,not_as_described
tx2213372,2023-12-03 13:00:40,65.72,not_as_described
tx2213381,2023-12-08 13:38:16,80.94,size_issue
tx2213400,2023-12-06 12:35:25,116.2,not_as_described
tx2213453,2023-12-01 06:31:45,39.79,not_as_described
tx2213481,2023-12-01 01:09:10,130.18,size_issue
tx2213504,2023-12-02 17:13:05,73.05,not_as_described
tx2213533,2023-12-11 19:09:29,98.9,size_issue
tx2213559,2023-12-05 21:47:29,44.07,defective
tx2213638,2023-12-20 21:47:49,120.53,size_issue
tx2213647,2023-12-13 05:11:49,50.11,size_issue
tx2213733,2023-12-03 07:55:29,90.79,not_as_described
tx2213769,2023-12-11 18:42:31,43.55,size_issue
tx2213790,2023-12-15 13:02:52,79.6,size_issue
tx2213802,2023-12-15 05:49:57,71.09,not_as_described
tx2213821,2023-12-06 15:27:00,51.37,not_as_described
tx2213842,2023-12-09 00:51:02,66.74,defective
tx2213880,2023-12-08 05:44:36,130.12,not_as_described
tx2213965,2023-12-25 02:10:36,114.05,defective
tx2213966,2023-12-21 11:58:54,77.27,not_as_described
tx2214039,2023-12-06 11:38:41,36.54,not_as_described
tx2214040,2023-12-11 13:23:33,56.69,defective
tx2214051,2023-12-04 23:22:15,36.38,size_issue
tx2214104,2023-12-04 18:30:17,43.31,size_issue
tx2214114,2023-12-17 19:24:39,72.53,defective
tx2214211,2023-12-20 18:15:41,50.38,size_issue
tx2214226,2023-12-12 19:55:50,486.09,size_issue
tx2214258,2023-12-05 12:07:36,92.42,not_as_described
tx2214269,2023-12-27 12:53:18,91.82,size_issue
tx2214303,2023-12-31 14:24:40,817.79,not_as_described
tx2214329,2023-12-31 08:28:43,217.35,not_as_described
tx2214341,2023-12-18 22:09:57,372.76,defective
tx2214384,2023-12-21 02:05:48,77.14,size_issue
tx2214386,2023-12-31 14:36:03,40.62,size_issue
tx2214484,2023-12-19 01:48:20,187.99,size_issue
tx2214503,2023-12-24 00:16:20,125.09,not_as_described
tx2214525,2023-12-30 17:37:35,47.82,size_issue
tx2214532,2024-01-01 17:18:34,158.47,defective
tx2214533,2023-12-14 20:11:56,115.02,size_issue
tx2214543,2023-12-09 14:40:14,156.96,size_issue
tx2214599,2023-12-21 12:29:35,141.56,not_as_described
tx2214680,2023-12-14 09:51:43,60.06,defective
tx2214756,2023-12-18 14:48:06,76.32,defective
tx2214804,2023-12-25 11:27:31,39.01,defective
tx2214853,2023-12-12 15:37:51,59.14,defective
tx2214856,2024-01-03 03:44:52,39.89,defective
tx2214934,2023-12-30 03:36:51,78.69,defective
tx2214973,2023-12-16 18:15:30,171.67,size_issue
tx2215037,2024-01-04 01:32:44,207.74,not_as_described
tx2215051,2023-12-16 15:34:45,109.01,not_as_described
tx2215055,2023-12-19 21:52:21,86.6,defective
tx2215094,2023-12-31 09:27:44,51.45,defective
tx2215109,2023-12-27 19:15:54,52.85,not_as_described
tx2215114,2023-12-18 12:01:13,472.21,size_issue
tx2215154,2023-12-24 07:16:50,54.96,defective
tx2215201,2023-12-16 01:41:06,277.34,not_as_described
tx2215227,2023-12-26 22:45:51,76.02,size_issue
tx2215238,2023-12-20 04:22:06,186.89,defective
tx2215249,2023-12-17 15:54:40,31.68,size_issue
tx2215261,2024-01-05 07:47:31,74.43,size_issue
tx2215304,2023-12-13 01:55:08,142.46,not_as_described
tx2215316,2023-12-15 02:40:47,148.86,not_as_described
tx2215318,2023-12-21 06:07:42,63.05,defective
tx2215352,2023-12-11 13:50:14,181.88,size_issue
tx2215375,2023-12-25 12:54:50,139.68,defective
tx2215381,2023-12-10 18:35:29,79.16,size_issue
tx2215384,2023-12-20 17:13:14,205.81,defective
tx2215389,2024-01-03 03:24:10,35.62,defective
tx2215431,2023-12-21 04:48:59,38.24,defective
tx2215439,2023-12-17 13:36:09,104.12,size_issue
tx2215547,2023-12-30 13:23:49,140.12,defective
tx2215577,2023-12-19 16:52:05,64.86,size_issue
tx2215600,2023-12-21 10:10:20,338.31,defective
tx2215624,2024-01-07 10:01:12,84.39,not_as_described
tx2215660,2023-12-25 22:28:11,34.68,size_issue
tx2215665,2024-01-04 16:09:57,120.85,size_issue
tx2215697,2023-12-19 09:35:02,432.49,size_issue
tx2215708,2024-01-04 18:51:10,98.11,size_issue
tx2215718,2024-01-06 22:13:50,258.45,size_issue
tx2215740,2023-12-14 13:58:06,31.53,size_issue
tx2215781,2023-12-24 11:08:05,184.67,not_as_described
tx2215790,2023-12-22 13:57:05,2657.84,not_as_described
tx2215796,2023-12-12 22:51:49,50.42,defective
tx2215800,2023-12-27 17:29:42,35.9,defective
tx2215843,2023-12-21 19:52:29,140.58,not_as_described
tx2215845,2023-12-18 06:10:07,89.93,size_issue
tx2215869,2024-01-08 12:15:20,126.99,defective
tx2216000,2023-12-18 13:45:11,63.83,not_as_described
tx2216078,2023-12-21 00:01:40,53.4,size_issue
tx2216081,2024-01-03 03:41:26,200.52,not_as_described
tx2216186,2023-12-20 22:01:01,89.47,size_issue
tx2216196,2024-01-09 14:53:35,84.99,defective
tx2216239,2023-12-18 16:11:51,117.44,defective
tx2216257,2023-12-20 12:50:24,69.27,size_issue
tx2216336,2024-01-04 23:57:58,53.21,size_issue
tx2216338,2023-12-26 06:04:47,98.01,defective
tx2216380,2023-12-20 07:33:39,63.68,not_as_described
tx2216450,2023-12-18 15:22:14,93.49,defective
tx2216479,2023-12-18 17:58:40,161.16,size_issue
tx2216505,2023-12-31 20:34:34,79.25,defective
tx2216529,2024-01-03 07:53:44,141.16,not_as_described
tx2216559,2023-12-30 14:47:17,82.43,not_as_described
tx2216614,2024-01-06 02:42:27,67.43,defective
tx2216671,2023-12-18 14:15:43,71.85,not_as_described
tx2216731,2024-01-05 09:44:12,79.71,defective
tx2216785,2023-12-25 20:31:20,36.06,not_as_described
tx2216790,2024-01-04 00:26:39,69.5,defective
tx2216821,2024-01-12 01:14:30,47.64,not_as_described
tx2216831,2023-12-19 04:46:44,213.76,size_issue
tx2216933,2023-12-28 16:22:59,72.99,defective
tx2216946,2023-12-29 01:33:28,247.68,not_as_described
tx2216948,2024-01-09 01:10:17,22.35,size_issue
tx2216950,2023-12-20 21:12:47,80.45,defective
tx2217020,2024-01-09 07:58:32,91.33,not_as_described
tx2217088,2023-12-31 04:19:17,50.9,defective
tx2217108,2024-01-05 12:58:15,123.86,size_issue
tx2217119,2024-01-15 06:15:53,27.34,size_issue
tx2217217,2023-12-31 08:13:36,46.16,defective
tx2217245,2023-12-30 02:47:39,165.24,size_issue
tx2217282,2023-12-26 22:09:21,405.83,defective
tx2217298,2024-01-12 04:45:24,62.54,defective
tx2217327,2024-01-01 23:27:58,72.57,defective
tx2217339,2023-12-25 12:01:23,215.28,not_as_described
tx2217507,2023-12-23 12:55:26,149.63,not_as_described
tx2217594,2024-01-17 21:30:15,78.54,size_issue
tx2217602,2024-01-01 14:14:31,35.96,size_issue
tx2217652,2023-12-28 21:24:03,55.8,not_as_described
tx2217702,2024-01-07 09:33:41,57.22,defective
tx2217708,2023-12-31 17:32:39,34.57,defective
tx2217754,2024-01-18 07:01:40,4905.12,defective
tx2217914,2024-01-18 02:39:15,41.88,size_issue
tx2217925,2024-01-13 15:30:32,67.29,not_as_described
tx2217958,2024-01-03 19:09:20,58.72,defective
tx2217977,2023-12-29 19:43:06,99.85,size_issue
tx2217987,2023-12-24 07:47:23,31.02,defective
tx2218023,2024-01-18 11:29:34,66.07,size_issue
tx2218029,2023-12-24 00:16:47,217.64,size_issue
tx2218032,2024-01-08 13:38:48,102.46,size_issue
tx2218035,2023-12-29 15:53:06,134.47,not_as_described
tx2218125,2024-01-21 14:16:00,68.57,defective
tx2218141,2023-12-26 03:12:35,42.76,size_issue
tx2218147,2024-01-17 08:07:10,113.13,not_as_described
tx2218192,2024-01-06 20:14:11,45.32,size_issue
tx2218218,2024-01-05 12:09:05,162.52,defective
tx2218272,2024-01-02 00:53:50,83.79,defective
tx2218308,2024-01-09 13:19:31,29.62,size_issue
tx2218354,2024-01-17 15:34:53,1621.33,size_issue
tx2218378,2024-01-18 17:31:02,185.39,defective
tx2218449,2024-01-08 21:55:19,126.32,defective
tx2218464,2024-01-19 14:02:42,44.44,size_issue
tx2218508,2023-12-27 18:17:10,63.68,not_as_described
tx2218521,2023-12-29 21:43:27,42.28,not_as_described
tx2218548,2024-01-12 15:39:59,91.93,size_issue
tx2218567,2024-01-12 20:36:53,280.98,size_issue
tx2218572,2024-01-09 13:30:43,42.66,size_issue
tx2218579,2024-01-22 04:51:40,129.07,size_issue
tx2218626,2024-01-18 16:25:59,100.03,not_as_described
tx2218629,2024-01-18 22:31:01,92.66,size_issue
tx2218694,2024-01-10 19:47:01,64.03,size_issue
tx2218731,2024-01-01 11:15:16,25.78,not_as_described
tx2218737,2024-01-08 18:52:58,117.09,not_as_described
tx2218761,2024-01-05 10:53:10,50.92,defective
tx2218766,2024-01-10 19:40:44,772.67,defective
tx2218774,2024-01-14 15:23:19,433.29,size_issue
tx2218785,2024-01-11 16:28:02,66.26,not_as_described
tx2218885,2024-01-21 02:43:47,63.45,size_issue
tx2218890,2024-01-12 10:52:00,24.77,defective
tx2218937,2024-01-01 11:22:53,90.43,defective
tx2219007,2024-01-17 07:06:43,47.39,size_issue
tx2219031,2024-01-18 04:00:24,60.92,size_issue
tx2219083,2024-01-07 17:32:13,177.9,size_issue
tx2219141,2024-01-22 17:35:04,564.45,defective
tx2219143,2024-01-21 13:36:43,35.27,not_as_described
tx2219147,2024-01-24 22:39:21,152.86,not_as_described
tx2219156,2023-12-29 20:28:04,64.85,not_as_described
tx2219180,2024-01-21 19:03:40,154.56,defective
tx2219202,2024-01-25 23:13:39,1304.56,size_issue
tx2219222,2024-01-07 18:55:29,74.03,size_issue
tx2219226,2024-01-14 10:29:57,87.19,size_issue
tx2219238,2024-01-03 15:10:59,87.22,not_as_described
tx2219270,2024-01-19 12:00:26,78.41,defective
tx2219286,2024-01-02 13:46:57,231.18,defective
tx2219288,2024-01-07 15:20:32,53.41,not_as_described
tx2219359,2024-01-16 07:17:32,57.39,size_issue
tx2219390,2024-01-11 06:24:45,64.61,defective
tx2219415,2024-01-17 06:49:27,167.54,size_issue
tx2219442,2024-01-07 06:56:32,73.47,defective
tx2219449,2023-12-31 08:51:23,154.26,size_issue
tx2219494,2024-01-07 12:28:54,87.02,size_issue
tx2219612,2024-01-09 10:59:18,110.8,size_issue
tx2219651,2024-01-20 19:05:56,71.1,defective
tx2219659,2024-01-05 10:50:46,79.24,not_as_described
tx2219682,2024-01-25 22:26:03,28.69,not_as_described
tx2219683,2024-01-25 17:51:57,360.58,defective
tx2219745,2024-01-19 08:53:20,294.08,defective
tx2219763,2024-01-03 21:45:12,38.25,not_as_described
tx2219803,2024-01-19 18:25:45,38.14,not_as_described
tx2219844,2024-01-06 01:26:47,55.75,size_issue
tx2219852,2024-01-04 08:56:06,43.71,defective
tx2219884,2024-01-19 07:06:16,108.91,defective
tx2219888,2024-01-11 00:11:56,104.45,defective
tx2219961,2024-01-17 14:14:38,99.49,defective
tx2220074,2024-01-11 13:18:54,259.31,defective
tx2220078,2024-01-14 01:27:57,89.08,not_as_described
tx2220113,2024-01-28 23:32:30,149.14,defective
tx2220123,2024-01-09 05:34:29,30.2,defective
tx2220166,2024-01-21 14:36:25,46.06,defective
tx2220265,2024-01-05 02:03:31,37.3,not_as_described
tx2220306,2024-01-25 04:26:16,200.02,not_as_described
tx2220322,2024-01-19 00:47:55,85.01,not_as_described
tx2220323,2024-01-18 06:27:44,140.55,defective
tx2220334,2024-01-13 08:20:20,110.8,size_issue
tx2220365,2024-01-20 16:25:24,151.33,defective
tx2220375,2024-01-23 05:10:44,138.2,size_issue
tx2220387,2024-01-11 16:08:36,79.68,defective
tx2220442,2024-01-07 05:09:00,41.33,size_issue
tx2220461,2024-01-18 14:02:49,97.06,size_issue
tx2220466,2024-01-12 09:34:11,44.23,not_as_described
tx2220507,2024-01-07 03:04:03,140.41,size_issue
tx2220529,2024-01-13 21:32:15,72.46,defective
tx2220533,2024-01-21 01:29:34,59.31,not_as_described
tx2220597,2024-01-27 04:24:31,98.35,not_as_described
tx2220672,2024-01-30 14:44:51,46.56,defective
tx2220754,2024-01-07 05:38:23,57.31,size_issue
tx2220770,2024-01-14 07:40:54,101.81,not_as_described
tx2220804,2024-01-27 10:06:18,65.95,size_issue
tx2220851,2024-01-16 21:05:49,291.87,not_as_described
tx2220867,2024-01-17 14:07:21,38.49,size_issue
tx2220907,2024-01-13 19:16:11,99.05,defective
tx2220928,2024-01-30 15:38:36,94.1,not_as_described
tx2220967,2024-01-19 01:42:27,49.43,defective
tx2220996,2024-02-01 14:17:40,228.79,size_issue
tx2221003,2024-01-19 03:24:37,127.07,defective
tx2221021,2024-01-17 08:50:01,126.81,not_as_described
tx2221027,2024-01-18 17:18:48,37.3,not_as_described
tx2221033,2024-01-21 08:21:54,103.47,size_issue
tx2221076,2024-01-26 21:20:06,98.07,size_issue
tx2221089,2024-01-22 18:12:52,106.86,not_as_described
tx2221202,2024-01-31 04:30:18,75.72,size_issue
tx2221226,2024-01-25 21:56:53,138.32,defective
tx2221234,2024-01-19 00:29:57,150.38,not_as_described
tx2221241,2024-01-13 21:43:06,63.96,not_as_described
tx2221257,2024-01-08 06:22:48,111.2,not_as_described
tx2221258,2024-01-10 17:53:08,64.16,not_as_described
tx2221292,2024-02-04 23:41:28,77.53,not_as_described
tx2221304,2024-01-17 03:39:17,185.16,not_as_described
tx2221353,2024-01-15 08:28:40,44.02,defective
tx2221418,2024-01-15 00:42:13,138.61,not_as_described
tx2221422,2024-02-02 13:12:01,137.06,not_as_described
tx2221455,2024-02-03 09:26:48,74.05,size_issue
tx2221466,2024-01-29 13:21:36,77.88,not_as_described
tx2221503,2024-01-22 20:58:27,52.81,size_issue
tx2221527,2024-01-16 23:08:49,81.54,not_as_described
tx2221536,2024-01-20 05:13:49,99.71,size_issue
tx2221590,2024-01-11 01:09:30,59.07,defective
tx2221591,2024-01-18 00:02:21,103.51,not_as_described
tx2221600,2024-01-20 17:52:50,91.26,size_issue
tx2221613,2024-01-12 08:25:27,103.89,defective
tx2221616,2024-01-19 15:47:48,143.21,size_issue
tx2221640,2024-01-26 22:38:14,104.14,size_issue
tx2221685,2024-01-19 12:26:30,58.71,not_as_described
tx2221727,2024-01-31 01:59:45,65.61,not_as_described
tx2221779,2024-01-20 00:12:35,100.09,not_as_described
tx2221801,2024-02-07 19:18:26,45.38,defective
tx2221836,2024-01-18 04:04:44,139.06,defective
tx2221867,2024-01-13 10:54:19,196.42,not_as_described
tx2221914,2024-01-21 14:27:09,245.49,not_as_described
tx2221938,2024-01-12 13:49:50,102.69,not_as_described
tx2221999,2024-01-21 16:43:35,160.06,size_issue
tx2222014,2024-01-26 08:38:48,105.97,defective
tx2222030,2024-01-23 20:07:49,234.68,defective
tx2222060,2024-01-17 16:48:26,122.88,size_issue
tx2222082,2024-02-05 18:53:56,203.94,defective
tx2222109,2024-02-05 11:55:03,70.21,defective
tx2222122,2024-02-03 15:47:32,91.91,defective
tx2222210,2024-01-17 08:03:26,87.87,defective
tx2222266,2024-02-04 16:36:44,106.62,defective
tx2222275,2024-01-21 12:47:17,16.71,size_issue
tx2222334,2024-01-21 17:11:03,150.78,size_issue
tx2222356,2024-01-21 00:28:19,106.11,not_as_described
tx2222358,2024-01-16 01:30:23,50.35,not_as_described
tx2222360,2024-01-29 20:26:12,90.18,defective
tx2222362,2024-02-10 13:10:06,79.95,defective
tx2222372,2024-01-30 03:53:57,295.79,not_as_described
tx2222393,2024-02-04 12:13:03,74.59,defective
tx2222409,2024-02-07 16:46:48,135.69,size_issue
tx2222427,2024-02-02 15:55:31,38.37,defective
tx2222432,2024-01-31 15:10:16,64.53,not_as_described
tx2222447,2024-01-25 18:25:33,322.13,defective
tx2222511,2024-02-01 00:36:35,47.29,defective
tx2222555,2024-02-03 08:18:38,112.54,not_as_described
tx2222637,2024-02-03 23:51:00,99.31,size_issue
tx2222655,2024-01-27 03:49:42,36.17,size_issue
tx2222698,2024-01-19 10:25:54,127.53,defective
tx2222711,2024-01-21 18:54:28,156.66,not_as_described
tx2222716,2024-01-16 22:52:22,155.75,defective
tx2222745,2024-02-01 16:02:06,127.86,defective
tx2222758,2024-01-25 00:46:56,126.04,defective
tx2222768,2024-01-19 18:41:57,105.72,defective
tx2222771,2024-01-22 14:58:01,47.17,not_as_described
tx2222854,2024-02-12 05:14:32,119.59,defective
tx2222887,2024-02-02 23:16:38,36.27,not_as_described
tx2223002,2024-02-06 09:05:26,295.93,not_as_described
tx2223047,2024-01-19 08:31:37,33.07,size_issue
tx2223053,2024-02-11 22:22:51,96.36,size_issue
tx2223072,2024-01-27 18:47:47,138.99,not_as_described
tx2223089,2024-01-30 14:02:39,166.76,defective
tx2223104,2024-02-04 01:35:24,161.72,defective
tx2223145,2024-02-04 16:58:00,75.62,not_as_described
tx2223152,2024-02-12 10:34:46,178.46,defective
tx2223214,2024-01-18 14:08:54,137.27,not_as_described
tx2223221,2024-01-25 04:11:08,67.47,not_as_described
tx2223255,2024-01-25 21:27:06,34.83,not_as_described
tx2223275,2024-01-19 23:04:52,72.81,size_issue
tx2223318,2024-01-23 19:30:32,81.12,defective
tx2223375,2024-01-27 19:42:50,111.88,size_issue
tx2223414,2024-01-27 15:12:42,64.67,size_issue
tx2223428,2024-01-22 02:47:29,122.34,defective
tx2223435,2024-02-04 00:00:18,67.53,not_as_described
tx2223496,2024-02-01 16:54:58,65.33,not_as_described
tx2223533,2024-02-06 13:10:28,50.99,not_as_described
tx2223541,2024-01-23 16:08:09,71.97,not_as_described
tx2223544,2024-02-09 15:32:29,69.31,defective
tx2223545,2024-02-12 23:21:52,83.3,not_as_described
tx2223565,2024-02-05 00:39:14,83.54,size_issue
tx2223611,2024-01-21 08:51:32,68.5,defective
tx2223618,2024-02-04 01:23:28,27.5,defective
tx2223624,2024-02-10 02:03:37,94.84,defective
tx2223674,2024-02-05 03:21:09,58.96,defective
tx2223690,2024-02-14 13:40:03,37.2,not_as_described
tx2223755,2024-02-02 09:07:33,152.29,defective
tx2223802,2024-01-28 03:59:09,84.04,not_as_described
tx2223836,2024-01-21 08:15:54,56.31,not_as_described
tx2223871,2024-01-31 17:29:50,96.7,size_issue
tx2223933,2024-02-02 17:20:34,54.76,size_issue
tx2223965,2024-01-21 12:40:59,101.39,defective
tx2223969,2024-02-04 03:14:56,29.96,defective
tx2224045,2024-01-26 15:12:28,87.69,size_issue
tx2224050,2024-02-13 01:50:21,41.1,size_issue
tx2224059,2024-02-06 23:21:00,165.86,defective
tx2224076,2024-02-06 12:36:36,51.22,defective
tx2224081,2024-01-29 07:03:12,59.67,size_issue
tx2224095,2024-02-18 09:34:00,81.68,defective
tx2224106,2024-02-13 06:23:38,354.85,defective
tx2224145,2024-01-28 04:01:31,79.64,not_as_described
tx2224159,2024-01-24 03:23:53,192.74,defective
tx2224226,2024-01-28 23:40:28,94.21,defective
tx2224241,2024-02-03 17:10:48,99.78,size_issue
tx2224320,2024-02-18 19:31:20,238.51,size_issue
tx2224348,2024-01-24 02:18:18,179.85,not_as_described
tx2224407,2024-02-19 04:44:25,129.88,not_as_described
tx2224434,2024-01-23 05:05:41,21.34,size_issue
tx2224498,2024-02-18 11:37:28,82.35,defective
tx2224538,2024-02-04 03:01:52,128.04,size_issue
tx2224558,2024-02-05 06:42:04,71.42,size_issue
tx2224561,2024-01-30 05:59:24,56.81,not_as_described
tx2224594,2024-01-24 04:09:16,62.28,defective
tx2224618,2024-02-08 17:48:38,75.39,not_as_described
tx2224662,2024-02-09 16:06:01,162.13,not_as_described
tx2224666,2024-01-24 09:56:59,40.91,size_issue
tx2224668,2024-02-15 09:23:14,145.35,defective
tx2224691,2024-02-12 14:26:38,66.34,size_issue
tx2224784,2024-02-19 10:49:22,134.57,not_as_described
tx2224801,2024-02-06 17:33:13,150.84,size_issue
tx2224846,2024-02-15 23:06:09,51.98,size_issue
tx2224876,2024-02-05 22:49:08,78.27,defective
tx2224886,2024-01-25 02:53:44,62.29,size_issue
tx2224898,2024-01-26 06:31:08,51.89,defective
tx2224921,2024-02-10 14:45:58,70.74,defective
tx2224952,2024-02-01 09:04:04,75.44,not_as_described
tx2225018,2024-02-07 11:02:28,66.86,size_issue
tx2225048,2024-02-01 10:44:28,203.76,size_issue
tx2225058,2024-02-05 10:10:43,181.65,not_as_described
tx2225069,2024-02-11 04:28:11,188.5,not_as_described
tx2225095,2024-01-31 00:13:01,127.94,size_issue
tx2225104,2024-02-13 19:48:51,73.02,defective
tx2225167,2024-02-17 23:39:44,60.51,not_as_described
tx2225216,2024-02-20 15:15:10,107.33,not_as_described
tx2225217,2024-02-09 02:49:07,50.27,size_issue
tx2225229,2024-02-04 10:21:17,84.81,defective
tx2225259,2024-02-20 13:56:15,139.57,defective
tx2225288,2024-02-22 06:12:45,63.64,size_issue
tx2225289,2024-02-05 19:38:39,57.17,not_as_described
tx2225308,2024-02-21 06:35:17,222.52,size_issue
tx2225326,2024-02-12 14:50:53,308.23,not_as_described
tx2225330,2024-02-23 04:26:35,136.7,defective
tx2225390,2024-02-20 21:27:39,73.56,size_issue
tx2225515,2024-02-06 19:34:26,108.05,size_issue
tx2225610,2024-02-21 08:33:49,42.97,not_as_described
tx2225619,2024-02-05 14:34:08,98.44,not_as_described
tx2225677,2024-02-19 08:48:12,36.57,not_as_described
tx2225686,2024-02-08 15:56:49,89.61,size_issue
tx2225737,2024-02-24 13:16:57,205.27,defective
tx2225749,2024-02-20 23:32:22,66.95,defective
tx2225778,2024-02-23 00:30:16,67.77,not_as_described
tx2225813,2024-02-24 02:43:47,83.24,not_as_described
tx2225842,2024-02-21 23:21:19,49.17,size_issue
tx2225862,2024-02-12 10:03:02,63.0,size_issue
tx2225906,2024-02-24 13:23:01,33.59,size_issue
tx2225953,2024-02-11 07:18:12,30.02,not_as_described
tx2225955,2024-02-03 21:12:43,142.85,defective
tx2225986,2024-02-16 00:58:31,61.41,defective
tx2225988,2024-02-13 23:38:41,62.83,not_as_described
tx2226019,2024-02-21 21:11:36,78.77,defective
tx2226020,2024-02-13 14:32:40,72.14,not_as_described
