date,sku_id,location_id,estimated_lost_sales
2024-05-22,SKU1019,LOC2,1
2024-05-22,SKU1019,LOC6,1
2024-05-22,SKU1021,LOC1,1
2024-05-22,SKU1021,LOC3,1
2024-05-22,SKU1021,LOC4,1
2024-05-22,SKU1022,LOC2,1
2024-05-22,SKU1024,LOC1,4
2024-05-22,SKU1025,LOC2,4
2024-05-22,SKU1027,LOC3,3
2024-05-22,SKU1027,LOC5,8
2024-05-22,SKU1028,LOC3,1
2024-05-22,SKU1028,LOC6,7
2024-05-22,SKU1029,LOC5,4
2024-05-22,SKU1031,LOC1,3
2024-05-22,SKU1031,LOC2,1
2024-05-22,SKU1031,LOC5,56
2024-05-22,SKU1031,LOC6,4
2024-05-22,SKU1032,LOC1,4
2024-05-22,SKU1032,LOC2,1
2024-05-22,SKU1032,LOC3,1
2024-05-22,SKU1032,LOC5,1
2024-05-22,SKU1033,LOC2,8
2024-05-22,SKU1033,LOC3,1
2024-05-22,SKU1034,LOC6,3
2024-05-22,SKU1035,LOC1,2
2024-05-22,SKU1035,LOC2,3
2024-05-22,SKU1035,LOC5,3
2024-05-22,SKU1037,LOC4,5
2024-05-22,SKU1037,LOC5,1
2024-05-22,SKU1037,LOC6,1
2024-05-22,SKU1038,LOC5,5
2024-05-22,SKU1038,LOC6,1
2024-05-22,SKU1039,LOC2,1
2024-05-22,SKU1039,LOC3,1
2024-05-22,SKU1040,LOC2,7
2024-05-22,SKU1040,LOC3,2
2024-05-22,SKU1041,LOC2,7
2024-05-22,SKU1041,LOC3,6
2024-05-22,SKU1041,LOC4,6
2024-05-22,SKU1041,LOC5,11
2024-05-22,SKU1041,LOC6,9
2024-05-22,SKU1042,LOC3,3
2024-05-22,SKU1043,LOC6,2
2024-05-22,SKU1044,LOC5,1
2024-05-22,SKU1044,LOC6,5
2024-05-22,SKU1046,LOC5,3
2024-05-22,SKU1047,LOC1,1
2024-05-22,SKU1047,LOC2,1
2024-05-22,SKU1047,LOC5,5
2024-05-22,SKU1048,LOC1,5
2024-05-22,SKU1049,LOC3,1
2024-05-22,SKU1049,LOC5,1
2024-05-22,SKU1050,LOC4,6
2024-05-22,SKU1052,LOC1,1
2024-05-22,SKU1052,LOC2,1
2024-05-22,SKU1052,LOC6,1
2024-05-22,SKU1053,LOC5,2
2024-05-22,SKU1054,LOC6,6
2024-05-22,SKU1055,LOC2,2
2024-05-22,SKU1056,LOC4,2
2024-05-22,SKU1057,LOC5,1
2024-05-22,SKU1058,LOC3,1
2024-05-22,SKU1058,LOC6,1
2024-05-22,SKU1060,LOC3,2
2024-05-22,SKU1061,LOC6,8
2024-05-22,SKU1062,LOC5,1
2024-05-22,SKU1066,LOC4,1
2024-05-22,SKU1067,LOC5,5
2024-05-22,SKU1068,LOC1,1
2024-05-22,SKU1068,LOC2,2
2024-05-22,SKU1069,LOC2,2
2024-05-22,SKU1071,LOC4,3
2024-05-22,SKU1071,LOC5,1
2024-05-22,SKU1072,LOC4,1
2024-05-22,SKU1073,LOC4,10
2024-05-22,SKU1073,LOC5,1
2024-05-22,SKU1074,LOC2,1
2024-05-22,SKU1074,LOC3,1
2024-05-22,SKU1075,LOC2,1
2024-05-22,SKU1075,LOC4,1
2024-05-22,SKU1075,LOC5,5
2024-05-22,SKU1077,LOC1,1
2024-05-22,SKU1077,LOC3,7
2024-05-22,SKU1077,LOC6,1
2024-05-22,SKU1078,LOC1,6
2024-05-22,SKU1078,LOC4,1
2024-05-22,SKU1079,LOC6,7
2024-05-22,SKU1080,LOC2,2
2024-05-22,SKU1080,LOC3,1
2024-05-22,SKU1080,LOC6,1
2024-05-22,SKU1081,LOC2,3
2024-05-22,SKU1081,LOC6,1
2024-05-22,SKU1084,LOC2,3
2024-05-22,SKU1085,LOC2,53
2024-05-22,SKU1085,LOC4,5
2024-05-22,SKU1085,LOC5,4
2024-05-22,SKU1086,LOC2,1
2024-05-22,SKU1087,LOC5,2
2024-05-22,SKU1087,LOC6,1
2024-05-22,SKU1088,LOC2,1
2024-05-22,SKU1088,LOC5,1
2024-05-22,SKU1089,LOC1,1
2024-05-22,SKU1091,LOC2,1
2024-05-22,SKU1091,LOC4,1
2024-05-22,SKU1093,LOC2,2
2024-05-22,SKU1093,LOC3,4
2024-05-22,SKU1094,LOC3,1
2024-05-22,SKU1094,LOC4,1
2024-05-22,SKU1094,LOC6,5
2024-05-22,SKU1095,LOC1,1
2024-05-22,SKU1095,LOC3,2
2024-05-22,SKU1095,LOC5,4
2024-05-22,SKU1096,LOC1,7
2024-05-22,SKU1099,LOC6,1
2024-05-22,SKU1100,LOC1,4
2024-05-22,SKU1101,LOC3,1
2024-05-22,SKU1101,LOC5,2
2024-05-22,SKU1103,LOC3,1
2024-05-22,SKU1104,LOC2,3
2024-05-22,SKU1104,LOC3,1
2024-05-22,SKU1107,LOC1,1
2024-05-22,SKU1107,LOC4,1
2024-05-22,SKU1107,LOC5,4
2024-05-22,SKU1110,LOC1,1
2024-05-22,SKU1110,LOC3,8
2024-05-22,SKU1111,LOC3,1
2024-05-22,SKU1112,LOC6,4
2024-05-22,SKU1114,LOC1,5
2024-05-22,SKU1114,LOC2,1
2024-05-22,SKU1114,LOC5,2
2024-05-22,SKU1114,LOC6,1
2024-05-22,SKU1115,LOC4,11
2024-05-22,SKU1116,LOC5,1
2024-05-22,SKU1117,LOC3,1
2024-05-22,SKU1117,LOC5,5
2024-05-22,SKU1119,LOC1,3
2024-05-23,SKU1000,LOC5,4
2024-05-23,SKU1001,LOC2,3
2024-05-23,SKU1002,LOC4,4
2024-05-23,SKU1002,LOC5,1
2024-05-23,SKU1003,LOC4,5
2024-05-23,SKU1003,LOC6,1
2024-05-23,SKU1004,LOC2,1
2024-05-23,SKU1004,LOC5,7
2024-05-23,SKU1005,LOC2,5
2024-05-23,SKU1006,LOC2,1
2024-05-23,SKU1006,LOC6,1
2024-05-23,SKU1007,LOC3,1
2024-05-23,SKU1008,LOC3,5
2024-05-23,SKU1010,LOC1,5
2024-05-23,SKU1010,LOC5,1
2024-05-23,SKU1011,LOC2,3
2024-05-23,SKU1014,LOC1,3
2024-05-23,SKU1015,LOC2,4
2024-05-23,SKU1016,LOC3,6
2024-05-23,SKU1017,LOC2,1
2024-05-23,SKU1022,LOC1,1
2024-05-23,SKU1022,LOC2,1
2024-05-23,SKU1022,LOC6,1
2024-05-23,SKU1024,LOC6,5
2024-05-23,SKU1025,LOC1,4
2024-05-23,SKU1025,LOC3,1
2024-05-23,SKU1027,LOC3,7
2024-05-23,SKU1027,LOC5,1
2024-05-23,SKU1027,LOC6,1
2024-05-23,SKU1028,LOC4,2
2024-05-23,SKU1028,LOC6,1
2024-05-23,SKU1029,LOC4,1
2024-05-23,SKU1032,LOC1,1
2024-05-23,SKU1032,LOC2,6
2024-05-23,SKU1032,LOC5,1
2024-05-23,SKU1033,LOC3,8
2024-05-23,SKU1035,LOC1,6
2024-05-23,SKU1035,LOC3,2
2024-05-23,SKU1035,LOC4,1
2024-05-23,SKU1037,LOC1,4
2024-05-23,SKU1037,LOC3,2
2024-05-23,SKU1037,LOC4,1
2024-05-23,SKU1038,LOC1,4
2024-05-23,SKU1039,LOC3,1
2024-05-23,SKU1040,LOC3,5
2024-05-23,SKU1041,LOC3,1
2024-05-23,SKU1041,LOC5,5
2024-05-23,SKU1042,LOC2,1
2024-05-23,SKU1042,LOC3,1
2024-05-23,SKU1043,LOC4,1
2024-05-23,SKU1043,LOC5,1
2024-05-23,SKU1043,LOC6,1
2024-05-23,SKU1044,LOC3,6
2024-05-23,SKU1044,LOC4,2
2024-05-23,SKU1044,LOC5,1
2024-05-23,SKU1046,LOC5,1
2024-05-23,SKU1046,LOC6,1
2024-05-23,SKU1047,LOC3,7
2024-05-23,SKU1049,LOC5,2
2024-05-23,SKU1051,LOC4,3
2024-05-23,SKU1052,LOC2,10
2024-05-23,SKU1052,LOC6,2
2024-05-23,SKU1053,LOC4,2
2024-05-23,SKU1054,LOC3,4
2024-05-23,SKU1054,LOC4,1
2024-05-23,SKU1054,LOC6,1
2024-05-23,SKU1056,LOC6,1
2024-05-23,SKU1058,LOC4,1
2024-05-23,SKU1058,LOC6,1
2024-05-23,SKU1059,LOC2,1
2024-05-23,SKU1060,LOC2,5
2024-05-23,SKU1060,LOC4,2
2024-05-23,SKU1064,LOC2,3
2024-05-23,SKU1065,LOC4,1
2024-05-23,SKU1066,LOC6,1
2024-05-23,SKU1067,LOC5,1
2024-05-23,SKU1068,LOC3,1
2024-05-23,SKU1071,LOC2,1
2024-05-23,SKU1071,LOC3,3
2024-05-23,SKU1071,LOC5,1
2024-05-23,SKU1071,LOC6,1
2024-05-23,SKU1072,LOC2,5
2024-05-23,SKU1073,LOC4,2
2024-05-23,SKU1073,LOC5,3
2024-05-23,SKU1075,LOC4,5
2024-05-23,SKU1076,LOC5,1
2024-05-23,SKU1077,LOC3,2
2024-05-23,SKU1077,LOC4,5
2024-05-23,SKU1078,LOC1,8
2024-05-23,SKU1080,LOC4,2
2024-05-23,SKU1080,LOC5,1
2024-05-23,SKU1080,LOC6,1
2024-05-23,SKU1081,LOC3,2
2024-05-23,SKU1081,LOC5,1
2024-05-23,SKU1082,LOC3,5
2024-05-23,SKU1084,LOC5,1
2024-05-23,SKU1086,LOC3,1
2024-05-23,SKU1086,LOC5,1
2024-05-23,SKU1087,LOC3,1
2024-05-23,SKU1087,LOC5,1
2024-05-23,SKU1088,LOC3,1
2024-05-23,SKU1088,LOC6,1
2024-05-23,SKU1089,LOC5,3
2024-05-23,SKU1091,LOC3,4
2024-05-23,SKU1092,LOC2,3
2024-05-23,SKU1092,LOC4,2
2024-05-23,SKU1093,LOC3,2
2024-05-23,SKU1093,LOC6,4
2024-05-23,SKU1094,LOC4,5
2024-05-23,SKU1094,LOC6,1
2024-05-23,SKU1095,LOC2,1
2024-05-23,SKU1095,LOC4,5
2024-05-23,SKU1095,LOC6,1
2024-05-23,SKU1096,LOC1,1
2024-05-23,SKU1096,LOC3,1
2024-05-23,SKU1096,LOC4,1
2024-05-23,SKU1096,LOC5,1
2024-05-23,SKU1096,LOC6,7
2024-05-23,SKU1098,LOC4,7
2024-05-23,SKU1099,LOC3,1
2024-05-23,SKU1099,LOC4,1
2024-05-23,SKU1100,LOC1,1
2024-05-23,SKU1101,LOC2,1
2024-05-23,SKU1103,LOC2,1
2024-05-23,SKU1103,LOC3,1
2024-05-23,SKU1103,LOC5,1
2024-05-23,SKU1106,LOC5,3
2024-05-23,SKU1107,LOC1,7
2024-05-23,SKU1107,LOC6,1
2024-05-23,SKU1108,LOC1,6
2024-05-23,SKU1109,LOC2,7
2024-05-23,SKU1110,LOC1,3
2024-05-23,SKU1111,LOC2,2
2024-05-23,SKU1111,LOC6,1
2024-05-23,SKU1115,LOC3,6
2024-05-23,SKU1116,LOC5,3
2024-05-23,SKU1117,LOC5,6
2024-05-23,SKU1118,LOC3,3
2024-05-24,SKU1001,LOC6,3
2024-05-24,SKU1002,LOC1,1
2024-05-24,SKU1002,LOC4,1
2024-05-24,SKU1002,LOC6,6
2024-05-24,SKU1003,LOC3,2
2024-05-24,SKU1004,LOC2,1
2024-05-24,SKU1005,LOC2,3
2024-05-24,SKU1006,LOC2,1
2024-05-24,SKU1007,LOC5,8
2024-05-24,SKU1008,LOC2,2
2024-05-24,SKU1008,LOC4,5
2024-05-24,SKU1008,LOC5,1
2024-05-24,SKU1010,LOC5,3
2024-05-24,SKU1011,LOC2,1
2024-05-24,SKU1011,LOC6,3
2024-05-24,SKU1012,LOC4,1
2024-05-24,SKU1014,LOC1,2
2024-05-24,SKU1014,LOC3,1
2024-05-24,SKU1014,LOC6,1
2024-05-24,SKU1015,LOC4,3
2024-05-24,SKU1015,LOC5,1
2024-05-24,SKU1016,LOC1,5
2024-05-24,SKU1016,LOC4,1
2024-05-24,SKU1016,LOC5,1
2024-05-24,SKU1016,LOC6,1
2024-05-24,SKU1018,LOC6,1
2024-05-24,SKU1019,LOC3,1
2024-05-24,SKU1019,LOC4,5
2024-05-24,SKU1020,LOC6,2
2024-05-24,SKU1022,LOC1,1
2024-05-24,SKU1022,LOC2,1
2024-05-24,SKU1022,LOC4,3
2024-05-24,SKU1024,LOC1,6
2024-05-24,SKU1027,LOC1,8
2024-05-24,SKU1028,LOC1,2
2024-05-24,SKU1028,LOC5,1
2024-05-24,SKU1032,LOC2,6
2024-05-24,SKU1033,LOC1,1
2024-05-24,SKU1033,LOC3,6
2024-05-24,SKU1033,LOC5,1
2024-05-24,SKU1034,LOC6,2
2024-05-24,SKU1035,LOC1,1
2024-05-24,SKU1035,LOC2,4
2024-05-24,SKU1035,LOC4,1
2024-05-24,SKU1036,LOC5,3
2024-05-24,SKU1037,LOC1,2
2024-05-24,SKU1037,LOC2,2
2024-05-24,SKU1037,LOC3,1
2024-05-24,SKU1037,LOC6,1
2024-05-24,SKU1038,LOC1,1
2024-05-24,SKU1039,LOC3,1
2024-05-24,SKU1040,LOC3,1
2024-05-24,SKU1042,LOC6,1
2024-05-24,SKU1043,LOC2,1
2024-05-24,SKU1043,LOC4,1
2024-05-24,SKU1043,LOC6,2
2024-05-24,SKU1044,LOC2,1
2024-05-24,SKU1044,LOC6,2
2024-05-24,SKU1045,LOC4,1
2024-05-24,SKU1046,LOC5,4
2024-05-24,SKU1047,LOC3,5
2024-05-24,SKU1047,LOC4,1
2024-05-24,SKU1047,LOC6,1
2024-05-24,SKU1051,LOC6,1
2024-05-24,SKU1052,LOC2,2
2024-05-24,SKU1054,LOC4,7
2024-05-24,SKU1054,LOC6,1
2024-05-24,SKU1056,LOC4,5
2024-05-24,SKU1058,LOC6,1
2024-05-24,SKU1059,LOC5,1
2024-05-24,SKU1060,LOC1,2
2024-05-24,SKU1060,LOC2,4
2024-05-24,SKU1061,LOC5,8
2024-05-24,SKU1062,LOC2,4
2024-05-24,SKU1063,LOC4,7
2024-05-24,SKU1064,LOC3,2
2024-05-24,SKU1065,LOC4,1
2024-05-24,SKU1066,LOC4,1
2024-05-24,SKU1067,LOC5,2
2024-05-24,SKU1068,LOC3,4
2024-05-24,SKU1068,LOC5,1
2024-05-24,SKU1069,LOC5,3
2024-05-24,SKU1071,LOC1,1
2024-05-24,SKU1071,LOC2,1
2024-05-24,SKU1071,LOC4,5
2024-05-24,SKU1072,LOC2,2
2024-05-24,SKU1072,LOC4,2
2024-05-24,SKU1073,LOC2,1
2024-05-24,SKU1073,LOC3,1
2024-05-24,SKU1073,LOC4,3
2024-05-24,SKU1073,LOC6,1
2024-05-24,SKU1075,LOC2,4
2024-05-24,SKU1077,LOC3,2
2024-05-24,SKU1078,LOC4,4
2024-05-24,SKU1079,LOC6,1
2024-05-24,SKU1080,LOC3,2
2024-05-24,SKU1080,LOC4,1
2024-05-24,SKU1080,LOC5,1
2024-05-24,SKU1080,LOC6,3
2024-05-24,SKU1081,LOC2,4
2024-05-24,SKU1081,LOC4,1
2024-05-24,SKU1081,LOC5,1
2024-05-24,SKU1081,LOC6,1
2024-05-24,SKU1082,LOC3,2
2024-05-24,SKU1082,LOC5,2
2024-05-24,SKU1082,LOC6,3
2024-05-24,SKU1084,LOC3,2
2024-05-24,SKU1086,LOC5,7
2024-05-24,SKU1088,LOC4,1
2024-05-24,SKU1088,LOC5,8
2024-05-24,SKU1091,LOC2,2
2024-05-24,SKU1092,LOC3,2
2024-05-24,SKU1092,LOC5,8
2024-05-24,SKU1093,LOC4,3
2024-05-24,SKU1094,LOC1,1
2024-05-24,SKU1094,LOC2,1
2024-05-24,SKU1094,LOC3,1
2024-05-24,SKU1095,LOC3,5
2024-05-24,SKU1095,LOC4,1
2024-05-24,SKU1096,LOC1,1
2024-05-24,SKU1096,LOC4,5
2024-05-24,SKU1096,LOC6,1
2024-05-24,SKU1097,LOC6,1
2024-05-24,SKU1099,LOC1,7
2024-05-24,SKU1099,LOC6,1
2024-05-24,SKU1102,LOC6,1
2024-05-24,SKU1103,LOC4,7
2024-05-24,SKU1103,LOC5,2
2024-05-24,SKU1103,LOC6,1
2024-05-24,SKU1104,LOC1,1
2024-05-24,SKU1104,LOC3,4
2024-05-24,SKU1105,LOC1,1
2024-05-24,SKU1105,LOC3,2
2024-05-24,SKU1105,LOC5,1
2024-05-24,SKU1106,LOC4,1
2024-05-24,SKU1107,LOC5,3
2024-05-24,SKU1108,LOC1,1
2024-05-24,SKU1108,LOC3,1
2024-05-24,SKU1108,LOC4,1
2024-05-24,SKU1108,LOC6,3
2024-05-24,SKU1109,LOC2,1
2024-05-24,SKU1109,LOC5,5
2024-05-24,SKU1110,LOC1,1
2024-05-24,SKU1110,LOC3,2
2024-05-24,SKU1110,LOC5,1
2024-05-24,SKU1111,LOC1,1
2024-05-24,SKU1111,LOC4,5
2024-05-24,SKU1112,LOC3,1
2024-05-24,SKU1114,LOC1,4
2024-05-24,SKU1114,LOC2,1
2024-05-24,SKU1114,LOC6,2
2024-05-24,SKU1115,LOC2,1
2024-05-24,SKU1115,LOC3,1
2024-05-24,SKU1115,LOC4,6
2024-05-24,SKU1115,LOC5,1
2024-05-24,SKU1115,LOC6,2
2024-05-24,SKU1116,LOC4,1
2024-05-24,SKU1116,LOC5,4
2024-05-24,SKU1117,LOC1,1
2024-05-24,SKU1117,LOC2,1
2024-05-24,SKU1117,LOC5,4
2024-05-24,SKU1117,LOC6,1
2024-05-24,SKU1118,LOC4,1
2024-05-24,SKU1118,LOC6,1
2024-05-24,SKU1119,LOC1,1
2024-05-24,SKU1119,LOC5,1
2024-05-25,SKU1000,LOC1,1
2024-05-25,SKU1000,LOC5,5
2024-05-25,SKU1001,LOC3,1
2024-05-25,SKU1002,LOC4,8
2024-05-25,SKU1003,LOC3,1
2024-05-25,SKU1004,LOC2,7
2024-05-25,SKU1004,LOC6,1
2024-05-25,SKU1005,LOC2,1
2024-05-25,SKU1005,LOC4,1
2024-05-25,SKU1005,LOC6,6
2024-05-25,SKU1006,LOC2,1
2024-05-25,SKU1007,LOC3,6
2024-05-25,SKU1007,LOC5,1
2024-05-25,SKU1008,LOC3,5
2024-05-25,SKU1008,LOC4,1
2024-05-25,SKU1008,LOC5,1
2024-05-25,SKU1008,LOC6,1
2024-05-25,SKU1010,LOC1,1
2024-05-25,SKU1010,LOC4,1
2024-05-25,SKU1010,LOC5,1
2024-05-25,SKU1011,LOC1,1
2024-05-25,SKU1014,LOC4,2
2024-05-25,SKU1015,LOC2,5
2024-05-25,SKU1015,LOC5,1
2024-05-25,SKU1016,LOC2,3
2024-05-25,SKU1016,LOC3,1
2024-05-25,SKU1017,LOC4,4
2024-05-25,SKU1018,LOC4,1
2024-05-25,SKU1019,LOC3,1
2024-05-25,SKU1019,LOC4,4
2024-05-25,SKU1024,LOC1,3
2024-05-25,SKU1024,LOC5,1
2024-05-25,SKU1025,LOC3,11
2024-05-25,SKU1027,LOC5,2
2024-05-25,SKU1027,LOC6,5
2024-05-25,SKU1028,LOC3,5
2024-05-25,SKU1028,LOC6,1
2024-05-25,SKU1032,LOC1,1
2024-05-25,SKU1033,LOC4,8
2024-05-25,SKU1034,LOC6,3
2024-05-25,SKU1035,LOC2,1
2024-05-25,SKU1035,LOC3,8
2024-05-25,SKU1035,LOC4,1
2024-05-25,SKU1035,LOC5,1
2024-05-25,SKU1037,LOC2,1
2024-05-25,SKU1037,LOC4,1
2024-05-25,SKU1037,LOC6,3
2024-05-25,SKU1038,LOC1,1
2024-05-25,SKU1038,LOC2,2
2024-05-25,SKU1040,LOC2,1
2024-05-25,SKU1041,LOC4,4
2024-05-25,SKU1041,LOC5,1
2024-05-25,SKU1041,LOC6,1
2024-05-25,SKU1044,LOC1,5
2024-05-25,SKU1046,LOC6,7
2024-05-25,SKU1047,LOC3,7
2024-05-25,SKU1047,LOC5,1
2024-05-25,SKU1047,LOC6,1
2024-05-25,SKU1048,LOC3,1
2024-05-25,SKU1048,LOC4,1
2024-05-25,SKU1049,LOC3,1
2024-05-25,SKU1049,LOC5,1
2024-05-25,SKU1052,LOC6,10
2024-05-25,SKU1053,LOC4,9
2024-05-25,SKU1053,LOC5,1
2024-05-25,SKU1054,LOC2,1
2024-05-25,SKU1054,LOC4,1
2024-05-25,SKU1054,LOC5,3
2024-05-25,SKU1054,LOC6,5
2024-05-25,SKU1056,LOC4,2
2024-05-25,SKU1057,LOC4,1
2024-05-25,SKU1058,LOC3,1
2024-05-25,SKU1058,LOC4,4
2024-05-25,SKU1058,LOC6,2
2024-05-25,SKU1059,LOC2,2
2024-05-25,SKU1062,LOC4,2
2024-05-25,SKU1065,LOC4,10
2024-05-25,SKU1067,LOC5,8
2024-05-25,SKU1068,LOC3,1
2024-05-25,SKU1069,LOC2,1
2024-05-25,SKU1069,LOC4,1
2024-05-25,SKU1069,LOC5,1
2024-05-25,SKU1071,LOC1,1
2024-05-25,SKU1071,LOC5,3
2024-05-25,SKU1072,LOC2,2
2024-05-25,SKU1072,LOC4,1
2024-05-25,SKU1073,LOC4,1
2024-05-25,SKU1073,LOC5,9
2024-05-25,SKU1073,LOC6,1
2024-05-25,SKU1074,LOC1,2
2024-05-25,SKU1074,LOC6,1
2024-05-25,SKU1075,LOC5,2
2024-05-25,SKU1075,LOC6,1
2024-05-25,SKU1076,LOC3,1
2024-05-25,SKU1077,LOC2,1
2024-05-25,SKU1077,LOC4,1
2024-05-25,SKU1077,LOC5,5
2024-05-25,SKU1078,LOC1,1
2024-05-25,SKU1078,LOC2,1
2024-05-25,SKU1078,LOC6,5
2024-05-25,SKU1080,LOC2,6
2024-05-25,SKU1080,LOC3,1
2024-05-25,SKU1080,LOC4,1
2024-05-25,SKU1080,LOC5,1
2024-05-25,SKU1081,LOC2,1
2024-05-25,SKU1081,LOC4,1
2024-05-25,SKU1081,LOC6,4
2024-05-25,SKU1082,LOC3,2
2024-05-25,SKU1082,LOC4,1
2024-05-25,SKU1082,LOC5,8
2024-05-25,SKU1082,LOC6,1
2024-05-25,SKU1084,LOC6,2
2024-05-25,SKU1086,LOC3,5
2024-05-25,SKU1086,LOC5,1
2024-05-25,SKU1087,LOC1,2
2024-05-25,SKU1088,LOC4,1
2024-05-25,SKU1088,LOC5,2
2024-05-25,SKU1088,LOC6,2
2024-05-25,SKU1090,LOC3,1
2024-05-25,SKU1090,LOC4,1
2024-05-25,SKU1091,LOC6,4
2024-05-25,SKU1092,LOC3,1
2024-05-25,SKU1092,LOC6,5
2024-05-25,SKU1093,LOC4,6
2024-05-25,SKU1094,LOC3,1
2024-05-25,SKU1094,LOC5,3
2024-05-25,SKU1095,LOC1,1
2024-05-25,SKU1095,LOC2,1
2024-05-25,SKU1095,LOC4,4
2024-05-25,SKU1096,LOC1,4
2024-05-25,SKU1096,LOC5,1
2024-05-25,SKU1100,LOC2,1
2024-05-25,SKU1101,LOC5,1
2024-05-25,SKU1103,LOC3,2
2024-05-25,SKU1103,LOC4,1
2024-05-25,SKU1104,LOC1,1
2024-05-25,SKU1105,LOC3,1
2024-05-25,SKU1105,LOC6,3
2024-05-25,SKU1108,LOC2,1
2024-05-25,SKU1108,LOC4,3
2024-05-25,SKU1108,LOC5,1
2024-05-25,SKU1108,LOC6,2
2024-05-25,SKU1109,LOC5,1
2024-05-25,SKU1110,LOC1,2
2024-05-25,SKU1110,LOC3,5
2024-05-25,SKU1111,LOC1,1
2024-05-25,SKU1111,LOC6,1
2024-05-25,SKU1113,LOC1,5
2024-05-25,SKU1114,LOC1,1
2024-05-25,SKU1114,LOC4,5
2024-05-25,SKU1115,LOC1,2
2024-05-25,SKU1115,LOC2,1
2024-05-25,SKU1115,LOC3,1
2024-05-25,SKU1115,LOC4,2
2024-05-25,SKU1115,LOC5,9
2024-05-25,SKU1116,LOC4,1
2024-05-25,SKU1117,LOC2,1
2024-05-25,SKU1117,LOC3,2
2024-05-25,SKU1119,LOC4,1
2024-05-25,SKU1119,LOC5,1
2024-05-26,SKU1000,LOC5,1
2024-05-26,SKU1001,LOC1,1
2024-05-26,SKU1001,LOC2,7
2024-05-26,SKU1001,LOC5,1
2024-05-26,SKU1001,LOC6,1
2024-05-26,SKU1002,LOC1,9
2024-05-26,SKU1002,LOC6,1
2024-05-26,SKU1003,LOC3,1
2024-05-26,SKU1004,LOC5,6
2024-05-26,SKU1005,LOC3,1
2024-05-26,SKU1005,LOC4,4
2024-05-26,SKU1006,LOC6,5
2024-05-26,SKU1007,LOC6,3
2024-05-26,SKU1008,LOC2,1
2024-05-26,SKU1008,LOC3,7
2024-05-26,SKU1008,LOC4,1
2024-05-26,SKU1009,LOC2,2
2024-05-26,SKU1009,LOC5,2
2024-05-26,SKU1011,LOC2,3
2024-05-26,SKU1012,LOC4,1
2024-05-26,SKU1014,LOC4,1
2024-05-26,SKU1015,LOC1,1
2024-05-26,SKU1015,LOC2,1
2024-05-26,SKU1015,LOC6,2
2024-05-26,SKU1016,LOC6,2
2024-05-26,SKU1020,LOC1,4
2024-05-26,SKU1020,LOC2,1
2024-05-26,SKU1020,LOC6,3
2024-05-26,SKU1023,LOC6,2
2024-05-26,SKU1025,LOC2,1
2024-05-26,SKU1026,LOC1,2
2024-05-26,SKU1026,LOC5,1
2024-05-26,SKU1027,LOC3,9
2024-05-26,SKU1027,LOC5,1
2024-05-26,SKU1027,LOC6,2
2024-05-26,SKU1028,LOC2,4
2024-05-26,SKU1028,LOC4,1
2024-05-26,SKU1028,LOC5,1
2024-05-26,SKU1031,LOC1,1
2024-05-26,SKU1031,LOC2,1
2024-05-26,SKU1032,LOC1,7
2024-05-26,SKU1033,LOC3,4
2024-05-26,SKU1033,LOC4,1
2024-05-26,SKU1033,LOC5,1
2024-05-26,SKU1033,LOC6,2
2024-05-26,SKU1034,LOC4,1
2024-05-26,SKU1034,LOC6,1
2024-05-26,SKU1035,LOC1,1
2024-05-26,SKU1035,LOC3,7
2024-05-26,SKU1035,LOC5,1
2024-05-26,SKU1038,LOC5,1
2024-05-26,SKU1039,LOC5,1
2024-05-26,SKU1040,LOC2,1
2024-05-26,SKU1040,LOC5,5
2024-05-26,SKU1041,LOC5,6
2024-05-26,SKU1042,LOC4,2
2024-05-26,SKU1044,LOC4,1
2024-05-26,SKU1044,LOC6,7
2024-05-26,SKU1046,LOC5,1
2024-05-26,SKU1047,LOC1,1
2024-05-26,SKU1047,LOC3,6
2024-05-26,SKU1047,LOC6,1
2024-05-26,SKU1048,LOC1,1
2024-05-26,SKU1048,LOC2,4
2024-05-26,SKU1048,LOC3,2
2024-05-26,SKU1049,LOC4,10
2024-05-26,SKU1050,LOC2,6
2024-05-26,SKU1052,LOC1,1
2024-05-26,SKU1053,LOC5,7
2024-05-26,SKU1054,LOC1,1
2024-05-26,SKU1054,LOC4,9
2024-05-26,SKU1057,LOC1,2
2024-05-26,SKU1057,LOC3,1
2024-05-26,SKU1057,LOC4,1
2024-05-26,SKU1058,LOC3,6
2024-05-26,SKU1058,LOC6,2
2024-05-26,SKU1060,LOC4,1
2024-05-26,SKU1062,LOC2,1
2024-05-26,SKU1062,LOC3,2
2024-05-26,SKU1063,LOC4,1
2024-05-26,SKU1066,LOC1,1
2024-05-26,SKU1066,LOC6,6
2024-05-26,SKU1069,LOC1,4
2024-05-26,SKU1069,LOC2,1
2024-05-26,SKU1069,LOC5,1
2024-05-26,SKU1069,LOC6,1
2024-05-26,SKU1071,LOC1,3
2024-05-26,SKU1071,LOC2,1
2024-05-26,SKU1071,LOC4,1
2024-05-26,SKU1071,LOC6,2
2024-05-26,SKU1072,LOC2,1
2024-05-26,SKU1073,LOC1,1
2024-05-26,SKU1073,LOC6,5
2024-05-26,SKU1074,LOC1,2
2024-05-26,SKU1077,LOC3,1
2024-05-26,SKU1077,LOC4,7
2024-05-26,SKU1077,LOC5,1
2024-05-26,SKU1080,LOC6,6
