date,sku_id,location_id,regular_price,promo_price,discount_percent,promo_type,competitor_price
2024-12-11,SKU1051,LOC4,41,,0.0,Flat Off,49
2024-12-12,SKU1051,LOC5,44,,0.0,BOGO,47
2024-12-13,SKU1051,LOC1,43,,0.0,BOGO,37
2024-12-14,SKU1051,LOC6,43,,0.0,BOGO,45
2024-12-15,SKU1051,LOC3,42,,0.0,Flat Off,41
2024-12-16,SKU1051,LOC5,44,,0.0,BOGO,49
2024-12-17,SKU1051,LOC4,45,,0.0,None,48
2024-12-18,SKU1051,LOC1,44,,0.0,Seasonal,49
2024-12-19,SKU1051,LOC6,47,,0.0,BOGO,45
2024-12-20,SKU1051,LOC2,42,,0.0,Flat Off,40
2024-12-21,SKU1051,LOC3,44,,0.0,Flat Off,40
2024-12-22,SKU1051,LOC4,42,,0.0,Seasonal,50
2024-12-23,SKU1051,LOC6,43,,0.0,Bundle,46
2024-12-24,SKU1051,LOC3,45,,0.0,BOGO,47
2024-12-25,SKU1051,LOC6,44,,0.0,Bundle,49
2024-12-26,SKU1051,LOC1,44,,0.0,None,40
2024-12-27,SKU1051,LOC5,44,,0.0,Seasonal,44
2024-12-28,SKU1051,LOC4,43,,0.0,Bundle,49
2024-12-29,SKU1051,LOC4,40,,0.0,BOGO,46
2024-12-30,SKU1051,LOC4,42,,0.0,Seasonal,38
2024-01-01,SKU1052,LOC3,138,,0.0,None,120
2024-01-02,SKU1052,LOC2,137,,0.0,Bundle,156
2024-01-03,SKU1052,LOC4,140,,0.0,None,126
2024-01-04,SKU1052,LOC4,139,,0.0,Bundle,137
2024-01-05,SKU1052,LOC1,138,,0.0,Flat Off,140
2024-01-06,SKU1052,LOC6,138,,0.0,None,128
2024-01-07,SKU1052,LOC4,138,,0.0,Flat Off,126
2024-01-08,SKU1052,LOC4,137,,0.0,None,157
2024-01-09,SKU1052,LOC2,138,,0.0,BOGO,124
2024-01-10,SKU1052,LOC1,139,,0.0,Flat Off,149
2024-01-11,SKU1052,LOC2,142,,0.0,Seasonal,147
2024-01-12,SKU1052,LOC4,138,,0.0,Bundle,134
2024-01-13,SKU1052,LOC2,135,,0.0,Bundle,151
2024-01-14,SKU1052,LOC3,136,,0.0,Bundle,131
2024-01-15,SKU1052,LOC1,137,109.0,20.0,None,146
2024-01-16,SKU1052,LOC5,138,,0.0,BOGO,158
2024-01-17,SKU1052,LOC1,138,,0.0,BOGO,156
2024-01-18,SKU1052,LOC6,139,,0.0,Seasonal,158
2024-01-19,SKU1052,LOC5,135,,0.0,Flat Off,155
2024-01-20,SKU1052,LOC2,139,,0.0,BOGO,152
2024-01-21,SKU1052,LOC5,136,,0.0,Bundle,131
2024-01-22,SKU1052,LOC6,136,,0.0,None,130
2024-01-23,SKU1052,LOC2,143,,0.0,BOGO,134
2024-01-24,SKU1052,LOC3,139,,0.0,Seasonal,134
2024-01-25,SKU1052,LOC1,138,,0.0,Bundle,146
2024-01-26,SKU1052,LOC3,138,,0.0,Bundle,134
2024-01-27,SKU1052,LOC4,137,,0.0,Seasonal,141
2024-01-28,SKU1052,LOC2,139,,0.0,Seasonal,139
2024-01-29,SKU1052,LOC5,142,,0.0,Bundle,158
2024-01-30,SKU1052,LOC2,139,,0.0,Bundle,158
2024-01-31,SKU1052,LOC3,138,,0.0,BOGO,130
2024-02-01,SKU1052,LOC3,138,,0.0,Seasonal,140
2024-02-02,SKU1052,LOC2,136,,0.0,Seasonal,143
2024-02-03,SKU1052,LOC6,139,,0.0,Seasonal,143
2024-02-04,SKU1052,LOC1,138,,0.0,None,146
2024-02-05,SKU1052,LOC4,138,,0.0,None,135
2024-02-06,SKU1052,LOC6,138,,0.0,Flat Off,119
2024-02-07,SKU1052,LOC5,137,,0.0,None,130
2024-02-08,SKU1052,LOC2,138,,0.0,Bundle,119
2024-02-09,SKU1052,LOC6,139,111.0,20.0,Bundle,150
2024-02-10,SKU1052,LOC4,138,,0.0,Flat Off,142
2024-02-11,SKU1052,LOC3,137,,0.0,Seasonal,131
2024-02-12,SKU1052,LOC6,138,,0.0,Bundle,137
2024-02-13,SKU1052,LOC1,137,109.0,20.0,Bundle,127
2024-02-14,SKU1052,LOC5,140,105.0,25.0,Flat Off,117
2024-02-15,SKU1052,LOC5,138,,0.0,None,134
2024-02-16,SKU1052,LOC1,137,,0.0,Flat Off,124
2024-02-17,SKU1052,LOC6,138,,0.0,BOGO,131
2024-02-18,SKU1052,LOC1,139,,0.0,Flat Off,120
2024-02-19,SKU1052,LOC4,141,,0.0,Seasonal,123
2024-02-20,SKU1052,LOC5,137,,0.0,BOGO,126
2024-02-21,SKU1052,LOC6,136,,0.0,Seasonal,129
2024-02-22,SKU1052,LOC6,138,,0.0,Flat Off,131
2024-02-23,SKU1052,LOC6,138,96.0,30.0,BOGO,138
2024-02-24,SKU1052,LOC5,138,,0.0,BOGO,147
2024-02-25,SKU1052,LOC3,132,,0.0,Flat Off,133
2024-02-26,SKU1052,LOC6,141,,0.0,None,135
2024-02-27,SKU1052,LOC4,137,,0.0,Flat Off,128
2024-02-28,SKU1052,LOC3,139,,0.0,BOGO,139
2024-02-29,SKU1052,LOC4,138,,0.0,None,131
2024-03-01,SKU1052,LOC2,140,,0.0,Flat Off,140
2024-03-02,SKU1052,LOC6,141,,0.0,Bundle,133
2024-03-03,SKU1052,LOC4,138,,0.0,BOGO,134
2024-03-04,SKU1052,LOC5,137,,0.0,Flat Off,135
2024-03-05,SKU1052,LOC6,137,,0.0,None,149
2024-03-06,SKU1052,LOC6,137,,0.0,Bundle,137
2024-03-07,SKU1052,LOC1,138,,0.0,BOGO,142
2024-03-08,SKU1052,LOC4,135,,0.0,Seasonal,123
2024-03-09,SKU1052,LOC6,137,123.0,10.0,Bundle,157
2024-03-10,SKU1052,LOC3,138,,0.0,Bundle,154
2024-03-11,SKU1052,LOC6,137,,0.0,Flat Off,156
2024-03-12,SKU1052,LOC2,137,,0.0,Flat Off,129
2024-03-13,SKU1052,LOC1,141,,0.0,BOGO,131
2024-03-14,SKU1052,LOC2,137,,0.0,Seasonal,154
2024-03-15,SKU1052,LOC2,140,,0.0,BOGO,140
2024-03-16,SKU1052,LOC5,141,,0.0,None,121
2024-03-17,SKU1052,LOC4,138,,0.0,Bundle,119
2024-03-18,SKU1052,LOC2,140,,0.0,Flat Off,152
2024-03-19,SKU1052,LOC4,137,,0.0,None,129
2024-03-20,SKU1052,LOC6,140,,0.0,Seasonal,138
2024-03-21,SKU1052,LOC2,138,,0.0,Flat Off,139
2024-03-22,SKU1052,LOC5,139,,0.0,Seasonal,150
2024-03-23,SKU1052,LOC4,138,,0.0,None,121
2024-03-24,SKU1052,LOC4,135,,0.0,BOGO,146
2024-03-25,SKU1052,LOC1,138,,0.0,None,155
2024-03-26,SKU1052,LOC3,139,,0.0,Flat Off,154
2024-03-27,SKU1052,LOC1,139,83.0,40.0,None,138
2024-03-28,SKU1052,LOC6,138,,0.0,Seasonal,117
2024-03-29,SKU1052,LOC6,136,,0.0,BOGO,143
2024-03-30,SKU1052,LOC3,140,,0.0,Flat Off,121
2024-03-31,SKU1052,LOC3,137,,0.0,BOGO,144
2024-04-01,SKU1052,LOC6,138,,0.0,BOGO,121
2024-04-02,SKU1052,LOC3,137,,0.0,Seasonal,156
2024-04-03,SKU1052,LOC1,138,,0.0,Bundle,134
2024-04-04,SKU1052,LOC3,139,,0.0,None,123
2024-04-05,SKU1052,LOC5,138,82.0,40.0,None,131
2024-04-06,SKU1052,LOC2,140,,0.0,Seasonal,136
2024-04-07,SKU1052,LOC1,138,,0.0,Flat Off,139
2024-04-08,SKU1052,LOC4,138,,0.0,None,143
2024-04-09,SKU1052,LOC5,138,,0.0,Bundle,140
2024-04-10,SKU1052,LOC3,138,110.0,20.0,Seasonal,157
2024-04-11,SKU1052,LOC5,138,,0.0,Flat Off,151
2024-04-12,SKU1052,LOC5,140,84.0,40.0,BOGO,153
2024-04-13,SKU1052,LOC3,135,,0.0,BOGO,134
2024-04-14,SKU1052,LOC4,136,,0.0,Bundle,127
2024-04-15,SKU1052,LOC4,139,,0.0,Seasonal,158
2024-04-16,SKU1052,LOC2,138,,0.0,Seasonal,135
2024-04-17,SKU1052,LOC6,139,,0.0,Flat Off,140
2024-04-18,SKU1052,LOC6,138,,0.0,Bundle,149
2024-04-19,SKU1052,LOC6,134,,0.0,None,144
2024-04-20,SKU1052,LOC1,137,,0.0,Bundle,152
2024-04-21,SKU1052,LOC3,138,,0.0,None,151
2024-04-22,SKU1052,LOC3,139,104.0,25.0,Seasonal,158
2024-04-23,SKU1052,LOC6,139,,0.0,BOGO,154
2024-04-24,SKU1052,LOC1,141,,0.0,None,123
2024-04-25,SKU1052,LOC4,139,,0.0,Seasonal,154
2024-04-26,SKU1052,LOC5,140,,0.0,Bundle,153
2024-04-27,SKU1052,LOC2,133,,0.0,Flat Off,117
2024-04-28,SKU1052,LOC2,142,,0.0,Flat Off,123
2024-04-29,SKU1052,LOC5,138,,0.0,None,120
2024-04-30,SKU1052,LOC2,142,,0.0,Flat Off,130
2024-05-01,SKU1052,LOC1,141,,0.0,None,153
2024-05-02,SKU1052,LOC1,138,,0.0,Flat Off,125
2024-05-03,SKU1052,LOC2,135,,0.0,Seasonal,117
2024-05-04,SKU1052,LOC6,139,,0.0,BOGO,148
2024-05-05,SKU1052,LOC3,133,77.0,40.0,BOGO,137
2024-05-06,SKU1052,LOC1,138,,0.0,BOGO,135
2024-05-07,SKU1052,LOC6,139,,0.0,BOGO,120
2024-05-08,SKU1052,LOC3,139,,0.0,None,151
2024-05-09,SKU1052,LOC1,138,,0.0,BOGO,157
2024-05-10,SKU1052,LOC2,137,,0.0,BOGO,123
2024-05-11,SKU1052,LOC3,139,,0.0,Seasonal,124
2024-05-12,SKU1052,LOC6,136,,0.0,Flat Off,134
2024-05-13,SKU1052,LOC2,141,,0.0,Flat Off,152
2024-05-14,SKU1052,LOC1,137,,0.0,Flat Off,124
2024-05-15,SKU1052,LOC5,139,,0.0,Flat Off,151
2024-05-16,SKU1052,LOC2,138,,0.0,Seasonal,154
2024-05-17,SKU1052,LOC4,139,,0.0,Bundle,148
2024-05-18,SKU1052,LOC2,138,,0.0,Bundle,123
2024-05-19,SKU1052,LOC1,139,,0.0,Seasonal,119
2024-05-20,SKU1052,LOC4,137,,0.0,None,127
2024-05-21,SKU1052,LOC2,138,,0.0,BOGO,125
2024-05-22,SKU1052,LOC4,141,,0.0,None,155
2024-05-23,SKU1052,LOC2,136,,0.0,BOGO,156
2024-05-24,SKU1052,LOC5,139,,0.0,None,140
2024-05-25,SKU1052,LOC6,143,,0.0,Flat Off,146
2024-05-26,SKU1052,LOC5,141,,0.0,BOGO,139
2024-05-27,SKU1052,LOC3,138,,0.0,None,117
2024-05-28,SKU1052,LOC3,139,,0.0,Bundle,141
2024-05-29,SKU1052,LOC6,142,,0.0,None,117
2024-05-30,SKU1052,LOC2,140,,0.0,Bundle,131
2024-05-31,SKU1052,LOC4,138,,0.0,None,135
2024-06-01,SKU1052,LOC2,138,,0.0,None,133
2024-06-02,SKU1052,LOC4,136,,0.0,Seasonal,153
2024-06-03,SKU1052,LOC5,139,118.0,15.0,Bundle,124
2024-06-04,SKU1052,LOC4,143,,0.0,Flat Off,153
2024-06-05,SKU1052,LOC6,136,,0.0,BOGO,139
2024-06-06,SKU1052,LOC1,138,,0.0,BOGO,125
2024-06-07,SKU1052,LOC2,140,,0.0,Bundle,144
2024-06-08,SKU1052,LOC2,137,,0.0,BOGO,137
2024-06-09,SKU1052,LOC2,137,,0.0,None,157
2024-06-10,SKU1052,LOC5,137,,0.0,BOGO,131
2024-06-11,SKU1052,LOC4,138,,0.0,BOGO,118
2024-06-12,SKU1052,LOC1,142,,0.0,None,156
2024-06-13,SKU1052,LOC6,138,,0.0,Seasonal,150
2024-06-14,SKU1052,LOC4,137,,0.0,Flat Off,148
2024-06-15,SKU1052,LOC3,139,,0.0,None,135
2024-06-16,SKU1052,LOC2,139,,0.0,Seasonal,154
2024-06-17,SKU1052,LOC3,138,,0.0,Bundle,137
2024-06-18,SKU1052,LOC4,139,,0.0,None,137
2024-06-19,SKU1052,LOC1,137,,0.0,Seasonal,128
2024-06-20,SKU1052,LOC2,138,,0.0,Flat Off,152
2024-06-21,SKU1052,LOC1,140,,0.0,Bundle,148
2024-06-22,SKU1052,LOC2,138,,0.0,None,131
2024-06-23,SKU1052,LOC4,138,,0.0,Flat Off,156
2024-06-24,SKU1052,LOC5,136,,0.0,None,152
2024-06-25,SKU1052,LOC4,139,,0.0,Seasonal,139
2024-06-26,SKU1052,LOC6,139,,0.0,None,124
2024-06-27,SKU1052,LOC1,139,,0.0,Bundle,130
2024-06-28,SKU1052,LOC4,135,,0.0,Seasonal,149
2024-06-29,SKU1052,LOC1,137,,0.0,Bundle,149
2024-06-30,SKU1052,LOC2,138,,0.0,Seasonal,146
2024-07-01,SKU1052,LOC4,141,,0.0,Seasonal,154
2024-07-02,SKU1052,LOC6,137,,0.0,Seasonal,123
2024-07-03,SKU1052,LOC5,138,,0.0,Bundle,124
2024-07-04,SKU1052,LOC3,139,,0.0,Bundle,144
2024-07-05,SKU1052,LOC5,138,,0.0,Flat Off,148
2024-07-06,SKU1052,LOC6,138,,0.0,BOGO,123
2024-07-07,SKU1052,LOC2,138,,0.0,Flat Off,141
2024-07-08,SKU1052,LOC2,136,,0.0,BOGO,156
2024-07-09,SKU1052,LOC2,135,,0.0,Seasonal,125
2024-07-10,SKU1052,LOC5,138,,0.0,None,119
2024-07-11,SKU1052,LOC5,138,,0.0,Seasonal,124
2024-07-12,SKU1052,LOC6,137,,0.0,None,152
2024-07-13,SKU1052,LOC2,140,,0.0,BOGO,134
2024-07-14,SKU1052,LOC5,138,,0.0,None,141
2024-07-15,SKU1052,LOC4,138,,0.0,Flat Off,150
2024-07-16,SKU1052,LOC2,138,,0.0,None,141
2024-07-17,SKU1052,LOC5,136,,0.0,Seasonal,147
2024-07-18,SKU1052,LOC6,139,,0.0,None,157
2024-07-19,SKU1052,LOC1,138,82.0,40.0,None,131
2024-07-20,SKU1052,LOC2,137,,0.0,None,123
2024-07-21,SKU1052,LOC2,137,,0.0,Flat Off,122
2024-07-22,SKU1052,LOC3,139,,0.0,Flat Off,121
2024-07-23,SKU1052,LOC2,138,82.0,40.0,Seasonal,153
2024-07-24,SKU1052,LOC4,138,,0.0,Seasonal,118
2024-07-25,SKU1052,LOC3,137,,0.0,Flat Off,129
2024-07-26,SKU1052,LOC4,138,,0.0,Flat Off,158
2024-07-27,SKU1052,LOC2,139,,0.0,None,127
2024-07-28,SKU1052,LOC2,137,,0.0,Seasonal,133
2024-07-29,SKU1052,LOC6,138,,0.0,Bundle,143
2024-07-30,SKU1052,LOC6,135,,0.0,BOGO,118
2024-07-31,SKU1052,LOC1,135,,0.0,None,118
2024-08-01,SKU1052,LOC3,136,,0.0,BOGO,132
2024-08-02,SKU1052,LOC1,138,,0.0,Flat Off,141
2024-08-03,SKU1052,LOC5,138,,0.0,Flat Off,129
2024-08-04,SKU1052,LOC6,138,110.0,20.0,None,119
2024-08-05,SKU1052,LOC2,137,,0.0,None,124
2024-08-06,SKU1052,LOC2,138,,0.0,Flat Off,150
2024-08-07,SKU1052,LOC5,137,,0.0,None,153
2024-08-08,SKU1052,LOC5,144,,0.0,BOGO,136
2024-08-09,SKU1052,LOC2,138,,0.0,Bundle,124
2024-08-10,SKU1052,LOC3,138,103.0,25.0,Seasonal,128
2024-08-11,SKU1052,LOC3,137,,0.0,BOGO,126
2024-08-12,SKU1052,LOC3,137,,0.0,None,150
2024-08-13,SKU1052,LOC2,140,,0.0,BOGO,126
2024-08-14,SKU1052,LOC3,137,,0.0,BOGO,137
2024-08-15,SKU1052,LOC4,138,,0.0,Seasonal,133
2024-08-16,SKU1052,LOC4,138,,0.0,Flat Off,120
2024-08-17,SKU1052,LOC2,138,,0.0,Seasonal,151
2024-08-18,SKU1052,LOC5,141,,0.0,BOGO,151
2024-08-19,SKU1052,LOC2,138,,0.0,None,119
2024-08-20,SKU1052,LOC1,133,,0.0,Bundle,119
2024-08-21,SKU1052,LOC6,136,122.0,10.0,Flat Off,136
2024-08-22,SKU1052,LOC4,137,,0.0,None,131
2024-08-23,SKU1052,LOC5,140,,0.0,Bundle,139
2024-08-24,SKU1052,LOC2,138,,0.0,Bundle,135
2024-08-25,SKU1052,LOC3,138,,0.0,Bundle,128
2024-08-26,SKU1052,LOC5,136,,0.0,Seasonal,145
2024-08-27,SKU1052,LOC1,140,,0.0,None,123
2024-08-28,SKU1052,LOC6,137,,0.0,Bundle,149
2024-08-29,SKU1052,LOC3,137,,0.0,BOGO,121
2024-08-30,SKU1052,LOC6,138,124.0,10.0,Bundle,140
2024-08-31,SKU1052,LOC4,135,,0.0,Flat Off,149
2024-09-01,SKU1052,LOC3,142,,0.0,None,127
2024-09-02,SKU1052,LOC4,140,,0.0,Bundle,147
2024-09-03,SKU1052,LOC5,138,,0.0,Bundle,158
2024-09-04,SKU1052,LOC4,138,,0.0,Bundle,141
2024-09-05,SKU1052,LOC3,137,,0.0,Bundle,122
2024-09-06,SKU1052,LOC2,138,,0.0,Seasonal,136
2024-09-07,SKU1052,LOC4,139,111.0,20.0,Bundle,136
2024-09-08,SKU1052,LOC5,138,,0.0,BOGO,142
2024-09-09,SKU1052,LOC1,136,,0.0,Flat Off,145
2024-09-10,SKU1052,LOC2,143,,0.0,Bundle,148
2024-09-11,SKU1052,LOC2,136,,0.0,Bundle,134
2024-09-12,SKU1052,LOC4,141,,0.0,None,121
2024-09-13,SKU1052,LOC2,140,,0.0,Bundle,120
2024-09-14,SKU1052,LOC1,138,,0.0,BOGO,124
2024-09-15,SKU1052,LOC3,138,,0.0,None,145
2024-09-16,SKU1052,LOC6,140,,0.0,Seasonal,130
2024-09-17,SKU1052,LOC3,141,,0.0,Seasonal,153
2024-09-18,SKU1052,LOC2,138,,0.0,None,157
2024-09-19,SKU1052,LOC5,140,,0.0,BOGO,134
2024-09-20,SKU1052,LOC4,137,,0.0,BOGO,135
2024-09-21,SKU1052,LOC4,139,,0.0,None,150
2024-09-22,SKU1052,LOC5,138,,0.0,BOGO,131
2024-09-23,SKU1052,LOC2,137,,0.0,BOGO,146
2024-09-24,SKU1052,LOC3,136,,0.0,Bundle,132
2024-09-25,SKU1052,LOC5,139,139.0,0.0,Seasonal,150
2024-09-26,SKU1052,LOC5,138,,0.0,Bundle,144
2024-09-27,SKU1052,LOC5,139,,0.0,BOGO,119
2024-09-28,SKU1052,LOC5,137,,0.0,None,125
2024-09-29,SKU1052,LOC6,139,,0.0,Bundle,149
2024-09-30,SKU1052,LOC6,138,,0.0,Seasonal,131
2024-10-01,SKU1052,LOC5,136,,0.0,Flat Off,125
2024-10-02,SKU1052,LOC6,137,,0.0,None,133
2024-10-03,SKU1052,LOC5,138,,0.0,BOGO,147
2024-10-04,SKU1052,LOC4,137,,0.0,Seasonal,139
2024-10-05,SKU1052,LOC1,138,,0.0,Bundle,117
2024-10-06,SKU1052,LOC4,138,,0.0,Bundle,136
2024-10-07,SKU1052,LOC2,139,97.0,30.0,None,139
2024-10-08,SKU1052,LOC2,137,,0.0,None,136
2024-10-09,SKU1052,LOC5,138,,0.0,None,141
2024-10-10,SKU1052,LOC1,140,,0.0,BOGO,151
2024-10-11,SKU1052,LOC3,139,139.0,0.0,Bundle,149
2024-10-12,SKU1052,LOC2,140,,0.0,BOGO,132
2024-10-13,SKU1052,LOC1,138,,0.0,None,118
2024-10-14,SKU1052,LOC2,138,,0.0,BOGO,129
2024-10-15,SKU1052,LOC4,138,,0.0,BOGO,134
2024-10-16,SKU1052,LOC2,141,106.0,25.0,Bundle,145
2024-10-17,SKU1052,LOC5,135,,0.0,None,148
2024-10-18,SKU1052,LOC3,138,,0.0,Flat Off,134
2024-10-19,SKU1052,LOC2,138,,0.0,Bundle,131
2024-10-20,SKU1052,LOC5,138,,0.0,BOGO,131
2024-10-21,SKU1052,LOC4,138,,0.0,BOGO,146
2024-10-22,SKU1052,LOC3,139,,0.0,Flat Off,132
2024-10-23,SKU1052,LOC4,137,102.0,25.0,Seasonal,149
2024-10-24,SKU1052,LOC1,139,,0.0,BOGO,142
2024-10-25,SKU1052,LOC5,138,,0.0,None,123
2024-10-26,SKU1052,LOC6,138,,0.0,None,153
2024-10-27,SKU1052,LOC5,138,103.0,25.0,BOGO,130
2024-10-28,SKU1052,LOC4,141,,0.0,Seasonal,149
2024-10-29,SKU1052,LOC6,139,97.0,30.0,None,134
2024-10-30,SKU1052,LOC3,138,,0.0,Seasonal,124
2024-10-31,SKU1052,LOC5,139,,0.0,None,119
2024-11-01,SKU1052,LOC2,138,,0.0,Flat Off,123
2024-11-02,SKU1052,LOC4,138,,0.0,Seasonal,124
2024-11-03,SKU1052,LOC1,138,,0.0,Bundle,157
2024-11-04,SKU1052,LOC5,140,,0.0,Bundle,124
2024-11-05,SKU1052,LOC3,138,,0.0,None,153
2024-11-06,SKU1052,LOC2,137,,0.0,BOGO,153
2024-11-07,SKU1052,LOC3,138,,0.0,Flat Off,143
2024-11-08,SKU1052,LOC5,136,,0.0,None,120
2024-11-09,SKU1052,LOC6,137,,0.0,Flat Off,145
2024-11-10,SKU1052,LOC2,138,,0.0,Seasonal,142
2024-11-11,SKU1052,LOC2,138,,0.0,Seasonal,122
2024-11-12,SKU1052,LOC6,137,,0.0,Seasonal,117
2024-11-13,SKU1052,LOC4,135,100.0,25.0,Seasonal,132
2024-11-14,SKU1052,LOC3,138,,0.0,BOGO,132
2024-11-15,SKU1052,LOC2,135,,0.0,Bundle,136
2024-11-16,SKU1052,LOC3,138,,0.0,Flat Off,151
2024-11-17,SKU1052,LOC5,137,,0.0,Bundle,133
2024-11-18,SKU1052,LOC5,136,,0.0,BOGO,145
2024-11-19,SKU1052,LOC6,137,,0.0,BOGO,129
2024-11-20,SKU1052,LOC6,140,84.0,40.0,Seasonal,117
2024-11-21,SKU1052,LOC6,138,,0.0,None,144
2024-11-22,SKU1052,LOC6,141,,0.0,Seasonal,119
2024-11-23,SKU1052,LOC5,139,,0.0,BOGO,120
2024-11-24,SKU1052,LOC1,137,,0.0,BOGO,149
2024-11-25,SKU1052,LOC4,138,,0.0,Bundle,149
2024-11-26,SKU1052,LOC3,138,,0.0,Seasonal,141
2024-11-27,SKU1052,LOC4,136,,0.0,None,152
2024-11-28,SKU1052,LOC1,140,,0.0,Bundle,150
2024-11-29,SKU1052,LOC3,138,,0.0,None,139
2024-11-30,SKU1052,LOC4,138,,0.0,Flat Off,133
2024-12-01,SKU1052,LOC5,136,,0.0,None,134
2024-12-02,SKU1052,LOC3,137,,0.0,Seasonal,147
2024-12-03,SKU1052,LOC2,138,,0.0,BOGO,146
2024-12-04,SKU1052,LOC5,134,,0.0,None,151
2024-12-05,SKU1052,LOC4,139,104.0,25.0,None,153
2024-12-06,SKU1052,LOC6,138,,0.0,Flat Off,146
2024-12-07,SKU1052,LOC3,136,,0.0,Bundle,146
2024-12-08,SKU1052,LOC2,136,80.0,40.0,Seasonal,140
2024-12-09,SKU1052,LOC4,136,,0.0,BOGO,127
2024-12-10,SKU1052,LOC2,140,,0.0,Seasonal,152
2024-12-11,SKU1052,LOC2,139,,0.0,BOGO,141
2024-12-12,SKU1052,LOC3,138,103.0,25.0,Bundle,135
2024-12-13,SKU1052,LOC3,134,,0.0,Seasonal,157
2024-12-14,SKU1052,LOC6,138,,0.0,Flat Off,125
2024-12-15,SKU1052,LOC3,138,110.0,20.0,Flat Off,149
2024-12-16,SKU1052,LOC5,140,,0.0,BOGO,150
2024-12-17,SKU1052,LOC5,139,,0.0,Bundle,129
2024-12-18,SKU1052,LOC3,140,,0.0,BOGO,118
2024-12-19,SKU1052,LOC5,138,,0.0,Seasonal,138
2024-12-20,SKU1052,LOC6,136,,0.0,Flat Off,137
2024-12-21,SKU1052,LOC2,140,,0.0,Seasonal,148
2024-12-22,SKU1052,LOC4,137,,0.0,Flat Off,130
2024-12-23,SKU1052,LOC2,140,,0.0,Seasonal,147
2024-12-24,SKU1052,LOC5,138,,0.0,Seasonal,134
2024-12-25,SKU1052,LOC3,141,,0.0,BOGO,144
2024-12-26,SKU1052,LOC6,136,,0.0,Seasonal,149
2024-12-27,SKU1052,LOC6,138,,0.0,None,149
2024-12-28,SKU1052,LOC1,139,,0.0,Bundle,123
2024-12-29,SKU1052,LOC5,138,,0.0,None,128
2024-12-30,SKU1052,LOC5,139,,0.0,Flat Off,138
2024-01-01,SKU1053,LOC1,479,,0.0,None,444
2024-01-02,SKU1053,LOC1,480,,0.0,Flat Off,547
2024-01-03,SKU1053,LOC5,483,,0.0,BOGO,530
2024-01-04,SKU1053,LOC3,480,,0.0,Seasonal,477
2024-01-05,SKU1053,LOC6,478,,0.0,Flat Off,529
2024-01-06,SKU1053,LOC5,480,,0.0,Bundle,499
2024-01-07,SKU1053,LOC1,478,,0.0,Bundle,544
2024-01-08,SKU1053,LOC6,480,,0.0,BOGO,495
2024-01-09,SKU1053,LOC5,481,,0.0,BOGO,530
2024-01-10,SKU1053,LOC4,481,409.0,15.0,Flat Off,480
2024-01-11,SKU1053,LOC1,480,,0.0,Seasonal,548
2024-01-12,SKU1053,LOC4,479,,0.0,BOGO,516
2024-01-13,SKU1053,LOC3,478,,0.0,Seasonal,440
2024-01-14,SKU1053,LOC5,479,,0.0,Seasonal,543
2024-01-15,SKU1053,LOC3,482,,0.0,BOGO,432
2024-01-16,SKU1053,LOC1,480,,0.0,None,423
2024-01-17,SKU1053,LOC2,478,430.0,10.0,Bundle,522
2024-01-18,SKU1053,LOC6,480,,0.0,BOGO,500
2024-01-19,SKU1053,LOC1,479,,0.0,None,537
2024-01-20,SKU1053,LOC1,479,,0.0,BOGO,539
2024-01-21,SKU1053,LOC6,482,,0.0,None,503
2024-01-22,SKU1053,LOC4,480,,0.0,None,408
2024-01-23,SKU1053,LOC3,482,,0.0,Bundle,431
2024-01-24,SKU1053,LOC1,477,,0.0,BOGO,469
2024-01-25,SKU1053,LOC1,483,,0.0,None,465
2024-01-26,SKU1053,LOC1,480,,0.0,Seasonal,424
2024-01-27,SKU1053,LOC2,479,,0.0,None,445
2024-01-28,SKU1053,LOC4,479,,0.0,BOGO,539
2024-01-29,SKU1053,LOC1,480,,0.0,BOGO,476
2024-01-30,SKU1053,LOC4,480,,0.0,Seasonal,455
2024-01-31,SKU1053,LOC3,480,,0.0,None,490
2024-02-01,SKU1053,LOC1,475,403.0,15.0,Bundle,436
2024-02-02,SKU1053,LOC2,477,477.0,0.0,Bundle,431
2024-02-03,SKU1053,LOC5,480,,0.0,None,534
2024-02-04,SKU1053,LOC5,481,,0.0,Seasonal,505
2024-02-05,SKU1053,LOC4,481,,0.0,BOGO,421
2024-02-06,SKU1053,LOC1,480,,0.0,None,415
2024-02-07,SKU1053,LOC1,480,,0.0,BOGO,544
2024-02-08,SKU1053,LOC4,479,,0.0,Flat Off,533
2024-02-09,SKU1053,LOC6,480,,0.0,Bundle,526
2024-02-10,SKU1053,LOC1,482,,0.0,Flat Off,439
2024-02-11,SKU1053,LOC3,483,,0.0,Bundle,421
2024-02-12,SKU1053,LOC3,481,,0.0,BOGO,533
2024-02-13,SKU1053,LOC4,480,,0.0,Bundle,416
2024-02-14,SKU1053,LOC5,483,,0.0,BOGO,508
2024-02-15,SKU1053,LOC4,483,435.0,10.0,Flat Off,444
2024-02-16,SKU1053,LOC3,480,,0.0,Seasonal,519
2024-02-17,SKU1053,LOC5,482,,0.0,Seasonal,487
2024-02-18,SKU1053,LOC4,478,,0.0,None,525
2024-02-19,SKU1053,LOC3,481,,0.0,Bundle,466
2024-02-20,SKU1053,LOC4,480,,0.0,Bundle,482
