Date,Product_Category,Product_Name,SKU_Code,Region,Units_Sold,Price_per_Unit,Revenue,Promotion_Flag,Festival_Season,Weather_Temp,Competitor_Price,Social_Sentiment,Month,Year,Day,Price_Diff,Outlier_Flag
2025-07-15,3,98,77,0,0.31818181818181823,0.6913145539906104,0.28271570539611773,No,0,132,0.5510662177328844,183,7,2025,15,0.14024833625772593,0
2024-11-06,3,9,2,1,0.1590909090909091,0.7171361502347419,0.15467013405157734,Yes,0,229,0.6610549943883278,52,11,2024,6,0.056081155846414044,0
2021-08-08,2,58,92,1,0.1590909090909091,0.11737089201877936,0.02811058481161574,No,0,135,0.1245791245791246,98,8,2021,8,-0.007208232560345237,0
2025-05-14,12,49,26,4,0.06818181818181818,0.2312206572769953,0.024395529550168726,Yes,0,220,0.20089786756453423,143,5,2025,14,0.03032278971246108,0
2024-09-28,8,31,79,0,0.4090909090909091,0.8568075117370892,0.4419367821429677,No,0,233,0.9225589225589227,90,9,2024,28,-0.06575141082183344,0
2022-06-03,10,99,18,1,0.13636363636363635,0.3392018779342723,0.06513730225070431,No,0,215,0.33333333333333337,38,6,2022,3,0.005868544600938941,0
2021-02-17,5,46,82,1,0.06818181818181818,0.6056338028169015,0.06389895049688865,No,0,188,0.4893378226711561,172,2,2021,17,0.11629598014574538,0
2024-04-25,4,18,101,4,0.1590909090909091,0.2007042253521127,0.04569517971579827,No,0,102,0.22222222222222224,76,4,2024,25,-0.02151799687010955,0
2021-11-17,2,59,13,3,0.20454545454545456,0.11032863849765258,0.03411659081762174,Yes,0,324,0.11223344556677889,5,11,2021,17,-0.0019048070691263103,0
2022-05-31,3,66,35,0,0.11363636363636362,0.6784037558685446,0.10903687192346986,No,0,151,0.681257014590348,16,5,2022,31,-0.00285325872180342,0
2021-12-19,11,55,39,0,0.27272727272727276,0.5598591549295775,0.19949846753970465,No,0,344,0.4960718294051628,76,12,2021,19,0.06378732552441468,0
2021-04-10,11,6,80,0,0.22727272727272727,0.5622065727699531,0.16897309680814834,No,0,167,0.49382716049382724,19,4,2021,10,0.06837941227612587,0
2024-04-03,7,100,20,0,0.34090909090909094,0.07511737089201878,0.041732454103588126,Yes,0,159,0.08754208754208756,186,4,2024,3,-0.012424716650068779,0
2024-09-29,12,49,26,0,0.22727272727272727,0.22065727699530513,0.06987399770904926,No,0,152,0.1941638608305275,15,9,2024,29,0.026493416164777628,0
2022-06-06,5,14,106,3,0.36363636363636365,0.5669014084507042,0.26506919290424447,No,0,199,0.4983164983164984,106,6,2022,6,0.06858491013420587,0
2025-04-30,3,24,45,0,0.13636363636363635,0.29577464788732394,0.05711897464474784,No,1,346,0.351290684624018,56,4,2025,30,-0.055516036736694085,0
2021-12-09,7,62,97,3,0.18181818181818182,0.09624413145539908,0.027027027027027025,No,0,274,0.09315375982042648,1,12,2021,9,0.003090371634972597,0
2024-07-07,3,24,45,1,0.24999999999999997,0.3380281690140845,0.11368069100027864,No,0,126,0.3580246913580247,105,7,2024,7,-0.019996522343940226,0
2023-06-27,3,9,2,1,0.4772727272727273,0.7030516431924884,0.42302095910343335,No,0,277,0.6374859708193042,106,6,2023,27,0.06556567237318411,0
2023-01-02,9,64,88,1,0.4318181818181819,0.505868544600939,0.28023900188848644,No,0,100,0.5061728395061729,164,1,2023,2,-0.0003042949052338706,0
2025-04-01,10,53,28,4,0.9545454545454546,0.3532863849765258,0.43329927866010337,No,1,274,0.35578002244668916,19,4,2025,1,-0.0024936374701633457,0
2022-04-21,10,89,6,1,0.1590909090909091,0.3485915492957746,0.0769016439119532,No,0,247,0.2794612794612795,152,4,2022,21,0.0691302698344951,0
2024-12-09,5,74,61,2,0.27272727272727276,0.5539906103286385,0.1974861459397542,Yes,0,111,0.6150392817059485,157,12,2024,9,-0.06104867137730996,0
2023-10-27,2,56,14,0,0.29545454545454547,0.11502347417840376,0.05083433949413331,No,0,103,0.09090909090909091,164,10,2023,27,0.024114383269312853,0
2023-09-18,10,27,105,1,0.27272727272727276,0.352112676056338,0.12826228290145816,Yes,0,137,0.31200897867564537,79,9,2023,18,0.04010369738069264,0
2021-03-25,13,22,16,1,0.5681818181818182,0.5492957746478874,0.39509612705488995,No,0,194,0.537598204264871,58,3,2021,25,0.011697570383016331,0
2025-06-12,10,23,41,4,0.31818181818181823,0.3415492957746479,0.14432989690721648,Yes,0,147,0.30078563411896747,134,6,2025,12,0.040763661655680405,0
2021-01-31,5,85,51,4,0.22727272727272727,0.2676056338028169,0.08349586700102164,No,0,259,0.26711560044893384,100,1,2021,31,0.0004900333538830348,0
2022-02-12,5,35,65,0,0.29545454545454547,0.5492957746478874,0.21120089161326275,Yes,0,342,0.4769921436588104,143,2,2022,12,0.072303630989077,0
2025-03-13,1,26,33,1,0.31818181818181823,0.5070422535211269,0.2098077458902201,No,1,134,0.4040404040404041,139,3,2025,13,0.10300184948072277,0
2022-11-23,10,104,49,0,0.31818181818181823,0.1279342723004695,0.05981238970929693,No,1,329,0.12906846240179573,102,11,2022,23,-0.0011341901013262323,0
2022-08-23,4,18,101,0,0.13636363636363635,0.210093896713615,0.04129903098975264,No,0,247,0.18742985409652077,193,8,2022,23,0.022664042617094232,0
2021-04-18,12,49,26,2,0.31818181818181823,0.24061032863849763,0.1043930528466611,No,0,78,0.24130190796857462,143,4,2021,18,-0.0006915793300769912,0
2023-10-04,5,35,65,0,0.27272727272727276,0.5692488262910799,0.2027181820996254,No,1,227,0.516273849607183,23,10,2023,4,0.052974976683896835,0
2023-09-26,7,37,48,3,0.22727272727272727,0.09624413145539908,0.033776044085322435,No,0,153,0.07744107744107745,9,9,2023,26,0.018803054014321627,0
2023-10-02,6,1,90,1,0.18181818181818182,0.039906103286384983,0.013652828085817775,No,0,329,0.04152637485970819,117,10,2023,2,-0.0016202715733232079,0
2023-01-26,1,105,37,1,0.5909090909090909,0.030516431924882632,0.040958484257453326,Yes,1,327,0.02805836139169473,141,1,2023,26,0.0024580705331879033,0
2023-02-01,13,67,99,3,0.31818181818181823,0.27582159624413144,0.1183245100770874,No,0,197,0.30078563411896747,37,2,2023,1,-0.02496403787483603,0
2025-03-16,10,23,41,2,0.31818181818181823,0.2887323943661972,0.12343271106157704,No,0,147,0.31200897867564537,80,3,2025,16,-0.02327658430944818,0
2024-08-01,7,68,31,1,0.20454545454545456,0.07511737089201878,0.02482895266400421,No,0,178,0.09315375982042648,126,8,2024,1,-0.0180363889284077,0
2024-11-11,5,74,61,3,0.22727272727272727,0.585680751173709,0.17578403145413454,Yes,0,262,0.5151515151515152,93,11,2024,11,0.07052923602219374,0
2024-01-26,5,14,106,3,0.34090909090909094,0.5586854460093897,0.24581282313241076,No,1,315,0.5465768799102133,182,1,2024,26,0.012108566099176432,0
2020-12-15,9,86,59,0,0.36363636363636365,0.699530516431925,0.32454103588124206,Yes,0,174,0.5847362514029182,9,12,2020,15,0.1147942650290068,0
2020-11-29,12,84,36,0,0.13636363636363635,0.2359154929577465,0.046066685241942976,Yes,0,147,0.2861952861952862,47,11,2020,29,-0.05027979323753973,0
2025-02-12,0,38,23,3,0.18181818181818182,0.2676056338028169,0.06770688213987183,No,0,348,0.20987654320987656,39,2,2025,12,0.05772909059294032,0
2024-03-01,4,63,96,1,0.3863636363636364,0.024647887323943664,0.023404848147116186,No,0,327,0.03703703703703704,138,3,2024,1,-0.012389149713093378,0
2021-05-27,3,29,54,4,0.20454545454545456,0.3685446009389671,0.10222593727748368,No,0,216,0.4343434343434344,104,5,2021,27,-0.0657988334044673,0
2024-11-15,3,24,45,2,0.11363636363636362,0.2992957746478873,0.049038729451100584,No,0,125,0.28956228956228963,81,11,2024,15,0.009733485085597682,0
2021-03-16,4,4,86,3,0.27272727272727276,0.18309859154929575,0.07030742082288474,No,0,180,0.19977553310886645,122,3,2021,16,-0.016676941559570696,0
2022-05-31,11,10,1,4,0.1590909090909091,0.49999999999999994,0.10885111916039751,No,0,166,0.5465768799102133,89,5,2022,31,-0.046576879910213365,0
2021-11-06,7,65,46,2,0.22727272727272727,0.08802816901408451,0.03139221695922727,No,0,80,0.08754208754208756,165,11,2021,6,0.00048608147199695473,0
2025-04-08,11,77,21,2,0.36363636363636365,0.5586854460093897,0.2613850964366428,No,0,24,0.54320987654321,107,4,2025,8,0.015475569466179784,0
2024-12-31,7,68,31,1,0.13636363636363635,0.07863849765258216,0.017027336614965482,No,0,196,0.06958473625140293,160,12,2024,31,0.009053761401179222,0
2022-11-29,2,57,5,2,0.31818181818181823,0.11619718309859155,0.05516857063248816,No,0,158,0.08641975308641975,121,11,2022,29,0.0297774300121718,0
2023-10-17,5,85,51,0,0.13636363636363635,0.2347417840375587,0.04584997368502523,No,0,199,0.20314253647586983,132,10,2023,17,0.03159924756168886,0
2023-02-09,12,69,3,1,0.22727272727272727,0.2605633802816901,0.08145258660722579,No,0,318,0.25140291806958476,68,2,2023,9,0.00916046221210537,0
2022-01-01,12,49,26,3,0.18181818181818182,0.21244131455399062,0.05461131234327111,No,1,324,0.24803591470258138,139,1,2022,1,-0.035594600148590755,0
2021-02-17,1,7,62,0,0.20454545454545456,0.2007042253521127,0.05795486207857342,No,0,152,0.18069584736251404,187,2,2021,17,0.020008377989598647,0
2022-02-05,13,97,40,3,0.6818181818181819,0.02699530516431925,0.044642580725054955,No,1,331,0.023569023569023566,175,2,2022,5,0.003426281595295684,0
2022-06-28,11,6,80,3,0.1590909090909091,0.517605633802817,0.11256617442184454,Yes,0,261,0.6038159371492705,181,6,2022,28,-0.08621030334645352,0
2024-12-09,11,10,1,0,0.20454545454545456,0.6068075117370892,0.16507228878362898,No,0,195,0.4758698092031426,181,12,2024,9,0.13093770253394665,0
2022-09-29,6,52,38,2,0.36363636363636365,0.142018779342723,0.07454877557970342,Yes,0,255,0.16049382716049385,86,9,2022,29,-0.018475047817770845,0
2024-05-10,7,62,97,0,0.29545454545454547,0.07629107981220658,0.03653137673756231,No,0,197,0.0718294051627385,177,5,2024,10,0.004461674649468075,0
2022-11-27,10,89,6,2,0.11363636363636362,0.32629107981220656,0.05331104300176465,No,0,170,0.27721661054994395,39,11,2022,27,0.04907446926226261,0
2025-06-06,7,37,48,0,0.13636363636363635,0.08568075117370892,0.018327605956471937,No,0,260,0.07968574635241302,159,6,2025,6,0.0059950048212959045,0
2025-01-12,2,57,5,3,0.29545454545454547,0.11384976525821595,0.050400916380297825,No,0,311,0.10549943883277216,64,1,2025,12,0.008350326425443796,0
2021-09-18,7,96,98,0,0.22727272727272727,0.08450704225352113,0.030370576762329342,No,0,220,0.07968574635241302,145,9,2021,18,0.004821295901108108,0
2023-02-05,8,88,43,4,0.8863636363636365,0.4753521126760563,0.5316244079130678,No,1,103,0.45005611672278345,31,2,2023,5,0.025295995953272865,0
2021-05-30,2,58,92,3,0.18181818181818182,0.12089201877934273,0.032878239063806075,No,0,208,0.09652076318742986,15,5,2021,30,0.024371255591912874,0
2023-10-26,14,90,9,3,0.6818181818181819,0.4295774647887324,0.3738274356831058,Yes,1,316,0.39955106621773295,84,10,2023,26,0.030026398570999424,0
2022-07-10,0,39,64,1,0.6590909090909092,0.2828638497652582,0.24556515278164762,No,1,143,0.22895622895622894,107,7,2022,10,0.05390762080902925,0
2024-03-29,5,17,100,2,0.4772727272727273,0.34624413145539906,0.21596854586545308,No,1,73,0.38832772166105506,7,3,2024,29,-0.042083590205655996,0
2025-07-24,13,22,16,1,0.5,0.6490610328638499,0.40964676016222407,No,0,309,0.6060606060606061,174,7,2025,24,0.043000426803243785,0
2021-12-28,4,80,104,3,0.36363636363636365,0.08802816901408451,0.05033899879260704,No,0,201,0.06846240179573512,7,12,2021,28,0.019565767218349392,0
2024-01-19,11,6,80,2,0.11363636363636362,0.6009389671361502,0.09677718956069473,No,0,25,0.5712682379349047,7,1,2024,19,0.029670729201245583,0
2024-09-22,10,23,41,3,0.29545454545454547,0.32863849765258213,0.12971734621219155,Yes,0,327,0.28395061728395066,135,9,2024,22,0.04468788036863147,0
2022-02-28,7,68,31,0,0.1590909090909091,0.08685446009389672,0.021671155691774246,No,0,187,0.09876543209876543,24,2,2022,28,-0.011910972004868708,0
2023-09-07,2,58,92,3,0.1590909090909091,0.10446009389671361,0.02538621095322126,No,0,150,0.1021324354657688,159,9,2023,7,0.002327658430944804,0
2023-01-19,10,27,105,0,0.18181818181818182,0.3485915492957746,0.08693229311786013,No,0,301,0.2682379349046016,191,1,2023,19,0.080353614391173,0
2025-01-31,14,71,68,1,0.36363636363636365,0.4647887323943662,0.21928113680691,No,0,258,0.36588103254769927,99,1,2025,31,0.09890769984666692,0
2021-05-11,1,25,60,3,0.27272727272727276,0.210093896713615,0.07956410018265689,No,0,286,0.2244668911335578,180,5,2021,11,-0.014372994419942803,0
2020-09-25,0,41,74,2,0.09090909090909091,0.2347417840375587,0.03179468127921736,No,0,253,0.23344556677890013,153,9,2020,25,0.0012962172586585552,0
2023-07-15,0,40,73,1,0.13636363636363635,0.2699530516431925,0.05235132039255751,No,0,209,0.2794612794612795,22,7,2023,15,-0.009508227818087023,0
2024-02-06,14,91,10,4,0.27272727272727276,0.426056338028169,0.15361753506083403,No,0,98,0.3625140291806959,192,2,2024,6,0.06354230884747308,0
2023-02-01,0,40,73,1,0.1590909090909091,0.23943661971830987,0.053868301290981704,No,0,211,0.28956228956228963,15,2,2023,1,-0.05012566984397976,0
2020-12-22,14,2,11,2,0.29545454545454547,0.43896713615023475,0.17045911891272716,No,0,94,0.46240179573512913,105,12,2020,22,-0.02343465958489438,0
2023-11-21,4,80,104,3,0.31818181818181823,0.07394366197183098,0.03845082195597659,No,0,306,0.09988776655443321,166,11,2023,21,-0.025944104582602226,0
2025-06-05,7,65,46,2,0.20454545454545456,0.09272300469483569,0.029472771740812975,Yes,0,263,0.07407407407407407,13,6,2025,5,0.018648930620761617,0
2025-02-10,4,19,75,0,0.31818181818181823,0.04577464788732395,0.027305656171635554,No,0,193,0.03928170594837261,176,2,2025,10,0.006492941938951342,0
2020-12-14,4,43,17,3,0.22727272727272727,0.028169014084507046,0.014024333611962477,No,0,232,0.03479236812570146,40,12,2020,14,-0.006623354041194414,0
2021-07-24,6,42,19,4,0.22727272727272727,0.15845070422535212,0.051825020897185846,No,0,350,0.12008978675645343,29,7,2021,24,0.03836091746889869,0
2025-08-19,9,75,102,3,0.18181818181818182,0.16666666666666669,0.04374477570353859,No,0,232,0.15824915824915825,21,8,2025,19,0.008417508417508435,0
2022-08-29,10,8,107,3,0.34090909090909094,0.3086854460093897,0.14030525370731556,No,0,230,0.28507295173961844,7,8,2022,29,0.023612494269771245,0
2023-01-25,4,18,101,0,0.11363636363636362,0.20892018779342725,0.03473576669452958,No,0,239,0.1840628507295174,166,1,2023,25,0.024857337063909857,0
2021-04-17,2,57,5,1,0.5227272727272727,0.11971830985915492,0.09250487601003066,Yes,0,117,0.09764309764309764,105,4,2021,17,0.02207521221605728,0
2023-01-01,3,24,45,1,0.34090909090909094,0.318075117370892,0.1442679793195257,No,1,300,0.32323232323232326,52,1,2023,1,-0.005157205861431258,0
2022-08-11,10,89,6,0,0.4090909090909091,0.323943661971831,0.17488622643261817,No,1,276,0.34567901234567905,156,8,2022,11,-0.02173535037384805,0
2020-11-03,3,29,54,1,0.34090909090909094,0.392018779342723,0.17547444351568062,No,0,236,0.415263748597082,103,11,2020,3,-0.023244969254358983,0
2021-05-10,4,5,84,3,0.29545454545454547,0.2112676056338028,0.08637503482864309,No,0,272,0.21997755331088664,9,5,2021,10,-0.008709947677083829,0
2024-08-21,4,80,104,2,0.36363636363636365,0.07394366197183098,0.04402340484814712,Yes,0,250,0.07070707070707072,194,8,2024,21,0.0032365912647602663,0
2021-10-11,8,88,43,2,0.4318181818181819,0.4471830985915493,0.24928020804309464,No,0,6,0.39955106621773295,126,10,2021,11,0.04763203237381636,0
2024-01-05,1,25,60,4,0.29545454545454547,0.22300469483568075,0.09070926596699794,No,0,160,0.186307519640853,109,1,2024,5,0.036697175194827764,0
2024-12-13,8,107,56,0,0.18181818181818182,0.8321596244131456,0.20172750069657286,Yes,0,145,0.9438832772166107,31,12,2024,13,-0.11172365280346508,0
2022-09-21,9,86,59,0,0.4318181818181819,0.653755868544601,0.3582551623788737,No,0,325,0.7014590347923682,29,9,2022,21,-0.04770316624776716,0
2022-01-27,4,4,86,0,0.36363636363636365,0.210093896713615,0.10507414631125972,Yes,0,244,0.19528619528619529,100,1,2022,27,0.014807701427419717,0
2025-02-26,10,89,6,2,0.13636363636363635,0.33098591549295775,0.06362032135228012,No,0,235,0.32772166105499445,91,2,2025,26,0.0032642544379632987,0
2025-03-25,7,37,48,3,0.13636363636363635,0.0903755868544601,0.019194452184142907,No,0,320,0.07519640852974185,127,3,2025,25,0.01517917832471824,0
2023-11-10,2,56,14,2,0.3863636363636364,0.11502347417840376,0.06631373641682921,No,0,137,0.09652076318742986,116,11,2023,10,0.018502710990973906,0
2021-09-13,1,25,60,1,0.24999999999999997,0.244131455399061,0.08396024890870252,No,0,242,0.23120089786756456,82,9,2021,13,0.01293055753149644,0
2022-11-27,7,72,8,4,0.27272727272727276,0.08568075117370892,0.036902882263707006,No,0,239,0.06958473625140293,184,11,2022,27,0.016096014922305987,0
2022-08-02,4,63,96,3,0.4318181818181819,0.03169014084507042,0.030091947617720813,No,0,159,0.02805836139169473,61,8,2022,2,0.003631779453375693,0
2023-02-11,7,96,98,4,0.18181818181818182,0.09389671361502348,0.026469768737809974,Yes,0,81,0.07968574635241302,151,2,2023,11,0.014210967262610466,0
2021-09-14,6,1,90,1,0.13636363636363635,0.03286384976525822,0.008575585895173526,Yes,0,296,0.03367003367003367,100,9,2021,14,-0.000806183904775451,0
2023-09-07,2,59,13,4,0.29545454545454547,0.12089201877934273,0.053001455063310735,No,0,137,0.09315375982042648,168,9,2023,7,0.027738258958916254,0
2022-06-11,10,61,69,1,0.3863636363636364,0.08098591549295775,0.050153246029534686,Yes,0,114,0.10101010101010102,103,6,2022,11,-0.020024185517143273,0
2020-12-14,4,5,84,3,0.24999999999999997,0.215962441314554,0.07504411628122969,No,0,317,0.16498316498316498,41,12,2020,14,0.05097927633138902,0
2022-04-24,13,22,16,0,0.4090909090909091,0.5962441314553991,0.31135258970310514,Yes,0,321,0.6801346801346803,3,4,2022,24,-0.08389054867928114,0
2023-07-11,7,94,66,0,0.36363636363636365,0.09507042253521127,0.053496795764837,No,0,314,0.06958473625140293,24,7,2023,11,0.02548568628380833,0
2024-04-01,11,6,80,3,0.27272727272727276,0.5903755868544601,0.20996253985944707,No,1,296,0.5084175084175084,88,4,2024,1,0.08195807843695169,0
2020-12-10,8,107,56,1,0.18181818181818182,0.8485915492957747,0.20562830872109222,Yes,0,157,0.7643097643097644,76,12,2020,10,0.08428178498601036,0
2023-02-08,5,17,100,3,0.36363636363636365,0.3767605633802817,0.17980867465403547,Yes,0,233,0.3254769921436589,4,2,2023,8,0.051283571236622805,0
2024-08-13,7,44,29,2,0.36363636363636365,0.08568075117370892,0.049286399801863716,No,0,274,0.07631874298540967,9,8,2024,13,0.009362008188299256,0
2023-01-22,7,78,22,4,0.5,0.034037558685446015,0.03653137673756231,No,0,209,0.038159371492704826,116,1,2023,22,-0.004121812807258811,0
2022-04-16,2,103,32,1,0.4772727272727273,0.11502347417840376,0.08179313333952509,No,1,128,0.09427609427609429,19,4,2022,16,0.020747379902309473,0
2023-09-17,8,30,0,3,0.27272727272727276,0.8333333333333334,0.29327265409739633,Yes,1,222,0.7519640852974188,80,9,2023,17,0.08136924803591461,0
2025-01-29,3,98,77,1,0.4772727272727273,0.6384976525821597,0.3855608185505093,No,0,199,0.585858585858586,33,1,2025,29,0.05263906672357377,0
2020-09-05,0,81,53,3,0.4318181818181819,0.2359154929577465,0.1378285501996842,No,0,349,0.271604938271605,151,9,2020,5,-0.03568944531385848,0
2021-02-04,11,21,91,3,0.09090909090909091,0.5809859154929577,0.07745890220117024,No,0,332,0.5701459034792369,139,2,2021,4,0.010840012013720868,0
2025-05-04,10,34,12,0,0.09090909090909091,0.32629107981220656,0.043868610878920154,No,0,155,0.2884399551066218,90,5,2025,4,0.03785112470558477,0
2023-02-20,10,34,12,3,0.022727272727272728,0.3427230046948357,0.016408160738057644,Yes,0,195,0.314253647586981,168,2,2023,20,0.028469357107854698,0
2024-02-24,7,37,48,3,0.20454545454545456,0.0903755868544601,0.028853595863905145,Yes,0,157,0.09539842873176207,72,2,2024,24,-0.005022841877301981,0
2025-02-09,5,14,106,1,0.24999999999999997,0.5762910798122066,0.18909631280765302,No,0,223,0.5712682379349047,66,2,2025,9,0.005022841877301953,0
2025-03-24,9,86,59,2,0.22727272727272727,0.6784037558685446,0.20268722330578,No,0,13,0.6621773288439956,172,3,2025,24,0.016226427024549017,0
2020-09-27,0,41,74,0,0.09090909090909091,0.25234741784037557,0.03411659081762174,No,0,323,0.23681257014590348,43,9,2020,27,0.015534847694472081,0
2021-09-18,7,78,22,2,0.29545454545454547,0.044600938967136156,0.02482895266400421,No,0,265,0.04152637485970819,153,9,2021,18,0.003074564107427964,0
2023-05-21,4,43,17,3,0.3863636363636364,0.029342723004694836,0.025633881303984397,No,0,254,0.02805836139169473,97,5,2023,21,0.0012843616130001068,0
2022-04-22,3,66,35,0,0.22727272727272727,0.6150234741784039,0.18429769976161728,No,0,251,0.6195286195286196,168,4,2022,22,-0.0045051453502157335,0
2022-01-28,6,33,76,0,0.22727272727272727,0.11502347417840376,0.039224791802111386,No,0,229,0.11784511784511784,85,1,2022,28,-0.0028216436667140715,0
2025-01-25,11,51,30,4,0.31818181818181823,0.545774647887324,0.22513234884368905,Yes,0,160,0.5420875420875422,98,1,2025,25,0.00368710579978182,0
2021-11-29,10,61,69,3,0.20454545454545456,0.08098591549295775,0.026376892356273798,No,0,234,0.07407407407407407,12,11,2021,29,0.00691184141888368,0
2024-06-24,7,65,46,4,0.20454545454545456,0.09389671361502348,0.029782359679266894,No,0,63,0.09988776655443321,137,6,2024,24,-0.005991052939409727,0
2023-08-19,6,28,27,0,0.31818181818181823,0.1607981220657277,0.07281508312436148,No,0,263,0.12121212121212122,200,8,2023,19,0.03958600085360647,0
2021-09-17,5,17,100,4,0.11363636363636362,0.3485915492957746,0.05684034550013931,No,0,326,0.36812570145903484,116,9,2021,17,-0.01953415216326021,0
2021-12-08,11,21,91,3,0.1590909090909091,0.5586854460093897,0.12123463669855424,No,0,335,0.4837261503928171,14,12,2021,8,0.07495929561657266,0
2023-08-29,0,41,74,1,0.24999999999999997,0.23826291079812206,0.08210272127797902,No,1,259,0.26711560044893384,67,8,2023,29,-0.02885268965081178,0
2020-12-17,15,101,42,1,0.4090909090909091,0.1279342723004695,0.07665397356119007,No,0,234,0.11447811447811448,172,12,2020,17,0.013456157822355014,0
2022-10-12,7,100,20,4,0.22727272727272727,0.08333333333333334,0.030030030030030026,No,0,135,0.07856341189674523,30,10,2022,12,0.004769921436588109,0
2020-10-22,13,22,16,3,0.31818181818181823,0.6291079812206574,0.2581034642890313,No,0,245,0.5656565656565657,169,10,2020,22,0.06345141556409162,0
2022-03-16,11,11,4,3,0.4318181818181819,0.11384976525821595,0.07343425900126932,No,0,203,0.10437710437710437,129,3,2022,16,0.00947266088111158,0
2021-11-16,14,91,10,3,0.20454545454545456,0.44366197183098594,0.12203956533853443,No,0,223,0.4141414141414142,70,11,2021,16,0.029520557689571736,0
2022-11-15,10,8,107,0,0.22727272727272727,0.31220657276995306,0.09643664282839541,Yes,0,253,0.3209876543209877,21,11,2022,15,-0.00878108155103463,0
2021-06-21,6,76,78,1,0.20454545454545456,0.0011737089201877965,0.005324912541407386,No,0,163,0.006734006734006731,60,6,2021,21,-0.005560297813818935,0
2025-04-14,2,102,72,0,0.5909090909090909,0.06220657276995305,0.06352744497074395,Yes,1,287,0.05499438832772167,185,4,2025,14,0.00721218444223138,0
2024-08-24,11,10,1,3,0.1590909090909091,0.6103286384976526,0.13213213213213212,No,0,199,0.5869809203142538,76,8,2024,24,0.02334771818339887,0
2024-08-07,8,107,56,2,0.20454545454545456,0.9530516431924884,0.25640073062753477,No,0,256,0.9955106621773289,107,8,2024,7,-0.0424590189848405,0
2023-12-11,10,34,12,3,0.18181818181818182,0.289906103286385,0.07300083588743383,No,0,177,0.33333333333333337,126,12,2023,11,-0.04342723004694837,0
2021-08-31,13,22,16,2,0.29545454545454547,0.5950704225352114,0.22810439305284666,No,0,24,0.5970819304152638,23,8,2021,31,-0.0020115078800524433,0
2022-07-21,3,66,35,1,0.18181818181818182,0.7030516431924884,0.171078294789635,Yes,0,321,0.6778900112233446,96,7,2022,21,0.025161631969143783,0
2024-11-09,13,15,89,1,0.4318181818181819,0.6232394366197184,0.34215658957927,No,0,178,0.5387205387205388,66,11,2024,9,0.08451889789917955,0
2022-01-24,11,50,34,4,0.36363636363636365,0.5950704225352114,0.2777003807931643,No,0,236,0.5768799102132436,143,1,2022,24,0.018190512321967778,0
2021-11-20,10,61,69,0,0.24999999999999997,0.09389671361502348,0.036407541562180734,Yes,0,252,0.08193041526374861,13,11,2021,20,0.01196629835127487,0
2022-10-16,6,28,27,0,0.36363636363636365,0.13849765258215962,0.07296987709358844,No,0,291,0.16498316498316498,177,10,2022,16,-0.026485512401005357,0
2022-04-17,9,36,57,0,0.1590909090909091,0.7124413145539906,0.1536794526485248,Yes,0,157,0.7328843995510663,171,4,2022,17,-0.0204430849970757,0
2024-03-29,5,82,85,4,0.5227272727272727,0.5093896713615024,0.3391845453701124,No,1,257,0.6004489337822672,154,3,2024,29,-0.09105926242076479,0
2023-08-02,11,10,1,3,0.22727272727272727,0.6068075117370892,0.1819138726355221,Yes,0,295,0.47138047138047146,130,8,2023,2,0.1354270403566178,0
2024-12-17,15,45,44,4,0.1590909090909091,0.14906103286384975,0.03479768428222037,Yes,0,295,0.1447811447811448,196,12,2024,17,0.0042798880827049635,0
2023-10-25,14,91,10,0,0.7272727272727273,0.47183098591549294,0.43494009473390915,No,1,135,0.4635241301907969,67,10,2023,25,0.008306855724696027,0
2022-01-23,4,19,75,3,0.31818181818181823,0.04812206572769953,0.028234419986997307,No,0,238,0.052749719416386086,59,1,2022,23,-0.004627653688686555,0
2022-01-15,11,11,4,2,0.29545454545454547,0.10328638497652583,0.04650010835577846,No,0,255,0.1133557800224467,199,1,2022,15,-0.010069395045920873,0
2022-04-14,6,42,19,0,0.24999999999999997,0.13849765258215962,0.05052475155567939,No,1,321,0.1324354657687991,119,4,2022,14,0.006062186813360515,0
2023-06-04,14,91,10,3,0.36363636363636365,0.39906103286384975,0.18980836506609702,No,0,236,0.3748597081930416,96,6,2023,4,0.024201324670808155,0
2022-06-26,5,14,106,3,0.1590909090909091,0.5598591549295775,0.12148230704931737,No,0,325,0.457912457912458,144,6,2022,26,0.1019466970171195,0
2024-03-22,2,56,14,3,0.4318181818181819,0.11737089201877936,0.07529178663199282,No,0,273,0.1111111111111111,91,3,2024,22,0.006259780907668253,0
2020-12-05,14,91,10,0,0.4772727272727273,0.43661971830985913,0.26841274263954673,No,0,159,0.4242424242424243,64,12,2020,5,0.012377294067434819,0
2023-08-18,6,28,27,2,0.4090909090909091,0.15845070422535212,0.0919476177208136,No,0,110,0.14814814814814814,105,8,2023,18,0.010302556077203984,0
2025-06-30,11,10,1,1,0.09090909090909091,0.5892018779342724,0.07854245998575896,No,0,311,0.5263748597081931,188,6,2025,30,0.06282701822607928,0
2022-01-14,3,24,45,0,0.34090909090909094,0.3380281690140845,0.15268877124547228,Yes,1,171,0.28956228956228963,195,1,2022,14,0.04846587945179487,0
2022-04-03,6,1,90,0,0.13636363636363635,0.03286384976525822,0.008575585895173526,Yes,0,281,0.03703703703703704,11,4,2022,3,-0.0041731872717788235,0
