Date,Product_Category,Product_Name,SKU_Code,Region,Units_Sold,Price_per_Unit,Revenue,Promotion_Flag,Festival_Season,Weather_Temp,Competitor_Price,Social_Sentiment
2020-12-24,Probiotic & Health Range,Amul Masti Dahi 400g,4957799,South,15,228,3420,No,No,25.7,265,0.97
2023-12-23,Butter & Spreads,Amul Peanut Spread Creamy 200g,57348568,Central,13,47,611,Yes,No,17.5,47,-0.02
2023-10-26,Bakery Items,Amul Butter Croissant 80g,61133075,Central,19,201,3819,No,Yes,37.2,159,0.96
2024-07-10,Butter & Spreads,Amul Garlic & Herbs Butter 100g,16267619,Central,29,48,1392,No,No,35.5,47,-0.4
2022-11-07,Dairy Products,Amul Gold Milk 1L,25032666,West,27,109,2943,Yes,No,28.1,106,0.46
2021-05-23,Ice Creams,Amul Dark Chocolate Ice Cream 1L,13006228,North,15,303,4545,Yes,No,9.4,299,0.2
2025-05-17,Cheese & Cheese Products,Amul Processed Cheese Cube 200g,46612151,South,10,229,2290,Yes,No,28.2,217,0.03
2025-04-02,Probiotic & Health Range,Amul Greek Yogurt Mango 100g,84729804,North,11,183,2013,No,No,28.9,158,0.81
2021-08-30,Specialty Products,Amul Basundi 1L,12571772,East,16,418,6688,No,No,36.7,423,-0.79
2021-08-12,Snacks & Savories,Amul Masala Peanuts 250g,91980489,South,12,266,3192,No,No,23.0,261,0.07
2021-09-23,Ghee & Cooking Essentials,Amul Pure Ghee 500ml,40563084,Central,22,435,9570,No,No,32.0,367,0.79
2021-01-25,Dairy Products,Amul Malai Paneer 1kg,43280889,North,9,94,846,No,No,14.8,93,-0.47
2021-02-27,Health & Nutrition,Amul Protein Shake Vanilla 200ml,48334136,West,21,563,11823,No,No,22.3,597,-0.91
2023-11-23,Health & Nutrition,Amul Fortified Milk 1L,56068016,East,7,552,3864,No,No,22.9,532,0.91
2022-06-19,Beverages (New Flavors),Amul Strawberry Lassi 250ml,71235158,West,20,577,11540,No,No,13.9,570,0.61
2020-10-10,Ghee & Cooking Essentials,Amul Pure Ghee 500ml,40563084,East,20,420,8400,No,No,22.6,428,0.29
2022-03-01,Dairy Products,Amul Mithai Mate Condensed Milk 400g,11288909,East,22,93,2046,No,Yes,17.6,92,0.7
2024-01-28,UHT & Long Life,Amul Mithai Mate UHT 200g,93684965,Central,12,156,1872,No,No,27.7,166,-0.39
2020-08-27,Dairy Products,Amul Lactose-Free Milk 1L,91017437,South,11,101,1111,No,No,39.4,89,-0.97
2024-03-05,Bakery & Frozen,Amul Frozen Veggie Burger Patty 500g,70415490,North,8,235,1880,No,No,32.9,277,0.54
2024-07-13,UHT & Long Life,Amul Taaza UHT Milk 1L,40523156,South,17,138,2346,No,No,30.2,165,0.66
2024-03-19,Butter & Spreads,Amul Cheese Spread Garlic 200g,93020688,North,4,192,768,No,No,8.9,175,-0.44
2022-10-24,UHT & Long Life,Amul Slim UHT Milk 1L,45319204,East,25,142,3550,No,Yes,37.0,151,-0.89
2023-06-23,Health & Nutrition,Amul Protein Shake Vanilla 200ml,48334136,South,15,636,9540,No,No,32.3,584,-0.67
2024-03-17,Chocolates,Amul India Twilight Tryst 150g,35651383,South,12,139,1668,No,No,21.4,160,0.74
2024-01-14,Cheese & Cheese Products,Amul Cheddar Cheese 200g,53074058,North,18,463,8334,No,Yes,26.9,454,0.35
2022-09-29,Probiotic & Health Range,Amul Masti Dahi 400g,4957799,East,13,238,3094,No,No,16.8,261,-0.64
2023-01-21,Ghee & Cooking Essentials,Amul Buffalo Ghee 1L,11071426,Central,9,726,6534,No,No,27.2,745,-0.62
2025-08-04,Beverages (New Flavors),Amul Buttermilk Masala 200ml,4664321,Central,14,617,8638,No,No,30.7,552,-0.1
2022-03-31,Cheese & Cheese Products,Amul Gouda Cheese 200g,78916050,South,11,499,5489,Yes,No,32.2,506,0.55
2023-02-14,Health & Nutrition,Amul Multigrain Dahi 200g,93245593,East,15,155,2325,No,Yes,30.6,159,-0.7
2023-09-23,Ice Creams,Amul Vanilla Ice Cream 1L,45007361,Central,19,135,2565,Yes,No,31.9,131,-0.75
2022-10-23,Others,Amul Organic Ghee 500ml,18009972,West,17,512,8704,No,No,25.8,454,0.45
2023-05-21,Butter & Spreads,Amul Butter 100g,80016687,Central,12,199,2388,No,No,32.1,209,-0.97
2022-11-10,Specialty Products,Amul Shrikhand Mango 500g,69924743,West,9,371,3339,No,No,15.0,431,0.94
2022-07-23,Snacks & Savories,Amul Masala Peanuts 250g,91980489,South,17,277,4709,No,No,20.0,220,-0.91
2022-08-04,Ice Creams,Amul Strawberry Magic 750ml,16367289,North,7,327,2289,Yes,No,22.7,263,0.82
2024-09-19,Butter & Spreads,Amul Peanut Spread Creamy 200g,57348568,North,6,48,288,No,No,32.2,46,0.13
2021-03-26,Beverages,Amul Kool Saffron Milk 200ml,79195263,South,8,112,896,No,No,25.7,135,-0.14
2023-10-16,Health & Nutrition,Amul Multigrain Dahi 200g,93245593,South,13,164,2132,Yes,No,21.3,173,-0.39
2021-05-31,Cheese & Cheese Products,Amul Emmental Cheese 200g,63607529,West,10,524,5240,No,No,19.3,541,-0.48
2021-12-27,Beverages,Amul Tru Orange Juice 200ml,26980737,North,16,126,2016,No,No,31.8,129,0.11
2021-12-18,Ice Creams,Amul Butter Scotch Ice Cream 1L,97994268,East,10,317,3170,No,No,17.5,291,0.7
2025-03-27,Butter & Spreads,Amul Lite Spread 250g,88384214,Central,18,54,972,No,No,32.0,48,0.39
2025-04-23,Ghee & Cooking Essentials,Amul Buffalo Ghee 1L,11071426,South,12,709,8508,No,No,30.8,611,0.34
2023-11-03,Chocolates,Amul India Twilight Tryst 150g,35651383,North,19,149,2831,No,No,17.8,151,-0.04
2021-07-02,Chocolates,Amul Mystic Mocha Chocolate 150g,71579542,South,9,27,243,Yes,No,36.4,32,-0.43
2023-04-17,Bakery & Frozen,Amul Pizza Base 200g,51772550,West,15,266,3990,Yes,No,11.7,217,-0.25
2022-12-29,Ghee & Cooking Essentials,Amul Cooking Butter 500g,206846,South,6,729,4374,Yes,No,33.2,804,-0.29
2023-06-09,Chocolates,Amul Chocozoo Kids Pack 250g,23548091,East,13,148,1924,No,No,36.2,139,0.24
2022-08-29,Snacks & Savories,Amul Spicy Potato Chips 200g,37245757,North,13,56,728,No,No,28.5,51,-0.64
2022-02-10,Others,Amul A2 Cow Milk 1L,80405061,West,16,498,7968,No,No,37.2,549,0.32
2023-06-02,Ice Creams,Amul Dark Chocolate Ice Cream 1L,13006228,North,12,318,3816,No,No,8.9,271,0.81
2023-09-04,Cheese & Cheese Products,Amul Pizza Cheese 1kg,79666428,East,12,512,6144,No,No,28.8,501,0.51
2023-12-29,Beverages,Amul Kool Café 200ml,68165390,North,14,54,756,No,No,33.4,55,-0.32
2023-08-21,Dairy Products,Amul Fresh Cream 250ml,44564353,Central,17,100,1700,No,No,29.4,88,0.09
2023-01-22,Cheese & Cheese Products,Amul Emmental Cheese 200g,63607529,South,14,462,6468,No,No,22.1,493,-0.09
2021-06-29,Bakery Items,Amul Vanilla Muffin 90g,34223963,South,11,52,572,No,No,37.7,45,0.98
2024-09-02,Specialty Products,Amul Rasmalai 500g,11289388,Central,19,400,7600,No,No,16.6,381,-0.99
2022-08-04,Beverages (New Flavors),Amul Cold Coffee 200ml,51783426,South,16,354,5664,No,No,34.9,343,0.26
2023-09-03,Beverages,Amul Kool Saffron Milk 200ml,79195263,East,13,115,1495,No,No,31.2,128,-0.84
2024-12-26,Beverages (New Flavors),Amul Cold Coffee 200ml,51783426,Central,28,352,9856,No,Yes,36.7,415,0.75
2024-05-07,Beverages,Amul Kool Elaichi Milk 200ml,14701085,West,16,125,2000,No,No,18.2,108,-0.99
2023-04-03,Cheese & Cheese Products,Amul Cheese Slices 200g,92496774,South,13,331,4303,No,No,38.2,409,0.41
2025-07-13,Ice Creams,Amul Kesar Pista Ice Cream 1L,24078757,South,23,298,6854,Yes,No,37.2,291,-0.08
2021-05-11,Butter & Spreads,Amul Butter 500g,79291279,Central,11,211,2321,No,No,33.7,182,-0.12
2023-08-06,Specialty Products,Amul Shrikhand Elaichi 500g,12337385,West,14,434,6076,No,No,29.9,434,0.24
2021-12-28,Cheese & Cheese Products,Amul Gouda Cheese 200g,78916050,Central,9,456,4104,No,No,30.4,543,0.01
2022-04-10,Ghee & Cooking Essentials,Amul Buffalo Ghee 1L,11071426,North,16,658,10528,Yes,Yes,5.6,799,-0.91
2021-04-24,Probiotic & Health Range,Amul Greek Yogurt Mango 100g,84729804,West,13,194,2522,No,No,33.3,187,0.17
2021-02-23,Bakery & Frozen,Amul Frozen Paneer Tikka 500g,62882309,South,19,239,4541,No,No,26.5,287,0.91
2021-03-11,Others,Amul Butter Cookies 200g,72940877,North,11,500,5500,No,No,18.8,552,-0.06
2020-09-10,Butter & Spreads,Amul Lite Spread 250g,88384214,South,20,49,980,No,No,38.8,48,0.79
2024-03-19,Ice Creams,Amul Dark Chocolate Ice Cream 1L,13006228,East,7,275,1925,No,No,16.3,298,-0.14
2023-07-20,Cheese & Cheese Products,Amul Mozzarella Cheese 200g,59239307,West,12,488,5856,Yes,No,27.5,470,0.67
2021-08-28,Beverages,Amul Pro Milk Drink 200g,74913534,North,9,109,981,No,No,15.9,108,0.04
2023-07-03,Bakery & Frozen,Amul Pizza Base 200g,51772550,West,13,235,3055,No,No,11.9,274,-0.8
2024-05-05,Chocolates,Amul Milk Chocolate 150g,62232487,South,13,121,1573,No,No,38.3,127,0.21
2022-12-13,Beverages,Amul Kool Café 200ml,68165390,West,11,47,517,Yes,No,11.9,48,0.67
2023-04-04,Cheese & Cheese Products,Amul Cheddar Cheese 200g,53074058,Central,16,452,7232,No,No,15.3,502,-0.78
2021-04-28,Dairy Products,Amul Slim & Trim Milk 500ml,64335100,West,13,97,1261,No,No,11.0,86,0.37
2025-02-22,Bakery Items,Amul Vanilla Muffin 90g,34223963,Central,18,55,990,No,No,37.4,48,0.74
2022-10-25,Ice Creams,Amul Choco Chips Ice Cream 1L,37505707,South,4,286,1144,Yes,No,24.1,332,-0.63
2021-06-21,Beverages,Amul Kool Flavoured Milk Bottle 200ml,6094027,North,27,109,2943,No,No,32.9,121,0.23
2021-03-17,Beverages,Amul Kool Flavoured Milk Bottle 200ml,6094027,West,21,131,2751,No,No,23.4,137,0.61
2024-06-07,Bakery Items,Amul Butter Croissant 80g,61133075,Central,13,204,2652,No,No,17.9,195,0.59
2021-06-18,Cheese & Cheese Products,Amul Pizza Cheese 1kg,79666428,North,15,481,7215,No,No,24.8,537,-0.94
2020-11-13,Chocolates,Amul Dark Chocolate 150g,70549300,West,16,117,1872,Yes,No,28.9,119,0.52
2025-08-25,Ice Creams,Amul Strawberry Magic 750ml,16367289,South,15,291,4365,No,No,31.7,324,-0.14
2021-01-30,Others,Amul Happy Treats Veggie Stix 400g,31256377,Central,18,471,8478,No,No,15.7,515,0.15
2023-06-15,Bakery Items,Amul Cheese Danish 120g,18798487,Central,11,57,627,Yes,No,19.1,59,0.35
2025-07-09,Specialty Products,Amul Shrikhand Mango 500g,69924743,South,12,409,4908,No,No,24.7,452,-0.5
2023-03-31,Beverages (New Flavors),Amul Cold Coffee 200ml,51783426,West,19,372,7068,Yes,No,25.8,325,-0.98
2023-11-02,Cheese & Cheese Products,Amul Emmental Cheese 200g,63607529,North,23,524,12052,No,No,8.8,529,0.34
2024-10-08,Beverages (New Flavors),Amul Choco Milk 200ml,42543602,Central,4,276,1104,No,No,16.8,339,0.15
2024-09-30,Beverages,Amul Tru Orange Juice 200ml,26980737,West,21,114,2394,No,No,25.1,113,0.21
2023-06-30,Bakery & Frozen,Amul Frozen Paratha 400g,70167474,Central,8,249,1992,No,No,34.2,267,0.96
2022-03-28,Others,Amul Happy Treats Veggie Stix 400g,31256377,West,16,473,7568,No,No,12.4,501,0.51
2021-07-23,Chocolates,Amul Milk Chocolate 150g,62232487,East,9,118,1062,No,No,19.1,107,0.83
2022-06-28,Specialty Products,Amul Mithai Gulab Jamun Tin 1kg,64935768,South,6,360,2160,No,No,25.3,459,-0.3
2025-04-14,Beverages (New Flavors),Amul Buttermilk Masala 200ml,4664321,North,27,637,17199,No,Yes,12.2,648,0.34
2023-07-08,Ice Creams,Amul Strawberry Magic 750ml,16367289,Central,5,311,1555,No,No,36.7,277,0.88
2023-01-09,Bakery Items,Amul Cheese Danish 120g,18798487,North,19,51,969,No,No,28.0,50,-0.57
2020-08-31,UHT & Long Life,Amul Cream Tetra Pack 250ml,64829395,North,13,136,1768,No,No,14.8,148,-0.91
2025-08-03,Dairy Products,Amul Mithai Mate Condensed Milk 400g,11288909,Central,10,92,920,No,No,21.8,106,0.88
2024-09-20,Snacks & Savories,Amul Cheese Crackers 120g,81997831,East,23,545,12535,No,No,22.3,547,0.1
2022-02-06,Health & Nutrition,Amul Low Fat Yogurt 100g,81837793,North,20,402,8040,No,No,8.5,415,0.84
2024-01-03,Dairy Products,Amul Fresh Cream 250ml,44564353,East,9,109,981,No,No,17.5,102,0.12
2024-07-02,Bakery & Frozen,Amul Frozen Paratha 400g,70167474,South,13,262,3406,No,No,27.8,231,-0.31
2023-08-06,Beverages,Amul Kool Flavoured Milk Bottle 200ml,6094027,East,15,121,1815,No,No,36.0,122,0.56
2022-06-07,Beverages,Amul Kool Rose Milk 200ml,14415647,East,7,126,882,No,No,37.6,128,-0.03
2024-07-12,Others,Amul Camel Milk Chocolate 150g,5752287,North,11,129,1419,Yes,No,19.5,120,0.88
2024-03-08,Others,Amul A2 Cow Milk 1L,80405061,North,9,481,4329,Yes,No,26.0,513,-0.67
2023-02-19,Others,Amul Organic Ghee 500ml,18009972,Central,12,523,6276,No,No,23.1,438,0.95
2024-12-19,Cheese & Cheese Products,Amul Mozzarella Cheese 200g,59239307,South,12,452,5424,No,No,27.5,488,0.39
2024-12-05,Cheese & Cheese Products,Amul Emmental Cheese 200g,63607529,Central,12,486,5832,No,No,15.6,510,0.48
2024-10-29,Others,Amul Camel Milk 500ml,1148473,North,11,489,5379,No,No,13.1,436,-0.78
2025-03-07,Bakery & Frozen,Amul Frozen Cheese Corn Nuggets 400g,18439717,East,7,227,1589,No,No,27.0,261,0.09
2025-03-16,Butter & Spreads,Amul Peanut Spread Crunchy 200g,94900507,South,10,92,920,No,No,20.9,110,-0.83
2025-03-12,Cheese & Cheese Products,Amul Mozzarella Cheese 200g,59239307,East,8,491,3928,Yes,No,28.8,468,-0.1
2023-11-27,Butter & Spreads,Amul Butter 100g,80016687,Central,36,216,7776,Yes,Yes,15.2,196,-0.55
2024-01-22,Butter & Spreads,Amul Butter 500g,79291279,Central,13,208,2704,No,No,26.5,178,0.33
2022-05-25,Ice Creams,Amul Vanilla Ice Cream 1L,45007361,South,22,145,3190,No,No,32.8,154,0.42
2022-04-01,Butter & Spreads,Amul Cheese Spread Red Chilli Flakes 200g,70537390,South,16,70,1120,No,Yes,26.3,64,-0.78
2023-11-24,Dairy Products,Amul Mithai Mate Condensed Milk 400g,11288909,North,9,92,828,No,No,32.6,85,-0.73
2022-09-05,Snacks & Savories,Amul Veggie Sticks 100g,83950377,North,6,88,528,No,No,11.5,84,-0.21
2025-04-20,Snacks & Savories,Amul Cheese Crackers 120g,81997831,South,19,465,8835,No,No,31.7,504,-0.96
2024-09-13,Others,Amul Butter Cookies 200g,72940877,West,7,483,3381,No,No,34.5,479,0.5
2023-02-02,Beverages,Amul Kool Café 200ml,68165390,East,7,51,357,No,No,16.6,53,-0.81
2021-07-29,Cheese & Cheese Products,Amul Mozzarella Cheese 200g,59239307,West,8,527,4216,No,No,32.6,477,0.44
2022-01-09,Ice Creams,Amul Strawberry Magic 750ml,16367289,West,8,275,2200,No,No,17.4,256,0.92
2023-03-04,Bakery & Frozen,Amul Frozen Cheese Corn Nuggets 400g,18439717,Central,12,246,2952,No,No,35.3,214,0.33
2022-04-26,Ice Creams,Amul Vanilla Ice Cream 1L,45007361,East,21,163,3423,No,No,30.1,142,-0.27
2024-04-25,Others,Amul Organic Ghee 500ml,18009972,West,19,498,9462,No,No,19.9,548,0.24
2022-05-08,Bakery & Frozen,Amul Frozen Cheese Corn Nuggets 400g,18439717,Central,9,252,2268,No,No,21.9,244,-0.88
2022-05-06,Ice Creams,Amul Strawberry Magic 750ml,16367289,East,11,271,2981,Yes,No,32.4,266,0.22
2025-07-07,Chocolates,Amul Dark Chocolate 150g,70549300,South,10,119,1190,Yes,No,31.0,103,0.5
2023-12-09,Beverages,Amul Kool Saffron Milk 200ml,79195263,South,9,124,1116,No,No,24.0,122,0.9
2021-07-06,UHT & Long Life,Amul Mithai Mate UHT 200g,93684965,North,13,141,1833,No,No,6.9,171,-0.63
2024-08-25,Ice Creams,Amul Dark Chocolate Ice Cream 1L,13006228,West,10,309,3090,No,No,21.2,267,0.57
2025-03-16,Specialty Products,Amul Shrikhand Mango 500g,69924743,South,14,416,5824,No,No,24.0,365,0.2
2021-05-15,Cheese & Cheese Products,Amul Cheese Block 500g,97719922,South,10,497,4970,No,No,20.6,562,-0.39
2021-08-23,Ghee & Cooking Essentials,Amul Pure Ghee 500ml,40563084,West,18,418,7524,Yes,No,19.7,408,-0.63
2025-08-13,Dairy Products,Amul Malai Paneer 1kg,43280889,West,14,97,1358,No,No,39.3,90,-0.53
2022-05-24,Cheese & Cheese Products,Amul Pizza Cheese 1kg,79666428,West,18,488,8784,No,No,17.7,464,0.58
2020-09-02,Butter & Spreads,Amul Peanut Spread Crunchy 200g,94900507,East,12,101,1212,No,No,17.5,104,-0.64
2021-01-15,Beverages (New Flavors),Amul Choco Milk 200ml,42543602,North,10,298,2980,Yes,No,7.2,292,0.37
2024-07-08,Beverages,Amul Kool Café 200ml,68165390,West,6,51,306,No,No,20.9,47,-0.04
2023-09-30,Ice Creams,Amul Dark Chocolate Ice Cream 1L,13006228,Central,8,286,2288,No,No,19.6,298,0.78
2025-06-29,Bakery Items,Amul Butter Croissant 80g,61133075,North,14,178,2492,No,No,23.3,185,-0.3
2025-01-30,Beverages,Amul Kool Koko 200ml,83184284,West,9,121,1089,No,No,36.0,137,-0.14
2021-08-04,Beverages,Amul Kool Koko 200ml,83184284,North,18,128,2304,Yes,No,13.2,102,-0.96
2022-11-08,UHT & Long Life,Amul Mithai Mate UHT 200g,93684965,East,21,137,2877,No,Yes,24.0,138,-0.91
2023-08-06,Cheese & Cheese Products,Amul Processed Cheese Cube 200g,46612151,South,10,247,2470,No,No,26.2,212,-0.05
2020-11-14,Cheese & Cheese Products,Amul Processed Cheese Cube 200g,46612151,East,9,241,2169,Yes,No,30.1,252,0.36
2021-11-03,Snacks & Savories,Amul Masala Peanuts 250g,91980489,North,18,245,4410,Yes,No,31.9,255,0.16
2021-05-29,Cheese & Cheese Products,Amul Cheese Slices 200g,92496774,Central,9,386,3474,Yes,No,23.2,397,-0.56
2021-03-10,Ice Creams,Amul Butter Scotch Ice Cream 1L,97994268,North,11,303,3333,No,No,26.3,340,0.0
2022-07-30,Probiotic & Health Range,Amul Greek Yogurt Mango 100g,84729804,East,12,172,2064,Yes,No,32.0,152,0.56
2022-10-09,Others,Amul Cheese Tin 500g,82806583,West,8,490,3920,Yes,No,14.3,503,-0.88
2024-08-25,Butter & Spreads,Amul Lite Spread 250g,88384214,North,18,52,936,No,No,9.5,61,0.93
2024-01-06,Ghee & Cooking Essentials,Amul Buffalo Ghee 1L,11071426,West,10,691,6910,No,No,16.0,797,0.13
2023-05-09,Butter & Spreads,Amul Garlic & Herbs Butter 100g,16267619,Central,22,47,1034,No,No,24.4,52,-0.18
2020-12-13,Beverages,Amul Kool Rose Milk 200ml,14415647,East,12,124,1488,No,No,20.3,119,0.23
2024-07-12,Ice Creams,Amul Strawberry Magic 750ml,16367289,East,15,325,4875,Yes,No,21.3,342,0.93
2021-03-30,Others,Amul Happy Treats Veggie Stix 400g,31256377,North,19,529,10051,No,No,18.6,572,-0.74
2023-12-07,Bakery & Frozen,Amul Pizza Base 200g,51772550,North,12,242,2904,No,No,14.4,228,0.17
2022-04-01,Butter & Spreads,Amul Garlic & Herbs Butter 100g,16267619,West,30,48,1440,No,Yes,38.7,47,0.19
2024-04-07,Others,Amul Ice Cream Cake 1kg,25444452,South,16,509,8144,No,No,24.7,454,-0.99
2021-08-05,Snacks & Savories,Amul Masala Peanuts 250g,91980489,East,14,282,3948,No,No,34.6,233,-0.57
2025-07-15,Beverages (New Flavors),Amul Strawberry Lassi 250ml,71235158,Central,15,616,9240,No,No,18.2,516,0.83
2024-11-06,Beverages (New Flavors),Amul Buttermilk Masala 200ml,4664321,East,8,638,5104,Yes,No,27.9,614,-0.48
2021-08-08,Beverages,Amul Kool Koko 200ml,83184284,East,8,127,1016,No,No,18.5,136,-0.02
2025-05-14,Probiotic & Health Range,Amul Greek Yogurt Strawberry 100g,21750991,West,4,224,896,Yes,No,27.0,204,0.43
2024-09-28,Ghee & Cooking Essentials,Amul Cow Ghee 1L,71930565,Central,19,757,14383,No,No,28.3,847,-0.1
2022-06-03,Ice Creams,Amul Strawberry Magic 750ml,16367289,East,7,316,2212,No,No,26.5,322,-0.62
2021-02-17,Cheese & Cheese Products,Amul Gouda Cheese 200g,78916050,East,4,543,2172,No,No,23.8,461,0.72
2024-04-25,Butter & Spreads,Amul Cheese Spread Garlic 200g,93020688,West,8,198,1584,No,No,15.2,223,-0.24
2021-11-17,Beverages,Amul Kool Rose Milk 200ml,14415647,South,10,121,1210,Yes,No,37.4,125,-0.95
2022-05-31,Beverages (New Flavors),Amul Mango Lassi 250ml,31363198,Central,6,605,3630,No,No,20.1,632,-0.84
2021-12-19,Others,Amul Kool Café Can 250ml,36576395,Central,13,504,6552,No,No,39.4,467,-0.24
2021-04-10,Others,Amul Butter Cookies 200g,72940877,Central,11,506,5566,No,No,21.7,465,-0.81
2024-04-03,Dairy Products,Amul Taaza Milk 1L,16994393,Central,16,91,1456,Yes,No,20.9,103,0.86
2024-09-29,Probiotic & Health Range,Amul Greek Yogurt Strawberry 100g,21750991,Central,11,215,2365,No,No,20.2,198,-0.85
2022-06-06,Cheese & Cheese Products,Amul Cheese Block 500g,97719922,South,17,510,8670,No,No,24.9,469,0.06
2025-04-30,Beverages (New Flavors),Amul Choco Milk 200ml,42543602,Central,7,279,1953,No,Yes,39.6,338,-0.44
2021-12-09,Dairy Products,Amul Lactose-Free Milk 1L,91017437,South,9,109,981,No,No,32.4,108,-0.99
2024-07-07,Beverages (New Flavors),Amul Choco Milk 200ml,42543602,East,12,315,3780,No,No,17.6,344,0.05
2023-06-27,Beverages (New Flavors),Amul Buttermilk Masala 200ml,4664321,East,22,626,13772,No,No,32.7,593,0.06
2023-01-02,Health & Nutrition,Amul Low Fat Yogurt 100g,81837793,East,20,458,9160,No,No,15.0,476,0.64
2025-04-01,Ice Creams,Amul Kesar Pista Ice Cream 1L,24078757,West,43,328,14104,No,Yes,32.4,342,-0.81
2022-04-21,Ice Creams,Amul Rajbhog Ice Cream 1L,7241154,East,8,324,2592,No,No,29.7,274,0.52
2024-12-09,Cheese & Cheese Products,Amul Mozzarella Cheese 200g,59239307,North,13,499,6487,Yes,No,16.1,573,0.57
2023-10-27,Beverages,Amul Kool Elaichi Milk 200ml,14701085,Central,14,125,1750,No,No,15.3,106,0.64
2023-09-18,Ice Creams,Amul Chocolate Ice Cream 1L,97241768,East,13,327,4251,Yes,No,18.7,303,-0.21
2021-03-25,Snacks & Savories,Amul Cheesy Corn Puffs 150g,14921131,East,26,495,12870,No,No,24.4,504,-0.42
2025-06-12,Ice Creams,Amul Choco Chips Ice Cream 1L,37505707,West,15,318,4770,Yes,No,19.7,293,0.34
2021-01-31,Cheese & Cheese Products,Amul Processed Cheese Cube 200g,46612151,West,11,255,2805,No,No,30.9,263,-0.0
2022-02-12,Cheese & Cheese Products,Amul Emmental Cheese 200g,63607529,Central,14,495,6930,Yes,No,39.2,450,0.43
2025-03-13,Bakery Items,Amul Chocolate Donut 80g,28937579,East,15,459,6885,No,Yes,18.4,385,0.39
2022-11-23,Ice Creams,Amul Vanilla Ice Cream 1L,45007361,Central,15,136,2040,No,Yes,37.9,140,0.02
2022-08-23,Butter & Spreads,Amul Cheese Spread Garlic 200g,93020688,Central,7,206,1442,No,No,29.7,192,0.93
2021-04-18,Probiotic & Health Range,Amul Greek Yogurt Strawberry 100g,21750991,North,15,232,3480,No,No,12.8,240,0.43
2023-10-04,Cheese & Cheese Products,Amul Emmental Cheese 200g,63607529,Central,13,512,6656,No,Yes,27.7,485,-0.77
2023-09-26,Dairy Products,Amul Fresh Cream 250ml,44564353,South,11,109,1199,No,No,20.3,94,-0.91
2023-10-02,Chocolates,Amul Almond Bar 40g,82147020,East,9,61,549,No,No,37.9,62,0.17
2023-01-26,Bakery Items,Amul Vanilla Muffin 90g,34223963,East,27,53,1431,Yes,Yes,37.7,50,0.41
2023-02-01,Snacks & Savories,Amul Masala Peanuts 250g,91980489,South,15,262,3930,No,No,24.7,293,-0.63
2025-03-16,Ice Creams,Amul Choco Chips Ice Cream 1L,37505707,North,15,273,4095,No,No,19.7,303,-0.2
2024-08-01,Dairy Products,Amul Masti Buttermilk 500ml,26598550,East,10,91,910,No,No,22.8,108,0.26
2024-11-11,Cheese & Cheese Products,Amul Mozzarella Cheese 200g,59239307,South,11,526,5786,Yes,No,31.2,484,-0.07
2024-01-26,Cheese & Cheese Products,Amul Cheese Block 500g,97719922,South,16,503,8048,No,Yes,36.5,512,0.82
2020-12-15,Health & Nutrition,Amul Protein Shake Chocolate 200ml,57937380,Central,17,623,10591,Yes,No,22.4,546,-0.91
2020-11-29,Probiotic & Health Range,Amul Probiotic Dahi 400g,33992976,Central,7,228,1596,Yes,No,19.7,280,-0.53
2025-02-12,Bakery & Frozen,Amul Frozen Cheese Corn Nuggets 400g,18439717,South,9,255,2295,No,No,39.8,212,-0.61
2024-03-01,Butter & Spreads,Amul Lite Spread 250g,88384214,East,18,48,864,No,No,37.7,58,0.38
2021-05-27,Beverages (New Flavors),Amul Cold Coffee 200ml,51783426,West,10,341,3410,No,No,26.6,412,0.04
2024-11-15,Beverages (New Flavors),Amul Choco Milk 200ml,42543602,North,6,282,1692,No,No,17.5,283,-0.19
2021-03-16,Butter & Spreads,Amul Butter 100g,80016687,South,13,183,2379,No,No,23.0,203,0.22
2022-05-31,Others,Amul Camel Milk 500ml,1148473,West,8,453,3624,No,No,21.6,512,-0.11
2021-11-06,Dairy Products,Amul Malai Paneer 1kg,43280889,North,11,102,1122,No,No,13.0,103,0.65
2025-04-08,Others,Amul Organic Ghee 500ml,18009972,North,17,503,8551,No,No,7.4,509,0.07
2024-12-31,Dairy Products,Amul Masti Buttermilk 500ml,26598550,East,7,94,658,No,No,24.6,87,0.6
2022-11-29,Beverages,Amul Kool Flavoured Milk Bottle 200ml,6094027,North,15,126,1890,No,No,20.8,102,0.21
2023-10-17,Cheese & Cheese Products,Amul Processed Cheese Cube 200g,46612151,Central,7,227,1589,No,No,24.9,206,0.32
2023-02-09,Probiotic & Health Range,Amul Masti Dahi 400g,4957799,East,11,249,2739,No,No,36.8,249,-0.32
2022-01-01,Probiotic & Health Range,Amul Greek Yogurt Strawberry 100g,21750991,South,9,208,1872,No,Yes,37.4,246,0.39
2021-02-17,Bakery Items,Amul Butter Croissant 80g,61133075,Central,10,198,1980,No,No,20.2,186,0.87
2022-02-05,Snacks & Savories,Amul Spicy Potato Chips 200g,37245757,South,31,50,1550,No,Yes,38.1,46,0.75
2022-06-28,Others,Amul Butter Cookies 200g,72940877,South,8,468,3744,Yes,No,31.1,563,0.81
2024-12-09,Others,Amul Camel Milk 500ml,1148473,Central,10,544,5440,No,No,24.5,449,0.81
2022-09-29,Chocolates,Amul India Twilight Tryst 150g,35651383,North,17,148,2516,Yes,No,30.5,168,-0.14
